,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,16906,30,,,,1,1,0.0,0.0,0.0,1.0,,0.0-27.0,,0.0,2970.0,0.0,0.6,0.0,0.6,0.0,0.4,1.0,0.4,True,,57adbbe8bcf54e000152816b,,628785,30,,evan-feature22,full_rf_b,,0
1,16907,31,,,,1,1,1.0,1.0,0.0,1.0,,0.0-28.0,,1.0,2241.0,1.0,0.608053294,1.0,0.63424552,0.0,0.397152172,1.0,0.347069101,True,,57adbbe8bcf54e000152816b,,640786,31,,evan-feature22,full_rf_b,,0
2,16908,32,,,,SLOW,SLOW,,,0.0,1.0,,0.0-29.0,,-3.0,,0.0,0.642237155,0.0,0.648566321,0.0,0.389407674,0.0,0.285525717,True,,57adbbe8bcf54e000152816b,,646590,32,,evan-feature22,full_rf_b,,1
3,16909,33,,,,1,1,1.0,0.0,0.0,1.0,,0.0-30.0,,0.0,941.0,1.0,0.661086576,0.0,0.630492543,0.0,0.399058924,0.0,0.25,True,,57adbbe8bcf54e000152816b,,657289,33,,evan-feature22,full_rf_b,,1
4,16910,34,,,,SLOW,SLOW,,,0.0,1.0,,0.0-31.0,,-3.0,,1.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,True,,57adbbe8bcf54e000152816b,,663095,34,,evan-feature22,full_rf_b,,1
5,16911,35,,,,2,2,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,1041.0,0.0,0.6381991370000001,0.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,57adbbe8bcf54e000152816b,,673895,35,,evan-feature22,full_rf_b,,1
6,16912,36,,,,2,2,0.0,0.0,0.0,1.0,,0.0-33.0,,0.0,1046.0,0.0,0.66034901,1.0,0.742641349,0.0,0.360225629,0.0,0.25,True,,57adbbe8bcf54e000152816b,,684695,36,,evan-feature22,full_rf_b,,0
7,16913,37,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-34.0,,0.0,1893.0,0.0,0.638612418,1.0,0.75,0.0,0.367273939,0.0,0.25,True,,57adbbe8bcf54e000152816b,,696354,37,,evan-feature22,full_rf_b,,1
8,16914,38,,,,2,2,1.0,1.0,0.0,1.0,,0.0-35.0,,1.0,1685.0,0.0,0.624340629,1.0,0.75,1.0,0.425829545,1.0,0.25,True,,57adbbe8bcf54e000152816b,,707797,38,,evan-feature22,full_rf_b,,1
9,16915,39,,,,2,2,1.0,0.0,0.0,1.0,,0.0-36.0,,0.0,1268.0,1.0,0.621999804,0.0,0.75,1.0,0.368609357,0.0,0.25,True,,57adbbe8bcf54e000152816b,,718822,39,,evan-feature22,full_rf_b,,0
10,16916,40,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-37.0,,0.0,892.0,0.0,0.62666403,0.0,0.75,1.0,0.311151498,0.0,0.25,True,,57adbbe8bcf54e000152816b,,729472,40,,evan-feature22,full_rf_b,,1
11,16917,41,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-38.0,,-1.0,1121.0,1.0,0.6819650009999999,1.0,0.75,1.0,0.310763048,1.0,0.25,True,,57adbbe8bcf54e000152816b,,740349,41,,evan-feature22,full_rf_b,,0
12,16918,42,,,,2,2,0.0,1.0,0.0,1.0,,0.0-39.0,,1.0,1069.0,1.0,0.740626951,0.0,0.75,0.0,0.25,1.0,0.25,True,,57adbbe8bcf54e000152816b,,751175,42,,evan-feature22,full_rf_b,,1
13,16919,43,,,,2,2,0.0,0.0,0.0,1.0,,0.0-40.0,,0.0,1351.0,0.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,True,,57adbbe8bcf54e000152816b,,762284,43,,evan-feature22,full_rf_b,,0
14,16920,44,,,,1,1,0.0,1.0,0.0,1.0,,0.0-41.0,,1.0,352.0,0.0,0.732341315,1.0,0.72735643,1.0,0.25,0.0,0.25,True,,57adbbe8bcf54e000152816b,,772393,44,,evan-feature22,full_rf_b,,1
15,16921,45,,,,2,2,0.0,0.0,0.0,1.0,,0.0-42.0,,0.0,1890.0,1.0,0.7062287770000001,1.0,0.75,0.0,0.29002151,0.0,0.288256649,True,,57adbbe8bcf54e000152816b,,784041,45,,evan-feature22,full_rf_b,,1
16,16922,46,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-43.0,,-1.0,287.0,1.0,0.7086029209999999,1.0,0.75,0.0,0.274129113,0.0,0.262851608,True,,57adbbe8bcf54e000152816b,,794086,46,,evan-feature22,full_rf_b,,1
17,16923,47,,,,2,2,0.0,0.0,0.0,1.0,,0.0-44.0,,0.0,252.0,0.0,0.669189651,1.0,0.727614338,0.0,0.298444036,0.0,0.296944518,True,,57adbbe8bcf54e000152816b,,804097,47,,evan-feature22,full_rf_b,,1
18,16924,48,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-45.0,,0.0,160.0,0.0,0.6819912929999999,1.0,0.7179434290000001,0.0,0.265003961,0.0,0.28157921199999997,True,,57adbbe8bcf54e000152816b,,814018,48,,evan-feature22,full_rf_b,,0
19,16925,49,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-46.0,,-1.0,412.0,1.0,0.665275002,0.0,0.723065271,1.0,0.260414971,0.0,0.30973870000000003,True,,57adbbe8bcf54e000152816b,,824188,49,,evan-feature22,full_rf_b,,0
20,16926,50,,,,SLOW,SLOW,,,0.0,1.0,,0.0-47.0,,-3.0,,1.0,0.6660593260000001,1.0,0.728032907,0.0,0.30922817,1.0,0.338778608,True,,57adbbe8bcf54e000152816b,,829991,50,,evan-feature22,full_rf_b,,1
21,16927,51,,,,SLOW,SLOW,,,0.0,1.0,,0.0-48.0,,-3.0,,0.0,0.702068785,1.0,0.6528750879999999,1.0,0.287329608,1.0,0.35789613200000003,True,,57adbbe8bcf54e000152816b,,835796,51,,evan-feature22,full_rf_b,,0
22,16928,52,,,,SLOW,SLOW,,,0.0,1.0,,0.0-49.0,,-3.0,,0.0,0.651939787,0.0,0.636725589,0.0,0.284834488,1.0,0.358563756,True,,57adbbe8bcf54e000152816b,,841600,52,,evan-feature22,full_rf_b,,0
23,16929,53,,,,SLOW,SLOW,,,0.0,1.0,,0.0-50.0,,-3.0,,0.0,0.67573929,1.0,0.612550049,0.0,0.37130387600000003,0.0,0.383542402,True,,57adbbe8bcf54e000152816b,,847407,53,,evan-feature22,full_rf_b,,0
24,16930,54,,,,SLOW,SLOW,,,0.0,1.0,,0.0-51.0,,-3.0,,0.0,0.620753801,0.0,0.60513644,0.0,0.385529434,0.0,0.340361743,True,,57adbbe8bcf54e000152816b,,853214,54,,evan-feature22,full_rf_b,,0
25,16931,55,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-52.0,,-1.0,946.0,1.0,0.673564893,0.0,0.672437924,0.0,0.292955382,0.0,0.337633795,True,,57adbbe8bcf54e000152816b,,863921,55,,evan-feature22,full_rf_b,,1
26,16932,56,,,,2,2,0.0,0.0,0.0,1.0,,0.0-53.0,,0.0,23.0,1.0,0.6749427,1.0,0.724197502,0.0,0.32391132100000003,0.0,0.350995264,True,,57adbbe8bcf54e000152816b,,873703,56,,evan-feature22,full_rf_b,,1
27,16933,57,,,,1,1,0.0,1.0,0.0,1.0,,0.0-54.0,,1.0,449.0,0.0,0.6940159379999999,1.0,0.75,1.0,0.31710554399999996,1.0,0.413450341,True,,57adbbe8bcf54e000152816b,,883910,57,,evan-feature22,full_rf_b,,1
28,16934,58,,,,2,2,0.0,0.0,0.0,1.0,,0.0-55.0,,0.0,427.0,1.0,0.6916018270000001,1.0,0.69001187,0.0,0.261817804,0.0,0.40038635,True,,57adbbe8bcf54e000152816b,,894096,58,,evan-feature22,full_rf_b,,1
29,16935,59,,,,SLOW,SLOW,,,0.0,1.0,,0.0-56.0,,-3.0,,1.0,0.641061544,1.0,0.71337992,1.0,0.277296461,1.0,0.47372791700000005,True,,57adbbe8bcf54e000152816b,,899899,59,,evan-feature22,full_rf_b,,1
30,16936,60,,,,2,2,0.0,1.0,0.0,1.0,,0.0-57.0,,1.0,786.0,0.0,0.6082438520000001,1.0,0.708471106,0.0,0.28745137,1.0,0.564174476,True,,57adbbe8bcf54e000152816b,,910442,60,,evan-feature22,full_rf_b,,1
31,16937,61,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-58.0,,0.0,671.0,1.0,0.6051112120000001,1.0,0.7118147229999999,0.0,0.272390611,0.0,0.5595149939999999,True,,57adbbe8bcf54e000152816b,,920871,61,,evan-feature22,full_rf_b,,0
32,16938,62,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-59.0,,0.0,486.0,1.0,0.582420852,0.0,0.635867583,0.0,0.31089574,0.0,0.5227206520000001,True,,57adbbe8bcf54e000152816b,,931117,62,,evan-feature22,full_rf_b,,0
33,16939,63,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-60.0,,-1.0,241.0,1.0,0.623195575,1.0,0.655026044,1.0,0.25,1.0,0.560387538,True,,57adbbe8bcf54e000152816b,,941115,63,,evan-feature22,full_rf_b,,1
34,16940,64,,,,SLOW,SLOW,,,0.0,1.0,,0.0-61.0,,-3.0,,0.0,0.601889598,0.0,0.678198724,0.0,0.25,1.0,0.559922936,True,,57adbbe8bcf54e000152816b,,946918,64,,evan-feature22,full_rf_b,,1
