,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,17504,35,,,,SLOW,SLOW,,,0.0,1.0,,0.0-27.0,,-3.0,,1.0,0.6,1.0,0.6,1.0,0.4,0.0,0.4,True,,5ee83eeb1c649a139c9f84ef,,1300284,35,,evan-feature22,full_rf_b,,0
1,17505,36,,,,SLOW,SLOW,,,0.0,1.0,,0.0-28.0,,-3.0,,1.0,0.608053294,1.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5ee83eeb1c649a139c9f84ef,,1306089,36,,evan-feature22,full_rf_b,,0
2,17506,37,,,,2,2,1.0,0.0,0.0,1.0,,0.0-29.0,,0.0,683.855,0.0,0.642237155,0.0,0.648566321,1.0,0.389407674,0.0,0.285525717,True,,5ee83eeb1c649a139c9f84ef,,1316535,37,,evan-feature22,full_rf_b,,1
3,17507,38,,,,2,2,1.0,0.0,0.0,1.0,,0.0-30.0,,0.0,297.885,1.0,0.661086576,0.0,0.630492543,1.0,0.399058924,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1326595,38,,evan-feature22,full_rf_b,,0
4,17508,39,,,,1,1,0.0,1.0,0.0,1.0,,0.0-31.0,,1.0,496.895,0.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1336855,39,,evan-feature22,full_rf_b,,1
5,17509,40,,,,2,2,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,456.005,1.0,0.6381991370000001,1.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,5ee83eeb1c649a139c9f84ef,,1347072,40,,evan-feature22,full_rf_b,,1
6,17510,41,,,,1,1,1.0,1.0,0.0,1.0,,0.0-33.0,,1.0,23.27500001,1.0,0.66034901,1.0,0.742641349,0.0,0.360225629,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1356857,41,,evan-feature22,full_rf_b,,1
7,17511,42,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-34.0,,-1.0,726.77,1.0,0.638612418,1.0,0.75,0.0,0.367273939,1.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1367347,42,,evan-feature22,full_rf_b,,0
8,17512,43,,,,2,2,0.0,0.0,0.0,1.0,,0.0-35.0,,0.0,1434.915,1.0,0.624340629,1.0,0.75,0.0,0.425829545,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1378543,43,,evan-feature22,full_rf_b,,1
9,17513,44,,,,1,1,1.0,1.0,0.0,1.0,,0.0-36.0,,1.0,884.555,1.0,0.621999804,1.0,0.75,0.0,0.368609357,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1389189,44,,evan-feature22,full_rf_b,,1
10,17514,45,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-37.0,,0.0,837.88,0.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1399787,45,,evan-feature22,full_rf_b,,0
11,17515,46,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-38.0,,-1.0,752.005,1.0,0.6819650009999999,1.0,0.75,1.0,0.310763048,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1410302,46,,evan-feature22,full_rf_b,,0
12,17516,47,,,,2,2,0.0,0.0,0.0,1.0,,0.0-39.0,,0.0,2743.53,0.0,0.740626951,1.0,0.75,0.0,0.25,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1422809,47,,evan-feature22,full_rf_b,,1
13,17517,48,,,,1,1,1.0,1.0,0.0,1.0,,0.0-40.0,,1.0,815.775,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1433387,48,,evan-feature22,full_rf_b,,1
14,17518,49,,,,2,2,1.0,0.0,0.0,1.0,,0.0-41.0,,0.0,1031.115,1.0,0.732341315,1.0,0.72735643,1.0,0.25,0.0,0.25,True,,5ee83eeb1c649a139c9f84ef,,1444180,49,,evan-feature22,full_rf_b,,1
15,17519,50,,,,1,1,1.0,1.0,0.0,1.0,,0.0-42.0,,1.0,624.255,1.0,0.7062287770000001,1.0,0.75,0.0,0.29002151,0.0,0.288256649,True,,5ee83eeb1c649a139c9f84ef,,1454567,50,,evan-feature22,full_rf_b,,1
16,17520,51,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-43.0,,0.0,26.11500002,0.0,0.7086029209999999,1.0,0.75,0.0,0.274129113,0.0,0.262851608,True,,5ee83eeb1c649a139c9f84ef,,1464352,51,,evan-feature22,full_rf_b,,1
17,17521,52,,,,2,2,0.0,0.0,0.0,1.0,,0.0-44.0,,0.0,1409.85,1.0,0.669189651,1.0,0.727614338,0.0,0.298444036,0.0,0.296944518,True,,5ee83eeb1c649a139c9f84ef,,1475521,52,,evan-feature22,full_rf_b,,0
18,17522,53,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-45.0,,-1.0,2552.68,1.0,0.6819912929999999,0.0,0.7179434290000001,1.0,0.265003961,0.0,0.28157921199999997,True,,5ee83eeb1c649a139c9f84ef,,1487837,53,,evan-feature22,full_rf_b,,0
