,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,34461,25,,,,2,2,0.0,0.0,1.0,0.0,,0.0-27.0,,0.0,2233.39,0.0,0.6,0.0,0.6,0.0,0.4,0.0,0.4,True,,5e14f1974a2ad4afe0f144b0,,547411,25,,evan-feature22,full_rf_a,,0
1,34462,26,,,,1,1,1.0,0.0,1.0,0.0,,0.0-28.0,,1.0,508.195,1.0,0.608053294,0.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5e14f1974a2ad4afe0f144b0,,557706,26,,evan-feature22,full_rf_a,,1
2,34463,27,,,,1,1,0.0,0.0,1.0,0.0,,0.0-29.0,,0.0,404.28,0.0,0.642237155,0.0,0.648566321,0.0,0.389407674,1.0,0.285525717,True,,5e14f1974a2ad4afe0f144b0,,567889,27,,evan-feature22,full_rf_a,,0
3,34464,28,,,,2,2,1.0,0.0,1.0,0.0,,0.0-30.0,,1.0,1268.86,1.0,0.661086576,1.0,0.630492543,1.0,0.399058924,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,578938,28,,evan-feature22,full_rf_a,,1
4,34465,29,,,,SLOW,SLOW,,,0.0,-1.0,,0.0-31.0,,-3.0,,0.0,0.631324137,1.0,0.6269842929999999,1.0,0.38734784299999997,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,584754,29,,evan-feature22,full_rf_a,,1
5,34466,30,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-32.0,,-1.0,725.805,1.0,0.6381991370000001,1.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,5e14f1974a2ad4afe0f144b0,,595269,30,,evan-feature22,full_rf_a,,1
6,34467,31,,,,2,2,1.0,0.0,1.0,0.0,,0.0-33.0,,1.0,252.775,0.0,0.66034901,0.0,0.742641349,1.0,0.360225629,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,605312,31,,evan-feature22,full_rf_a,,1
7,34468,32,,,,1,1,1.0,1.0,1.0,0.0,,0.0-34.0,,1.0,457.21,1.0,0.638612418,1.0,0.75,1.0,0.367273939,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,615556,32,,evan-feature22,full_rf_a,,1
8,34469,33,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,595.555,0.0,0.624340629,1.0,0.75,1.0,0.425829545,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,625937,33,,evan-feature22,full_rf_a,,1
9,34470,34,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-36.0,,-1.0,1765.425,1.0,0.621999804,1.0,0.75,1.0,0.368609357,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,637486,34,,evan-feature22,full_rf_a,,1
10,34471,35,,,,2,2,0.0,0.0,1.0,0.0,,0.0-37.0,,0.0,545.545,1.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,647810,35,,evan-feature22,full_rf_a,,1
11,34472,36,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-38.0,,0.0,379.075,1.0,0.6819650009999999,0.0,0.75,1.0,0.310763048,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,657970,36,,evan-feature22,full_rf_a,,0
12,34473,37,,,,1,1,1.0,1.0,1.0,0.0,,0.0-39.0,,1.0,348.305,1.0,0.740626951,1.0,0.75,0.0,0.25,0.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,668107,37,,evan-feature22,full_rf_a,,1
13,34474,38,,,,1,1,1.0,0.0,1.0,0.0,,0.0-40.0,,1.0,334.57,1.0,0.739599242,0.0,0.742034978,0.0,0.25397114600000004,1.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,678222,38,,evan-feature22,full_rf_a,,0
14,34475,39,,,,2,2,0.0,1.0,1.0,0.0,,0.0-41.0,,0.0,203.525,1.0,0.732341315,1.0,0.72735643,0.0,0.25,1.0,0.25,True,,5e14f1974a2ad4afe0f144b0,,688207,39,,evan-feature22,full_rf_a,,1
15,34476,40,,,,1,1,1.0,0.0,1.0,0.0,,0.0-42.0,,1.0,273.545,1.0,0.7062287770000001,0.0,0.75,0.0,0.29002151,1.0,0.288256649,True,,5e14f1974a2ad4afe0f144b0,,698268,40,,evan-feature22,full_rf_a,,1
16,34477,41,,,,1,1,1.0,1.0,1.0,0.0,,0.0-43.0,,1.0,465.25,1.0,0.7086029209999999,1.0,0.75,0.0,0.274129113,0.0,0.262851608,True,,5e14f1974a2ad4afe0f144b0,,708527,41,,evan-feature22,full_rf_a,,0
17,34478,42,,,,2,2,0.0,0.0,1.0,0.0,,0.0-44.0,,0.0,375.325,1.0,0.669189651,1.0,0.727614338,0.0,0.298444036,0.0,0.296944518,True,,5e14f1974a2ad4afe0f144b0,,718681,42,,evan-feature22,full_rf_a,,1
18,34479,43,,,,2,2,1.0,1.0,1.0,0.0,,0.0-45.0,,1.0,250.34,1.0,0.6819912929999999,1.0,0.7179434290000001,1.0,0.265003961,1.0,0.28157921199999997,True,,5e14f1974a2ad4afe0f144b0,,728719,43,,evan-feature22,full_rf_a,,0
19,34480,44,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-46.0,,-1.0,843.155,0.0,0.665275002,1.0,0.723065271,0.0,0.260414971,0.0,0.30973870000000003,True,,5e14f1974a2ad4afe0f144b0,,739342,44,,evan-feature22,full_rf_a,,1
20,34481,45,,,,2,2,0.0,0.0,1.0,0.0,,0.0-47.0,,0.0,750.345,1.0,0.6660593260000001,1.0,0.728032907,0.0,0.30922817,0.0,0.338778608,True,,5e14f1974a2ad4afe0f144b0,,749868,45,,evan-feature22,full_rf_a,,1
21,34482,46,,,,2,2,1.0,0.0,1.0,0.0,,0.0-48.0,,1.0,380.75,0.0,0.702068785,1.0,0.6528750879999999,1.0,0.287329608,0.0,0.35789613200000003,True,,5e14f1974a2ad4afe0f144b0,,760023,46,,evan-feature22,full_rf_a,,0
22,34483,47,,,,1,1,1.0,1.0,1.0,0.0,,0.0-49.0,,1.0,468.33,1.0,0.651939787,1.0,0.636725589,0.0,0.284834488,0.0,0.358563756,True,,5e14f1974a2ad4afe0f144b0,,770273,47,,evan-feature22,full_rf_a,,1
23,34484,48,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-50.0,,0.0,330.22,1.0,0.67573929,1.0,0.612550049,0.0,0.37130387600000003,0.0,0.383542402,True,,5e14f1974a2ad4afe0f144b0,,780378,48,,evan-feature22,full_rf_a,,1
24,34485,49,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-51.0,,0.0,512.975,1.0,0.620753801,1.0,0.60513644,0.0,0.385529434,0.0,0.340361743,True,,5e14f1974a2ad4afe0f144b0,,790664,49,,evan-feature22,full_rf_a,,0
25,34486,50,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-52.0,,0.0,424.745,1.0,0.673564893,1.0,0.672437924,0.0,0.292955382,0.0,0.337633795,True,,5e14f1974a2ad4afe0f144b0,,800860,50,,evan-feature22,full_rf_a,,0
26,34487,51,,,,1,1,1.0,0.0,1.0,0.0,,0.0-53.0,,1.0,3302.8,1.0,0.6749427,0.0,0.724197502,0.0,0.32391132100000003,0.0,0.350995264,True,,5e14f1974a2ad4afe0f144b0,,813951,51,,evan-feature22,full_rf_a,,1
