,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,22692,35,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-27.0,,-1.0,2159.125,1.0,0.6,1.0,0.6,0.0,0.4,0.0,0.4,False,,5b66204382c4fa0001eabacf,,1840558,35,,evan-feature22,full_pf_b,,0
1,22693,36,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-28.0,,0.0,1966.52,1.0,0.608053294,1.0,0.63424552,0.0,0.397152172,0.0,0.347069101,False,,5b66204382c4fa0001eabacf,,1852338,36,,evan-feature22,full_pf_b,,1
2,22694,37,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-29.0,,-1.0,1210.81,1.0,0.642237155,1.0,0.648566321,1.0,0.389407674,0.0,0.285525717,False,,5b66204382c4fa0001eabacf,,1863345,37,,evan-feature22,full_pf_b,,1
3,22695,38,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-30.0,,0.0,655.415,0.0,0.661086576,1.0,0.630492543,0.0,0.399058924,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1873815,38,,evan-feature22,full_pf_b,,0
4,22696,39,,,,2,2,1.0,0.0,0.0,1.0,,0.0-31.0,,0.0,325.22,1.0,0.631324137,0.0,0.6269842929999999,1.0,0.38734784299999997,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1883956,39,,evan-feature22,full_pf_b,,1
5,22697,40,,,,1,1,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,805.125,0.0,0.6381991370000001,0.0,0.68987999,0.0,0.384107265,1.0,0.271332943,False,,5b66204382c4fa0001eabacf,,1894591,40,,evan-feature22,full_pf_b,,1
6,22698,41,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-33.0,,-1.0,432.945,1.0,0.66034901,1.0,0.742641349,0.0,0.360225629,1.0,0.25,False,,5b66204382c4fa0001eabacf,,1904852,41,,evan-feature22,full_pf_b,,0
7,22699,42,,,,2,2,1.0,1.0,-1.0,0.0,,0.0-34.0,,-1.0,524.97,1.0,0.638612418,1.0,0.75,1.0,0.367273939,1.0,0.25,False,,5b66204382c4fa0001eabacf,,1915217,42,,evan-feature22,full_pf_b,,1
8,22700,43,,,,1,1,0.0,1.0,0.0,1.0,,0.0-35.0,,1.0,1856.765,0.0,0.624340629,1.0,0.75,0.0,0.425829545,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1926892,43,,evan-feature22,full_pf_b,,1
9,22701,44,,,,1,1,1.0,0.0,0.0,1.0,,0.0-36.0,,0.0,1929.63,1.0,0.621999804,0.0,0.75,0.0,0.368609357,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1938636,44,,evan-feature22,full_pf_b,,0
10,22702,45,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-37.0,,-1.0,843.25,1.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1949274,45,,evan-feature22,full_pf_b,,0
11,22703,46,,,,2,2,0.0,0.0,0.0,1.0,,0.0-38.0,,0.0,966.815,1.0,0.6819650009999999,0.0,0.75,0.0,0.310763048,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1960038,46,,evan-feature22,full_pf_b,,1
12,22704,47,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-39.0,,-1.0,1053.34,1.0,0.740626951,0.0,0.75,0.0,0.25,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1970898,47,,evan-feature22,full_pf_b,,1
13,22705,48,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-40.0,,-1.0,306.81,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,False,,5b66204382c4fa0001eabacf,,1981033,48,,evan-feature22,full_pf_b,,0
14,22706,49,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-41.0,,-3.0,,1.0,0.732341315,1.0,0.72735643,0.0,0.25,1.0,0.25,False,,5b66204382c4fa0001eabacf,,1986874,49,,evan-feature22,full_pf_b,,1
15,22707,50,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-42.0,,-1.0,3808.79,1.0,0.7062287770000001,1.0,0.75,1.0,0.29002151,0.0,0.288256649,False,,5b66204382c4fa0001eabacf,,2000489,50,,evan-feature22,full_pf_b,,1
16,22708,51,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-43.0,,0.0,404.225,0.0,0.7086029209999999,1.0,0.75,0.0,0.274129113,1.0,0.262851608,False,,5b66204382c4fa0001eabacf,,2010707,51,,evan-feature22,full_pf_b,,1
17,22709,52,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-44.0,,0.0,1867.11,1.0,0.669189651,1.0,0.727614338,0.0,0.298444036,0.0,0.296944518,False,,5b66204382c4fa0001eabacf,,2022361,52,,evan-feature22,full_pf_b,,0
18,22710,53,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-45.0,,0.0,914.195,0.0,0.6819912929999999,1.0,0.7179434290000001,0.0,0.265003961,0.0,0.28157921199999997,False,,5b66204382c4fa0001eabacf,,2033092,53,,evan-feature22,full_pf_b,,0
19,22711,54,,,,2,2,0.0,0.0,0.0,1.0,,0.0-46.0,,0.0,398.24,1.0,0.665275002,1.0,0.723065271,0.0,0.260414971,0.0,0.30973870000000003,False,,5b66204382c4fa0001eabacf,,2043295,54,,evan-feature22,full_pf_b,,0
20,22712,55,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-47.0,,-3.0,,1.0,0.6660593260000001,1.0,0.728032907,0.0,0.30922817,0.0,0.338778608,False,,5b66204382c4fa0001eabacf,,2049121,55,,evan-feature22,full_pf_b,,1
21,22713,56,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-48.0,,0.0,555.435,0.0,0.702068785,1.0,0.6528750879999999,0.0,0.287329608,0.0,0.35789613200000003,False,,5b66204382c4fa0001eabacf,,2059490,56,,evan-feature22,full_pf_b,,1
22,22714,57,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-49.0,,0.0,270.765,1.0,0.651939787,0.0,0.636725589,0.0,0.284834488,0.0,0.358563756,False,,5b66204382c4fa0001eabacf,,2069579,57,,evan-feature22,full_pf_b,,0
23,22715,58,,,,1,1,1.0,1.0,0.0,1.0,,0.0-50.0,,1.0,499.545,1.0,0.67573929,1.0,0.612550049,1.0,0.37130387600000003,1.0,0.383542402,False,,5b66204382c4fa0001eabacf,,2079917,58,,evan-feature22,full_pf_b,,1
24,22716,59,,,,2,2,0.0,0.0,0.0,1.0,,0.0-51.0,,0.0,344.54,0.0,0.620753801,1.0,0.60513644,0.0,0.385529434,0.0,0.340361743,False,,5b66204382c4fa0001eabacf,,2090057,59,,evan-feature22,full_pf_b,,1
25,22717,60,,,,2,2,0.0,0.0,0.0,1.0,,0.0-52.0,,0.0,866.265,1.0,0.673564893,1.0,0.672437924,0.0,0.292955382,0.0,0.337633795,False,,5b66204382c4fa0001eabacf,,2100747,60,,evan-feature22,full_pf_b,,0
26,22718,61,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-53.0,,0.0,686.615,1.0,0.6749427,1.0,0.724197502,0.0,0.32391132100000003,0.0,0.350995264,False,,5b66204382c4fa0001eabacf,,2111235,61,,evan-feature22,full_pf_b,,0
27,22719,62,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-54.0,,0.0,300.31,1.0,0.6940159379999999,1.0,0.75,0.0,0.31710554399999996,0.0,0.413450341,False,,5b66204382c4fa0001eabacf,,2121364,62,,evan-feature22,full_pf_b,,0
28,22720,63,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-55.0,,-1.0,337.37,1.0,0.6916018270000001,0.0,0.69001187,1.0,0.261817804,0.0,0.40038635,False,,5b66204382c4fa0001eabacf,,2131507,63,,evan-feature22,full_pf_b,,1
29,22721,64,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-56.0,,0.0,2246.31,0.0,0.641061544,1.0,0.71337992,0.0,0.277296461,1.0,0.47372791700000005,False,,5b66204382c4fa0001eabacf,,2143564,64,,evan-feature22,full_pf_b,,0
30,22722,65,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-57.0,,-1.0,3029.2,0.0,0.6082438520000001,0.0,0.708471106,1.0,0.28745137,0.0,0.564174476,False,,5b66204382c4fa0001eabacf,,2156396,65,,evan-feature22,full_pf_b,,1
31,22723,66,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-58.0,,-1.0,605.565,1.0,0.6051112120000001,1.0,0.7118147229999999,1.0,0.272390611,0.0,0.5595149939999999,False,,5b66204382c4fa0001eabacf,,2166824,66,,evan-feature22,full_pf_b,,0
32,22724,67,,,,2,2,1.0,1.0,-1.0,0.0,,0.0-59.0,,-1.0,558.625,0.0,0.582420852,1.0,0.635867583,1.0,0.31089574,1.0,0.5227206520000001,False,,5b66204382c4fa0001eabacf,,2177238,67,,evan-feature22,full_pf_b,,0
33,22725,68,,,,1,1,0.0,1.0,0.0,1.0,,0.0-60.0,,1.0,377.875,0.0,0.623195575,1.0,0.655026044,0.0,0.25,0.0,0.560387538,False,,5b66204382c4fa0001eabacf,,2187418,68,,evan-feature22,full_pf_b,,1
34,22726,69,,,,2,2,1.0,1.0,-1.0,0.0,,0.0-61.0,,-1.0,320.335,0.0,0.601889598,1.0,0.678198724,1.0,0.25,1.0,0.559922936,False,,5b66204382c4fa0001eabacf,,2197568,69,,evan-feature22,full_pf_b,,1
35,22727,70,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-62.0,,0.0,1467.445,0.0,0.601259914,0.0,0.704681482,0.0,0.33908969299999997,1.0,0.505003715,False,,5b66204382c4fa0001eabacf,,2208860,70,,evan-feature22,full_pf_b,,1
36,22728,71,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-63.0,,0.0,424.75,1.0,0.59645454,1.0,0.710437172,0.0,0.327441879,0.0,0.391749613,False,,5b66204382c4fa0001eabacf,,2219107,71,,evan-feature22,full_pf_b,,1
37,22729,72,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-64.0,,0.0,400.24,0.0,0.529473,0.0,0.636758527,0.0,0.301338063,0.0,0.365661481,False,,5b66204382c4fa0001eabacf,,2229313,72,,evan-feature22,full_pf_b,,0
38,22730,73,,,,2,2,1.0,0.0,0.0,1.0,,0.0-65.0,,0.0,1084.75,0.0,0.541657162,1.0,0.634541962,1.0,0.343535366,0.0,0.371763742,False,,5b66204382c4fa0001eabacf,,2240230,73,,evan-feature22,full_pf_b,,0
39,22731,74,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-66.0,,-3.0,,1.0,0.5707533260000001,1.0,0.589121171,0.0,0.326428396,0.0,0.43961622899999997,False,,5b66204382c4fa0001eabacf,,2246065,74,,evan-feature22,full_pf_b,,1
40,22732,75,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-67.0,,0.0,752.79,0.0,0.5707533260000001,1.0,0.589121171,1.0,0.326428396,1.0,0.43961622899999997,False,,5b66204382c4fa0001eabacf,,2256657,75,,evan-feature22,full_pf_b,,1
41,22733,76,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-68.0,,0.0,3731.655,0.0,0.506271295,0.0,0.641775594,0.0,0.37149690700000004,1.0,0.404330166,False,,5b66204382c4fa0001eabacf,,2270194,76,,evan-feature22,full_pf_b,,1
42,22734,77,,,,2,2,0.0,0.0,0.0,1.0,,0.0-69.0,,0.0,1528.145,1.0,0.455642565,0.0,0.623605825,0.0,0.358753011,0.0,0.346174041,False,,5b66204382c4fa0001eabacf,,2281530,77,,evan-feature22,full_pf_b,,0
43,22735,78,,,,2,2,0.0,0.0,0.0,1.0,,0.0-70.0,,0.0,261.255,1.0,0.483677308,0.0,0.5904681070000001,0.0,0.402218411,0.0,0.35344697,False,,5b66204382c4fa0001eabacf,,2291591,78,,evan-feature22,full_pf_b,,0
