,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,32076,40,,,,1,1,1.0,0.0,0.0,1.0,,0.0-27.0,,0.0,2361.215,1.0,0.6,0.0,0.6,0.0,0.4,1.0,0.4,True,,5c9604d579a68c0001a16496,,833644,40,,evan-feature22,full_rf_b,,0
1,32077,41,,,,SLOW,SLOW,,,0.0,1.0,,0.0-28.0,,-3.0,,0.0,0.608053294,0.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5c9604d579a68c0001a16496,,839457,41,,evan-feature22,full_rf_b,,1
2,32078,42,,,,1,1,0.0,1.0,0.0,1.0,,0.0-29.0,,1.0,427.155,0.0,0.642237155,1.0,0.648566321,0.0,0.389407674,1.0,0.285525717,True,,5c9604d579a68c0001a16496,,849665,42,,evan-feature22,full_rf_b,,1
3,32079,43,,,,2,2,0.0,1.0,0.0,1.0,,0.0-30.0,,1.0,778.475,0.0,0.661086576,0.0,0.630492543,0.0,0.399058924,1.0,0.25,True,,5c9604d579a68c0001a16496,,860218,43,,evan-feature22,full_rf_b,,1
4,32080,44,,,,1,1,0.0,1.0,0.0,1.0,,0.0-31.0,,1.0,424.78,0.0,0.631324137,1.0,0.6269842929999999,1.0,0.38734784299999997,0.0,0.25,True,,5c9604d579a68c0001a16496,,870423,44,,evan-feature22,full_rf_b,,1
5,32081,45,,,,2,2,1.0,0.0,0.0,1.0,,0.0-32.0,,0.0,1495.375,1.0,0.6381991370000001,1.0,0.68987999,1.0,0.384107265,0.0,0.271332943,True,,5c9604d579a68c0001a16496,,881693,45,,evan-feature22,full_rf_b,,1
6,32082,46,,,,1,1,1.0,1.0,0.0,1.0,,0.0-33.0,,1.0,570.95,1.0,0.66034901,1.0,0.742641349,0.0,0.360225629,0.0,0.25,True,,5c9604d579a68c0001a16496,,892040,46,,evan-feature22,full_rf_b,,1
7,32083,47,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-34.0,,-1.0,558.14,1.0,0.638612418,1.0,0.75,0.0,0.367273939,1.0,0.25,True,,5c9604d579a68c0001a16496,,902379,47,,evan-feature22,full_rf_b,,0
8,32084,48,,,,2,2,0.0,0.0,0.0,1.0,,0.0-35.0,,0.0,1423.325,0.0,0.624340629,1.0,0.75,0.0,0.425829545,0.0,0.25,True,,5c9604d579a68c0001a16496,,913568,48,,evan-feature22,full_rf_b,,1
9,32085,49,,,,1,1,0.0,1.0,0.0,1.0,,0.0-36.0,,1.0,401.77,0.0,0.621999804,1.0,0.75,0.0,0.368609357,0.0,0.25,True,,5c9604d579a68c0001a16496,,923742,49,,evan-feature22,full_rf_b,,1
10,32086,50,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-37.0,,-1.0,429.04,1.0,0.62666403,0.0,0.75,1.0,0.311151498,0.0,0.25,True,,5c9604d579a68c0001a16496,,933943,50,,evan-feature22,full_rf_b,,0
11,32087,51,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-38.0,,-1.0,482.755,0.0,0.6819650009999999,1.0,0.75,1.0,0.310763048,0.0,0.25,True,,5c9604d579a68c0001a16496,,944878,51,,evan-feature22,full_rf_b,,1
12,32088,52,,,,2,2,0.0,0.0,0.0,1.0,,0.0-39.0,,0.0,2156.115,1.0,0.740626951,1.0,0.75,0.0,0.25,0.0,0.25,True,,5c9604d579a68c0001a16496,,960371,52,,evan-feature22,full_rf_b,,0
13,32089,53,,,,2,2,0.0,0.0,0.0,1.0,,0.0-40.0,,0.0,2280.46,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,True,,5c9604d579a68c0001a16496,,973894,53,,evan-feature22,full_rf_b,,0
14,32090,54,,,,1,1,1.0,0.0,0.0,1.0,,0.0-41.0,,0.0,1316.345,1.0,0.732341315,0.0,0.72735643,1.0,0.25,0.0,0.25,True,,5c9604d579a68c0001a16496,,984984,54,,evan-feature22,full_rf_b,,1
15,32091,55,,,,1,1,0.0,1.0,0.0,1.0,,0.0-42.0,,1.0,449.695,0.0,0.7062287770000001,1.0,0.75,0.0,0.29002151,1.0,0.288256649,True,,5c9604d579a68c0001a16496,,995208,55,,evan-feature22,full_rf_b,,0
16,32092,56,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-43.0,,-1.0,351.62,1.0,0.7086029209999999,1.0,0.75,1.0,0.274129113,0.0,0.262851608,True,,5c9604d579a68c0001a16496,,1008938,56,,evan-feature22,full_rf_b,,0
17,32093,57,,,,SLOW,SLOW,,,0.0,1.0,,0.0-44.0,,-3.0,,0.0,0.669189651,0.0,0.727614338,1.0,0.298444036,0.0,0.296944518,True,,5c9604d579a68c0001a16496,,1015676,57,,evan-feature22,full_rf_b,,1
18,32094,58,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-45.0,,0.0,92.415,0.0,0.6819912929999999,1.0,0.7179434290000001,0.0,0.265003961,0.0,0.28157921199999997,True,,5c9604d579a68c0001a16496,,1025546,58,,evan-feature22,full_rf_b,,1
19,32095,59,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-46.0,,0.0,2003.885,0.0,0.665275002,1.0,0.723065271,0.0,0.260414971,0.0,0.30973870000000003,True,,5c9604d579a68c0001a16496,,1037862,59,,evan-feature22,full_rf_b,,1
20,32096,60,,,,1,1,1.0,0.0,0.0,1.0,,0.0-47.0,,0.0,3351.155,1.0,0.6660593260000001,0.0,0.728032907,0.0,0.30922817,1.0,0.338778608,True,,5c9604d579a68c0001a16496,,1052880,60,,evan-feature22,full_rf_b,,0
21,32097,61,,,,1,1,0.0,1.0,0.0,1.0,,0.0-48.0,,1.0,1149.585,0.0,0.702068785,1.0,0.6528750879999999,0.0,0.287329608,1.0,0.35789613200000003,True,,5c9604d579a68c0001a16496,,1063807,61,,evan-feature22,full_rf_b,,0
22,32098,62,,,,1,1,1.0,1.0,0.0,1.0,,0.0-49.0,,1.0,439.88,1.0,0.651939787,1.0,0.636725589,0.0,0.284834488,0.0,0.358563756,True,,5c9604d579a68c0001a16496,,1074871,62,,evan-feature22,full_rf_b,,0
23,32099,63,,,,2,2,0.0,1.0,0.0,1.0,,0.0-50.0,,1.0,1434.79,0.0,0.67573929,0.0,0.612550049,0.0,0.37130387600000003,1.0,0.383542402,True,,5c9604d579a68c0001a16496,,1086253,63,,evan-feature22,full_rf_b,,1
24,32100,64,,,,2,2,0.0,0.0,0.0,1.0,,0.0-51.0,,0.0,446.39,1.0,0.620753801,0.0,0.60513644,0.0,0.385529434,0.0,0.340361743,True,,5c9604d579a68c0001a16496,,1096472,64,,evan-feature22,full_rf_b,,0
25,32101,65,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-52.0,,0.0,449.62,0.0,0.673564893,1.0,0.672437924,0.0,0.292955382,1.0,0.337633795,True,,5c9604d579a68c0001a16496,,1106891,65,,evan-feature22,full_rf_b,,0
26,32102,66,,,,1,1,1.0,0.0,0.0,1.0,,0.0-53.0,,0.0,619.02,1.0,0.6749427,0.0,0.724197502,1.0,0.32391132100000003,0.0,0.350995264,True,,5c9604d579a68c0001a16496,,1119417,66,,evan-feature22,full_rf_b,,1
27,32103,67,,,,1,1,1.0,1.0,0.0,1.0,,0.0-54.0,,1.0,57.94,1.0,0.6940159379999999,1.0,0.75,0.0,0.31710554399999996,1.0,0.413450341,True,,5c9604d579a68c0001a16496,,1130871,67,,evan-feature22,full_rf_b,,0
28,32104,68,,,,1,1,1.0,0.0,0.0,1.0,,0.0-55.0,,0.0,1097.41,1.0,0.6916018270000001,0.0,0.69001187,0.0,0.261817804,0.0,0.40038635,True,,5c9604d579a68c0001a16496,,1142736,68,,evan-feature22,full_rf_b,,0
29,32105,69,,,,1,1,0.0,1.0,0.0,1.0,,0.0-56.0,,1.0,2443.87,0.0,0.641061544,1.0,0.71337992,0.0,0.277296461,1.0,0.47372791700000005,True,,5c9604d579a68c0001a16496,,1154960,69,,evan-feature22,full_rf_b,,0
30,32106,70,,,,1,1,1.0,0.0,0.0,1.0,,0.0-57.0,,0.0,1187.59,1.0,0.6082438520000001,0.0,0.708471106,0.0,0.28745137,1.0,0.564174476,True,,5c9604d579a68c0001a16496,,1165923,70,,evan-feature22,full_rf_b,,0
31,32107,71,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-58.0,,0.0,398.115,0.0,0.6051112120000001,1.0,0.7118147229999999,1.0,0.272390611,0.0,0.5595149939999999,True,,5c9604d579a68c0001a16496,,1176102,71,,evan-feature22,full_rf_b,,0
32,32108,72,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-59.0,,-1.0,3199.065,1.0,0.582420852,1.0,0.635867583,0.0,0.31089574,1.0,0.5227206520000001,True,,5c9604d579a68c0001a16496,,1189072,72,,evan-feature22,full_rf_b,,0
33,32109,73,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-60.0,,-3.0,,0.0,0.623195575,1.0,0.655026044,1.0,0.25,1.0,0.560387538,True,,5c9604d579a68c0001a16496,,1195087,73,,evan-feature22,full_rf_b,,1
34,32110,74,,,,1,1,1.0,1.0,0.0,1.0,,0.0-61.0,,1.0,943.765,1.0,0.601889598,1.0,0.678198724,0.0,0.25,0.0,0.559922936,True,,5c9604d579a68c0001a16496,,1205803,74,,evan-feature22,full_rf_b,,1
35,32111,75,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-62.0,,0.0,788.455,0.0,0.601259914,0.0,0.704681482,1.0,0.33908969299999997,0.0,0.505003715,True,,5c9604d579a68c0001a16496,,1217370,75,,evan-feature22,full_rf_b,,0
36,32112,76,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-63.0,,-3.0,,1.0,0.59645454,1.0,0.710437172,1.0,0.327441879,0.0,0.391749613,True,,5c9604d579a68c0001a16496,,1223183,76,,evan-feature22,full_rf_b,,1
37,32113,77,,,,SLOW,SLOW,,,0.0,1.0,,0.0-64.0,,-3.0,,1.0,0.529473,1.0,0.636758527,1.0,0.301338063,0.0,0.365661481,True,,5c9604d579a68c0001a16496,,1228992,77,,evan-feature22,full_rf_b,,0
38,32114,78,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-65.0,,-3.0,,1.0,0.541657162,1.0,0.634541962,1.0,0.343535366,1.0,0.371763742,True,,5c9604d579a68c0001a16496,,1234805,78,,evan-feature22,full_rf_b,,0
39,32115,79,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-66.0,,0.0,218.47,0.0,0.5707533260000001,1.0,0.589121171,0.0,0.326428396,0.0,0.43961622899999997,True,,5c9604d579a68c0001a16496,,1244971,79,,evan-feature22,full_rf_b,,1
40,32116,80,,,,SLOW,SLOW,,,0.0,1.0,,0.0-67.0,,-3.0,,1.0,0.5707533260000001,0.0,0.589121171,1.0,0.326428396,0.0,0.43961622899999997,True,,5c9604d579a68c0001a16496,,1251669,80,,evan-feature22,full_rf_b,,1
41,32117,81,,,,2,2,1.0,0.0,0.0,1.0,,0.0-68.0,,0.0,278.125,1.0,0.506271295,0.0,0.641775594,1.0,0.37149690700000004,0.0,0.404330166,True,,5c9604d579a68c0001a16496,,1261724,81,,evan-feature22,full_rf_b,,1
42,32118,82,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-69.0,,0.0,324.4,0.0,0.455642565,1.0,0.623605825,1.0,0.358753011,0.0,0.346174041,True,,5c9604d579a68c0001a16496,,1271821,82,,evan-feature22,full_rf_b,,1
43,32119,83,,,,SLOW,SLOW,,,0.0,1.0,,0.0-70.0,,-3.0,,1.0,0.483677308,1.0,0.5904681070000001,1.0,0.402218411,0.0,0.35344697,True,,5c9604d579a68c0001a16496,,1277633,83,,evan-feature22,full_rf_b,,1
44,32120,84,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-71.0,,0.0,201.615,0.0,0.394210977,0.0,0.558925494,0.0,0.540052017,0.0,0.35182128700000004,True,,5c9604d579a68c0001a16496,,1287609,84,,evan-feature22,full_rf_b,,1
45,32121,85,,,,2,2,0.0,0.0,0.0,1.0,,0.0-72.0,,0.0,781.56,1.0,0.382300414,0.0,0.577670603,0.0,0.607608448,0.0,0.378261578,True,,5c9604d579a68c0001a16496,,1298865,85,,evan-feature22,full_rf_b,,0
46,32122,86,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-73.0,,0.0,1608.11,0.0,0.357596762,1.0,0.5929076529999999,1.0,0.6579790010000001,0.0,0.401326777,True,,5c9604d579a68c0001a16496,,1311408,86,,evan-feature22,full_rf_b,,1
47,32123,87,,,,1,1,0.0,1.0,0.0,1.0,,0.0-74.0,,1.0,1334.85,0.0,0.362033495,1.0,0.582308608,1.0,0.649195052,0.0,0.355158505,True,,5c9604d579a68c0001a16496,,1325460,87,,evan-feature22,full_rf_b,,0
48,32124,88,,,,1,1,0.0,1.0,0.0,1.0,,0.0-75.0,,1.0,17.775,0.0,0.369620635,1.0,0.669100864,0.0,0.706059111,1.0,0.362516241,True,,5c9604d579a68c0001a16496,,1337939,88,,evan-feature22,full_rf_b,,0
49,32125,89,,,,SLOW,SLOW,,,0.0,1.0,,0.0-76.0,,-3.0,,1.0,0.41477751399999996,1.0,0.7284416779999999,1.0,0.7182656940000001,1.0,0.36228040899999997,True,,5c9604d579a68c0001a16496,,1346866,89,,evan-feature22,full_rf_b,,1
50,32126,90,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-77.0,,0.0,2085.4,0.0,0.37675460299999997,0.0,0.703250285,1.0,0.75,1.0,0.461979164,True,,5c9604d579a68c0001a16496,,1361866,90,,evan-feature22,full_rf_b,,1
51,32127,91,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-78.0,,-1.0,486.705,1.0,0.398716075,0.0,0.6723864890000001,1.0,0.674153818,1.0,0.519029516,True,,5c9604d579a68c0001a16496,,1374202,91,,evan-feature22,full_rf_b,,0
52,32128,92,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-79.0,,0.0,32.12,0.0,0.34677856700000004,0.0,0.69057175,0.0,0.6822438540000001,0.0,0.477292237,True,,5c9604d579a68c0001a16496,,1386274,92,,evan-feature22,full_rf_b,,0
53,32129,93,,,,2,2,1.0,1.0,0.0,1.0,,0.0-80.0,,1.0,581.335,1.0,0.28580469199999997,1.0,0.68408818,1.0,0.684207565,1.0,0.49780448299999996,True,,5c9604d579a68c0001a16496,,1398867,93,,evan-feature22,full_rf_b,,1
54,32131,95,,,,2,2,1.0,1.0,0.0,1.0,,0.0-82.0,,1.0,3216.37,0.0,0.25,0.0,0.7405808970000001,1.0,0.679614108,1.0,0.436436964,True,,5c9604d579a68c0001a16496,,1421158,95,,evan-feature22,full_rf_b,,0
55,32132,96,,,,2,2,1.0,1.0,0.0,1.0,,0.0-83.0,,1.0,311.465,0.0,0.29890393,1.0,0.730505706,1.0,0.7328203320000001,1.0,0.439256938,True,,5c9604d579a68c0001a16496,,1432869,96,,evan-feature22,full_rf_b,,0
