,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,36612,25,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-27.0,,-1.0,1024.01,1.0,0.6,0.0,0.6,0.0,0.4,0.0,0.4,False,,5ac0eabce1546900019bd744,,681817,25,,evan-feature22,full_pf_b,,0
1,36613,26,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-28.0,,0.0,105.1499997,1.0,0.608053294,1.0,0.63424552,0.0,0.397152172,1.0,0.347069101,False,,5ac0eabce1546900019bd744,,691755,26,,evan-feature22,full_pf_b,,1
2,36614,27,,,,2,2,1.0,1.0,-1.0,0.0,,0.0-29.0,,-1.0,218.6100003,1.0,0.642237155,0.0,0.648566321,1.0,0.389407674,1.0,0.285525717,False,,5ac0eabce1546900019bd744,,701792,27,,evan-feature22,full_pf_b,,0
3,36615,28,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-30.0,,-1.0,503.48500020000006,1.0,0.661086576,0.0,0.630492543,0.0,0.399058924,1.0,0.25,False,,5ac0eabce1546900019bd744,,712143,28,,evan-feature22,full_pf_b,,1
4,36616,29,,,,1,1,0.0,1.0,0.0,1.0,,0.0-31.0,,1.0,136.74499980000002,0.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,False,,5ac0eabce1546900019bd744,,722130,29,,evan-feature22,full_pf_b,,0
5,36617,30,,,,1,1,1.0,0.0,0.0,1.0,,0.0-32.0,,0.0,486.54500020000006,1.0,0.6381991370000001,0.0,0.68987999,1.0,0.384107265,1.0,0.271332943,False,,5ac0eabce1546900019bd744,,732416,30,,evan-feature22,full_pf_b,,0
6,36618,31,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-33.0,,0.0,696.6050002000001,0.0,0.66034901,1.0,0.742641349,0.0,0.360225629,1.0,0.25,False,,5ac0eabce1546900019bd744,,742943,31,,evan-feature22,full_pf_b,,1
7,36619,32,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-34.0,,0.0,1135.51,0.0,0.638612418,1.0,0.75,0.0,0.367273939,0.0,0.25,False,,5ac0eabce1546900019bd744,,753879,32,,evan-feature22,full_pf_b,,0
8,36620,33,,,,1,1,1.0,0.0,0.0,1.0,,0.0-35.0,,0.0,1616.685,1.0,0.624340629,0.0,0.75,0.0,0.425829545,0.0,0.25,False,,5ac0eabce1546900019bd744,,765313,33,,evan-feature22,full_pf_b,,1
9,36621,34,,,,2,2,0.0,1.0,0.0,1.0,,0.0-36.0,,1.0,790.5700002,1.0,0.621999804,1.0,0.75,0.0,0.368609357,1.0,0.25,False,,5ac0eabce1546900019bd744,,775961,34,,evan-feature22,full_pf_b,,1
