,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,13803,30,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-27.0,,0.0,3506.565,0.0,0.6,0.0,0.6,1.0,0.4,0.0,0.4,False,,5ea2e958360fe4218c4db104,,522054,30,,evan-feature22,full_pf_b,,0
1,13804,31,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-28.0,,-1.0,3073.33,1.0,0.608053294,1.0,0.63424552,1.0,0.397152172,1.0,0.347069101,False,,5ea2e958360fe4218c4db104,,534926,31,,evan-feature22,full_pf_b,,0
2,13805,32,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-29.0,,-1.0,1966.48,1.0,0.642237155,1.0,0.648566321,1.0,0.389407674,0.0,0.285525717,False,,5ea2e958360fe4218c4db104,,546701,32,,evan-feature22,full_pf_b,,0
3,13806,33,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-30.0,,-1.0,1207.54,1.0,0.661086576,1.0,0.630492543,1.0,0.399058924,0.0,0.25,False,,5ea2e958360fe4218c4db104,,557708,33,,evan-feature22,full_pf_b,,0
4,13807,34,,,,1,1,1.0,0.0,0.0,1.0,,0.0-31.0,,0.0,560.46,1.0,0.631324137,0.0,0.6269842929999999,0.0,0.38734784299999997,1.0,0.25,False,,5ea2e958360fe4218c4db104,,568056,34,,evan-feature22,full_pf_b,,0
5,13808,35,,,,1,1,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,1539.255,0.0,0.6381991370000001,0.0,0.68987999,1.0,0.384107265,0.0,0.271332943,False,,5ea2e958360fe4218c4db104,,579395,35,,evan-feature22,full_pf_b,,0
6,13809,36,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-33.0,,-1.0,1010.38,0.0,0.66034901,1.0,0.742641349,1.0,0.360225629,0.0,0.25,False,,5ea2e958360fe4218c4db104,,590199,36,,evan-feature22,full_pf_b,,1
7,13810,37,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-34.0,,-1.0,586.06,0.0,0.638612418,0.0,0.75,1.0,0.367273939,0.0,0.25,False,,5ea2e958360fe4218c4db104,,600611,37,,evan-feature22,full_pf_b,,0
8,13811,38,,,,2,2,0.0,1.0,0.0,1.0,,0.0-35.0,,1.0,227.185,1.0,0.624340629,1.0,0.75,0.0,0.425829545,1.0,0.25,False,,5ea2e958360fe4218c4db104,,610628,38,,evan-feature22,full_pf_b,,0
9,13812,39,,,,2,2,0.0,1.0,0.0,1.0,,0.0-36.0,,1.0,847.96,1.0,0.621999804,1.0,0.75,0.0,0.368609357,1.0,0.25,False,,5ea2e958360fe4218c4db104,,621275,39,,evan-feature22,full_pf_b,,0
