,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
0,2687,24,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-26.0,,0.0,797.0,0.0,0.6,0.0,0.4,1.0,0.4,1.0,0.6,False,,5eadabbb7f633d08f25db536,,490066,24,,evan-feature22,,0
1,2688,25,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-27.0,,-1.0,1169.0,0.0,0.625928423,1.0,0.395903568,1.0,0.416361855,1.0,0.636279196,False,,5eadabbb7f633d08f25db536,,500998,25,,evan-feature22,,0
2,2689,26,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-28.0,,0.0,1039.0,0.0,0.632185889,1.0,0.37940999700000005,0.0,0.510461374,0.0,0.636053735,False,,5eadabbb7f633d08f25db536,,511797,26,,evan-feature22,,1
3,2690,27,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-29.0,,-1.0,861.0,1.0,0.650098956,0.0,0.437690015,0.0,0.513165207,1.0,0.594219782,False,,5eadabbb7f633d08f25db536,,522420,27,,evan-feature22,,0
4,2691,28,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-30.0,,-1.0,1048.0,1.0,0.718427004,1.0,0.461759895,0.0,0.466591374,1.0,0.557006706,False,,5eadabbb7f633d08f25db536,,533232,28,,evan-feature22,,1
5,2692,29,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-31.0,,0.0,671.0,1.0,0.762929561,0.0,0.48747529100000003,0.0,0.43772942299999995,0.0,0.574463924,False,,5eadabbb7f633d08f25db536,,543664,29,,evan-feature22,,0
6,2693,30,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-32.0,,-1.0,665.0,1.0,0.763717037,1.0,0.435099549,0.0,0.465087572,0.0,0.60565513,False,,5eadabbb7f633d08f25db536,,554091,30,,evan-feature22,,0
7,2694,31,,,,1,1,0.0,0.0,1.0,0.0,,0.0-33.0,,0.0,835.0,0.0,0.77229152,0.0,0.364439775,0.0,0.401053115,0.0,0.658123444,False,,5eadabbb7f633d08f25db536,,564689,31,,evan-feature22,,0
8,2695,32,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-34.0,,-1.0,971.0,1.0,0.744772498,1.0,0.35348662700000005,0.0,0.357677552,1.0,0.6504213670000001,False,,5eadabbb7f633d08f25db536,,575419,32,,evan-feature22,,0
9,2696,33,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,678.0,1.0,0.674079628,0.0,0.34184177200000004,1.0,0.36487888399999996,0.0,0.720326902,False,,5eadabbb7f633d08f25db536,,585860,33,,evan-feature22,,0
10,2697,34,,,,1,1,1.0,0.0,1.0,0.0,,0.0-36.0,,1.0,649.0,1.0,0.661527729,0.0,0.347257661,0.0,0.301580406,1.0,0.7572792209999999,False,,5eadabbb7f633d08f25db536,,596267,34,,evan-feature22,,0
11,2698,35,,,,1,1,0.0,0.0,1.0,0.0,,0.0-37.0,,0.0,657.0,0.0,0.660815217,0.0,0.37948954700000004,0.0,0.266362694,1.0,0.8,False,,5eadabbb7f633d08f25db536,,606685,35,,evan-feature22,,0
12,2699,36,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-38.0,,0.0,966.0,1.0,0.645840989,0.0,0.303961219,1.0,0.22727662199999998,1.0,0.8,False,,5eadabbb7f633d08f25db536,,617413,36,,evan-feature22,,0
13,2700,37,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-39.0,,0.0,755.0,1.0,0.653475024,0.0,0.330387001,1.0,0.216413453,1.0,0.761410571,False,,5eadabbb7f633d08f25db536,,627929,37,,evan-feature22,,0
