,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
46,450,70,,,,1,1,0.0,0.0,1.0,0.0,,0.0-72.0,,0.0,965.21,0.0,0.757179437,0.0,0.593620551,1.0,0.454073093,1.0,0.626973291,True,,5f1e0fd32c833f35ed5e93ac,,1121553,70,,evan-feature22,,0
47,451,71,,,,1,1,1.0,1.0,1.0,0.0,,0.0-73.0,,1.0,638.455,1.0,0.748038451,1.0,0.6098695,1.0,0.38327690299999995,1.0,0.684561392,True,,5f1e0fd32c833f35ed5e93ac,,1131973,71,,evan-feature22,,0
48,452,72,,,,1,1,1.0,1.0,1.0,0.0,,0.0-74.0,,1.0,563.435,1.0,0.6785645929999999,1.0,0.6116548479999999,0.0,0.45625733799999996,0.0,0.619523947,True,,5f1e0fd32c833f35ed5e93ac,,1142321,72,,evan-feature22,,0
49,453,73,,,,1,1,1.0,1.0,1.0,0.0,,0.0-75.0,,1.0,879.065,1.0,0.624895127,1.0,0.619112572,1.0,0.534506586,1.0,0.6286811,True,,5f1e0fd32c833f35ed5e93ac,,1152989,73,,evan-feature22,,0
50,454,74,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-76.0,,-1.0,1482.395,1.0,0.626598995,1.0,0.561681832,1.0,0.5338345529999999,1.0,0.699225106,True,,5f1e0fd32c833f35ed5e93ac,,1164256,74,,evan-feature22,,1
51,455,75,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-77.0,,-1.0,835.02,1.0,0.619791351,0.0,0.648089067,1.0,0.554773755,1.0,0.719829837,True,,5f1e0fd32c833f35ed5e93ac,,1174878,75,,evan-feature22,,0
52,456,76,,,,1,1,1.0,1.0,1.0,0.0,,0.0-78.0,,1.0,1302.635,1.0,0.631881247,1.0,0.584052341,1.0,0.567943017,1.0,0.7417000229999999,True,,5f1e0fd32c833f35ed5e93ac,,1185967,76,,evan-feature22,,1
53,457,77,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-79.0,,0.0,1348.725,1.0,0.64968251,1.0,0.568222121,0.0,0.629368633,0.0,0.8,True,,5f1e0fd32c833f35ed5e93ac,,1197105,77,,evan-feature22,,1
54,459,79,,,,1,1,1.0,0.0,1.0,0.0,,0.0-81.0,,1.0,1609.555,1.0,0.663645983,0.0,0.608852351,1.0,0.61806748,1.0,0.8,True,,5f1e0fd32c833f35ed5e93ac,,1217324,79,,evan-feature22,,1
55,460,80,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-82.0,,-1.0,1713.335,0.0,0.667073374,1.0,0.622694241,1.0,0.605227886,1.0,0.783313017,True,,5f1e0fd32c833f35ed5e93ac,,1228830,80,,evan-feature22,,0
56,461,81,,,,1,1,1.0,0.0,1.0,0.0,,0.0-83.0,,1.0,1240.46,1.0,0.7605589079999999,0.0,0.6334344160000001,1.0,0.59379959,0.0,0.73861361,True,,5f1e0fd32c833f35ed5e93ac,,1239861,81,,evan-feature22,,0
57,462,82,,,,1,1,1.0,1.0,1.0,0.0,,0.0-84.0,,1.0,553.62,1.0,0.7544831240000001,1.0,0.660936699,1.0,0.509492795,1.0,0.6462146910000001,True,,5f1e0fd32c833f35ed5e93ac,,1250193,82,,evan-feature22,,0
58,463,83,,,,1,1,0.0,1.0,1.0,0.0,,0.0-85.0,,0.0,596.295,0.0,0.7274789429999999,1.0,0.662769615,1.0,0.544926524,1.0,0.688483132,True,,5f1e0fd32c833f35ed5e93ac,,1260567,83,,evan-feature22,,0
59,464,84,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-86.0,,-1.0,2728.095,0.0,0.8,1.0,0.623524457,1.0,0.5648388320000001,1.0,0.681239038,True,,5f1e0fd32c833f35ed5e93ac,,1273080,84,,evan-feature22,,0
60,465,85,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-87.0,,0.0,960.595,1.0,0.8,0.0,0.670753133,0.0,0.5158076,0.0,0.627836146,True,,5f1e0fd32c833f35ed5e93ac,,1283822,85,,evan-feature22,,1
61,466,86,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-88.0,,-1.0,716.08,1.0,0.775527162,1.0,0.681016775,1.0,0.51377463,1.0,0.626808982,True,,5f1e0fd32c833f35ed5e93ac,,1294325,86,,evan-feature22,,0
62,467,87,,,,1,1,0.0,1.0,1.0,0.0,,0.0-89.0,,0.0,1234.49,0.0,0.7596868990000001,1.0,0.656386777,1.0,0.507155515,1.0,0.657587271,True,,5f1e0fd32c833f35ed5e93ac,,1305344,87,,evan-feature22,,1
63,468,88,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-90.0,,-1.0,2185.675,1.0,0.7697730429999999,1.0,0.6696294279999999,0.0,0.405621956,1.0,0.632466576,True,,5f1e0fd32c833f35ed5e93ac,,1317317,88,,evan-feature22,,1
64,469,89,,,,1,1,1.0,1.0,1.0,0.0,,0.0-91.0,,1.0,1691.87,1.0,0.733077865,1.0,0.589734488,0.0,0.35222996799999995,0.0,0.605848783,True,,5f1e0fd32c833f35ed5e93ac,,1328790,89,,evan-feature22,,1
65,470,90,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-92.0,,-1.0,1468.39,1.0,0.7516953259999999,0.0,0.571952819,1.0,0.35600478799999996,1.0,0.5556085629999999,True,,5f1e0fd32c833f35ed5e93ac,,1340042,90,,evan-feature22,,1
66,471,91,,,,1,1,0.0,1.0,1.0,0.0,,0.0-93.0,,0.0,1268.445,0.0,0.7335224459999999,1.0,0.6532418560000001,1.0,0.343718615,0.0,0.494468134,True,,5f1e0fd32c833f35ed5e93ac,,1351093,91,,evan-feature22,,1
67,472,92,,,,2,2,0.0,0.0,1.0,0.0,,0.0-94.0,,0.0,1079.09,0.0,0.7124817590000001,1.0,0.6390774810000001,0.0,0.339057567,0.0,0.470845749,True,,5f1e0fd32c833f35ed5e93ac,,1361955,92,,evan-feature22,,1
68,473,93,,,,2,2,0.0,0.0,1.0,0.0,,0.0-95.0,,0.0,1056.54,1.0,0.6784382870000001,1.0,0.619313665,0.0,0.307093978,0.0,0.551459799,True,,5f1e0fd32c833f35ed5e93ac,,1372798,93,,evan-feature22,,0
69,474,94,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-96.0,,-1.0,1219.745,1.0,0.6652083129999999,0.0,0.597460688,0.0,0.35021752799999994,1.0,0.539363545,True,,5f1e0fd32c833f35ed5e93ac,,1383805,94,,evan-feature22,,0
70,475,95,,,,1,1,0.0,1.0,1.0,0.0,,0.0-97.0,,0.0,1001.08,0.0,0.661769563,1.0,0.6237266220000001,1.0,0.43284700200000004,0.0,0.527128728,True,,5f1e0fd32c833f35ed5e93ac,,1394591,95,,evan-feature22,,1
71,476,96,,,,2,2,1.0,1.0,1.0,0.0,,0.0-98.0,,1.0,1652.185,0.0,0.655523738,1.0,0.630055609,1.0,0.430599471,1.0,0.516819818,True,,5f1e0fd32c833f35ed5e93ac,,1406029,96,,evan-feature22,,1
72,477,97,,,,2,2,0.0,1.0,1.0,0.0,,0.0-99.0,,0.0,716.005,1.0,0.584426545,0.0,0.6294940170000001,0.0,0.482109399,1.0,0.49310232299999995,True,,5f1e0fd32c833f35ed5e93ac,,1416527,97,,evan-feature22,,0
73,478,98,,,,1,1,1.0,1.0,1.0,0.0,,0.0-100.0,,1.0,911.835,1.0,0.593661942,1.0,0.598116517,0.0,0.49481257100000003,0.0,0.515932226,True,,5f1e0fd32c833f35ed5e93ac,,1427225,98,,evan-feature22,,1
74,479,99,,,,1,1,1.0,0.0,1.0,0.0,,0.0-101.0,,1.0,1195.225,1.0,0.592880538,0.0,0.621605935,1.0,0.38945895799999997,0.0,0.561640435,True,,5f1e0fd32c833f35ed5e93ac,,1438210,99,,evan-feature22,,0
75,480,100,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-102.0,,0.0,1275.82,1.0,0.601007589,1.0,0.608277141,0.0,0.34376450299999994,0.0,0.470029965,True,,5f1e0fd32c833f35ed5e93ac,,1449274,100,,evan-feature22,,1
76,481,101,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-103.0,,0.0,725.36,1.0,0.646855036,1.0,0.662806372,0.0,0.25660331399999997,0.0,0.519482362,True,,5f1e0fd32c833f35ed5e93ac,,1459789,101,,evan-feature22,,0
77,482,102,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-104.0,,-1.0,1166.155,1.0,0.642867724,0.0,0.632049246,0.0,0.25676069100000004,1.0,0.595191797,True,,5f1e0fd32c833f35ed5e93ac,,1470739,102,,evan-feature22,,0
78,483,103,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-105.0,,0.0,1487.35,0.0,0.645698706,1.0,0.606934848,0.0,0.253726265,0.0,0.605564476,True,,5f1e0fd32c833f35ed5e93ac,,1482007,103,,evan-feature22,,0
79,484,104,,,,1,1,1.0,1.0,1.0,0.0,,0.0-106.0,,1.0,1612.815,1.0,0.57365172,1.0,0.644616344,0.0,0.235666944,1.0,0.542830548,True,,5f1e0fd32c833f35ed5e93ac,,1493409,104,,evan-feature22,,1
80,485,105,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-107.0,,-1.0,1651.505,1.0,0.57365172,0.0,0.644616344,0.0,0.235666944,1.0,0.542830548,True,,5f1e0fd32c833f35ed5e93ac,,1504850,105,,evan-feature22,,1
81,486,106,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-108.0,,0.0,1247.655,0.0,0.571544656,1.0,0.605228935,1.0,0.254414551,0.0,0.54267317,True,,5f1e0fd32c833f35ed5e93ac,,1515877,106,,evan-feature22,,0
82,487,107,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-109.0,,-1.0,799.025,0.0,0.594079321,1.0,0.627731245,0.0,0.271045457,1.0,0.498184461,True,,5f1e0fd32c833f35ed5e93ac,,1526464,107,,evan-feature22,,0
83,488,108,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-110.0,,0.0,1378.795,1.0,0.581490524,1.0,0.61543522,0.0,0.28679829999999995,0.0,0.47334912100000004,True,,5f1e0fd32c833f35ed5e93ac,,1537629,108,,evan-feature22,,0
84,489,109,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-111.0,,0.0,1243.565,1.0,0.508659922,0.0,0.678348122,0.0,0.293557647,0.0,0.436686776,True,,5f1e0fd32c833f35ed5e93ac,,1548659,109,,evan-feature22,,0
85,490,110,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-112.0,,0.0,1192.085,1.0,0.548020127,1.0,0.661356152,0.0,0.33939975200000005,0.0,0.43098076,True,,5f1e0fd32c833f35ed5e93ac,,1559639,110,,evan-feature22,,0
86,491,111,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-113.0,,0.0,1286.095,1.0,0.502987702,1.0,0.612211104,1.0,0.433915344,0.0,0.42255532700000004,True,,5f1e0fd32c833f35ed5e93ac,,1570713,111,,evan-feature22,,0
87,492,112,,,,1,1,0.0,1.0,1.0,0.0,,0.0-114.0,,0.0,1562.545,0.0,0.459245451,1.0,0.688192936,0.0,0.45663814700000005,1.0,0.458186455,True,,5f1e0fd32c833f35ed5e93ac,,1582053,112,,evan-feature22,,1
88,493,113,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-115.0,,-1.0,1137.335,0.0,0.421342325,0.0,0.739800042,1.0,0.42242872299999995,1.0,0.49445062100000003,True,,5f1e0fd32c833f35ed5e93ac,,1592979,113,,evan-feature22,,1
89,494,114,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-116.0,,0.0,1159.95,0.0,0.471458304,0.0,0.640586494,0.0,0.412771813,0.0,0.41058669200000003,True,,5f1e0fd32c833f35ed5e93ac,,1603921,114,,evan-feature22,,0
90,495,115,,,,1,1,0.0,0.0,1.0,0.0,,0.0-117.0,,0.0,1466.425,0.0,0.528101475,0.0,0.657202834,1.0,0.439859203,0.0,0.40676324799999997,True,,5f1e0fd32c833f35ed5e93ac,,1615175,115,,evan-feature22,,1
91,496,116,,,,2,2,1.0,0.0,1.0,0.0,,0.0-118.0,,1.0,1099.72,1.0,0.46992311700000006,0.0,0.717492971,1.0,0.46719862100000004,0.0,0.395737313,True,,5f1e0fd32c833f35ed5e93ac,,1626067,116,,evan-feature22,,1
92,497,117,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-119.0,,-1.0,1801.065,1.0,0.543261297,1.0,0.7229893009999999,1.0,0.534165048,0.0,0.44477015,True,,5f1e0fd32c833f35ed5e93ac,,1637656,117,,evan-feature22,,1
93,498,118,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-120.0,,0.0,1213.02,1.0,0.560921892,0.0,0.77155319,1.0,0.49136644,0.0,0.427878965,True,,5f1e0fd32c833f35ed5e93ac,,1648653,118,,evan-feature22,,1
94,499,119,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-121.0,,0.0,1277.83,1.0,0.589437632,1.0,0.7744310520000001,0.0,0.518505645,0.0,0.44518250600000003,True,,5f1e0fd32c833f35ed5e93ac,,1659716,119,,evan-feature22,,0
95,500,120,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-122.0,,0.0,1020.3,1.0,0.600165861,1.0,0.8,0.0,0.58903051,0.0,0.48487021700000005,True,,5f1e0fd32c833f35ed5e93ac,,1670516,120,,evan-feature22,,0
96,501,121,,,,1,1,0.0,1.0,1.0,0.0,,0.0-123.0,,0.0,1488.86,0.0,0.541751569,1.0,0.793817715,0.0,0.557327736,1.0,0.555026485,True,,5f1e0fd32c833f35ed5e93ac,,1681792,121,,evan-feature22,,1
97,502,122,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-124.0,,-1.0,989.195,1.0,0.522867554,1.0,0.8,1.0,0.608505506,1.0,0.616047291,True,,5f1e0fd32c833f35ed5e93ac,,1692566,122,,evan-feature22,,1
98,503,123,,,,1,1,1.0,1.0,1.0,0.0,,0.0-125.0,,1.0,1047.085,1.0,0.45351521100000003,1.0,0.78455201,1.0,0.670932262,1.0,0.5934649670000001,True,,5f1e0fd32c833f35ed5e93ac,,1703394,123,,evan-feature22,,1
99,504,124,,,,1,1,0.0,1.0,1.0,0.0,,0.0-126.0,,0.0,1461.935,0.0,0.450138637,1.0,0.736691069,0.0,0.702905088,1.0,0.596869092,True,,5f1e0fd32c833f35ed5e93ac,,1714641,124,,evan-feature22,,0
100,505,125,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-127.0,,-1.0,1360.36,0.0,0.44285792799999996,1.0,0.714711078,0.0,0.649779325,1.0,0.545811756,True,,5f1e0fd32c833f35ed5e93ac,,1725791,125,,evan-feature22,,1
101,506,126,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-128.0,,-1.0,1136.44,0.0,0.417312257,0.0,0.720948173,1.0,0.691894307,1.0,0.549258578,True,,5f1e0fd32c833f35ed5e93ac,,1736707,126,,evan-feature22,,0
