,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
0,2497,24,,,,2,2,0.0,0.0,1.0,0.0,,0.0-26.0,,0.0,42.76500002,1.0,0.758395892,0.0,0.666783589,0.0,0.39893396600000003,0.0,0.29433458,True,,5cac639638d61000014da640,,609119,24,,evan-feature22,,0
1,2498,25,,,,2,2,1.0,0.0,1.0,0.0,,0.0-27.0,,1.0,815.675,1.0,0.749113302,1.0,0.6410334639999999,1.0,0.374554754,0.0,0.32429597,True,,5cac639638d61000014da640,,619748,25,,evan-feature22,,0
2,2499,26,,,,1,1,1.0,1.0,1.0,0.0,,0.0-28.0,,1.0,2271.42,1.0,0.7692293659999999,1.0,0.673489452,0.0,0.38936336299999996,0.0,0.40805484299999994,True,,5cac639638d61000014da640,,631827,26,,evan-feature22,,1
3,2500,27,,,,2,2,1.0,0.0,1.0,0.0,,0.0-29.0,,1.0,895.0,1.0,0.794299593,1.0,0.7056914559999999,1.0,0.452628219,0.0,0.42653274,True,,5cac639638d61000014da640,,642530,27,,evan-feature22,,1
4,2501,28,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-30.0,,-1.0,3257.51,1.0,0.8,1.0,0.7342765809999999,0.0,0.423370724,1.0,0.432069981,True,,5cac639638d61000014da640,,655599,28,,evan-feature22,,1
5,2502,29,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-31.0,,-1.0,1104.25,0.0,0.77615632,1.0,0.671157041,0.0,0.457156974,1.0,0.464632121,True,,5cac639638d61000014da640,,666527,29,,evan-feature22,,1
6,2503,30,,,,2,2,0.0,1.0,1.0,0.0,,0.0-32.0,,0.0,716.305,1.0,0.760618163,1.0,0.6459397610000001,0.0,0.471572527,1.0,0.372324295,True,,5cac639638d61000014da640,,677052,30,,evan-feature22,,0
7,2504,31,,,,1,1,1.0,0.0,1.0,0.0,,0.0-33.0,,1.0,856.965,1.0,0.747676711,0.0,0.596965425,0.0,0.46128409299999995,0.0,0.348031934,True,,5cac639638d61000014da640,,687705,31,,evan-feature22,,1
8,2505,32,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-34.0,,0.0,995.425,1.0,0.7589599690000001,1.0,0.576201125,1.0,0.508614774,0.0,0.366452805,True,,5cac639638d61000014da640,,698518,32,,evan-feature22,,1
9,2506,33,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-35.0,,-1.0,900.27,1.0,0.8,1.0,0.561117359,1.0,0.552349312,0.0,0.38521346,True,,5cac639638d61000014da640,,709218,33,,evan-feature22,,1
10,2507,34,,,,2,2,1.0,1.0,1.0,0.0,,0.0-36.0,,1.0,347.955,0.0,0.7713106559999999,1.0,0.61964539,1.0,0.596823475,1.0,0.42932164100000003,True,,5cac639638d61000014da640,,719374,34,,evan-feature22,,1
11,2508,35,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-37.0,,0.0,937.51,1.0,0.8,0.0,0.626226927,1.0,0.60332109,0.0,0.378687767,True,,5cac639638d61000014da640,,730135,35,,evan-feature22,,0
12,2509,36,,,,1,1,0.0,1.0,1.0,0.0,,0.0-38.0,,0.0,1170.78,0.0,0.8,1.0,0.625397042,1.0,0.6178893529999999,0.0,0.385361015,True,,5cac639638d61000014da640,,741117,36,,evan-feature22,,1
13,2510,37,,,,2,2,0.0,0.0,1.0,0.0,,0.0-39.0,,0.0,300.24,1.0,0.8,1.0,0.634158766,0.0,0.593227747,0.0,0.347942274,True,,5cac639638d61000014da640,,751229,37,,evan-feature22,,1
14,2511,38,,,,1,1,1.0,0.0,1.0,0.0,,0.0-40.0,,1.0,341.37,1.0,0.780131997,0.0,0.63264508,0.0,0.554391083,0.0,0.40680791200000005,True,,5cac639638d61000014da640,,761391,38,,evan-feature22,,1
15,2512,39,,,,1,1,0.0,1.0,1.0,0.0,,0.0-41.0,,0.0,926.25,0.0,0.8,1.0,0.648202298,1.0,0.515718575,1.0,0.427451178,True,,5cac639638d61000014da640,,772136,39,,evan-feature22,,0
