,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
13,802,42,,,,2,2,1.0,0.0,1.0,0.0,,0.0-39.0,,1.0,962.4549998,0.0,0.8,1.0,0.634158766,1.0,0.593227747,0.0,0.347942274,True,,5c730ca1f674750001df8d09,,777636,42,,evan-feature22,,1
14,803,43,,,,2,2,1.0,0.0,1.0,0.0,,0.0-40.0,,1.0,514.7699993,0.0,0.780131997,1.0,0.63264508,1.0,0.554391083,0.0,0.40680791200000005,True,,5c730ca1f674750001df8d09,,787923,43,,evan-feature22,,0
15,804,44,,,,1,1,0.0,0.0,1.0,0.0,,0.0-41.0,,0.0,379.9200002,0.0,0.8,0.0,0.648202298,0.0,0.515718575,0.0,0.427451178,True,,5c730ca1f674750001df8d09,,798081,44,,evan-feature22,,1
16,805,45,,,,1,1,1.0,1.0,1.0,0.0,,0.0-42.0,,1.0,2727.715001,1.0,0.78377078,1.0,0.67965253,0.0,0.537109201,0.0,0.43219395899999996,True,,5c730ca1f674750001df8d09,,810586,45,,evan-feature22,,0
17,806,46,,,,2,2,1.0,0.0,1.0,0.0,,0.0-43.0,,1.0,1949.29,1.0,0.8,0.0,0.6777571290000001,1.0,0.525795655,0.0,0.41902666299999997,True,,5c730ca1f674750001df8d09,,822324,46,,evan-feature22,,1
18,807,47,,,,2,2,1.0,0.0,1.0,0.0,,0.0-44.0,,1.0,1364.045001,1.0,0.754949303,0.0,0.6501381039999999,1.0,0.528431942,0.0,0.404639057,True,,5c730ca1f674750001df8d09,,833479,47,,evan-feature22,,0
19,808,48,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-45.0,,0.0,318.10500010000004,1.0,0.8,1.0,0.655926243,0.0,0.477718095,0.0,0.382683792,True,,5c730ca1f674750001df8d09,,843575,48,,evan-feature22,,0
20,809,49,,,,1,1,1.0,0.0,1.0,0.0,,0.0-46.0,,1.0,1184.86,1.0,0.743293998,0.0,0.612656833,0.0,0.458332775,1.0,0.437340995,True,,5c730ca1f674750001df8d09,,854531,49,,evan-feature22,,1
21,810,50,,,,1,1,1.0,0.0,1.0,0.0,,0.0-47.0,,1.0,1109.015,1.0,0.7410552840000001,0.0,0.619286527,1.0,0.472797571,0.0,0.531525128,True,,5c730ca1f674750001df8d09,,865426,50,,evan-feature22,,0
22,811,51,,,,1,1,1.0,0.0,1.0,0.0,,0.0-48.0,,1.0,365.5850003,1.0,0.727897085,0.0,0.6228321520000001,1.0,0.39601617,1.0,0.5762136520000001,True,,5c730ca1f674750001df8d09,,875562,51,,evan-feature22,,0
23,812,52,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-49.0,,-1.0,330.53499930000004,1.0,0.742532732,1.0,0.609740775,0.0,0.391742951,1.0,0.521061141,True,,5c730ca1f674750001df8d09,,885665,52,,evan-feature22,,1
24,813,53,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-50.0,,0.0,271.9350001,1.0,0.6783303620000001,0.0,0.664637619,0.0,0.361203638,0.0,0.520299591,True,,5c730ca1f674750001df8d09,,895711,53,,evan-feature22,,0
25,814,54,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-51.0,,-1.0,419.4300007,1.0,0.6942499459999999,1.0,0.6667926479999999,0.0,0.323890969,1.0,0.572468191,True,,5c730ca1f674750001df8d09,,905907,54,,evan-feature22,,0
26,815,55,,,,1,1,1.0,1.0,1.0,0.0,,0.0-52.0,,1.0,371.72000019999996,1.0,0.7125347329999999,1.0,0.623869494,1.0,0.31056222,0.0,0.537072927,True,,5c730ca1f674750001df8d09,,916065,55,,evan-feature22,,1
27,816,56,,,,2,2,0.0,0.0,1.0,0.0,,0.0-53.0,,0.0,1746.545,1.0,0.798095036,1.0,0.6311493570000001,0.0,0.25725538600000003,0.0,0.580461963,True,,5c730ca1f674750001df8d09,,927591,56,,evan-feature22,,1
28,817,57,,,,1,1,0.0,1.0,1.0,0.0,,0.0-54.0,,0.0,367.9849999,0.0,0.777435118,1.0,0.598930454,0.0,0.251420798,0.0,0.588308898,True,,5c730ca1f674750001df8d09,,937738,57,,evan-feature22,,1
29,818,58,,,,2,2,0.0,0.0,1.0,0.0,,0.0-55.0,,0.0,339.2949998,0.0,0.759582808,1.0,0.5325010020000001,0.0,0.244240244,0.0,0.57555856,True,,5c730ca1f674750001df8d09,,947857,58,,evan-feature22,,1
30,819,59,,,,2,2,1.0,1.0,1.0,0.0,,0.0-56.0,,1.0,327.6549997,1.0,0.731730696,1.0,0.507277796,1.0,0.281049518,1.0,0.563427294,True,,5c730ca1f674750001df8d09,,957961,59,,evan-feature22,,0
31,820,60,,,,2,2,1.0,0.0,1.0,0.0,,0.0-57.0,,1.0,770.9100004,1.0,0.7553872229999999,1.0,0.53317231,1.0,0.2,0.0,0.61479993,True,,5c730ca1f674750001df8d09,,968506,60,,evan-feature22,,0
32,821,61,,,,2,2,0.0,1.0,1.0,0.0,,0.0-58.0,,0.0,325.5049996,1.0,0.69513931,1.0,0.482219891,0.0,0.2,1.0,0.630595346,True,,5c730ca1f674750001df8d09,,978604,61,,evan-feature22,,0
33,822,62,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-59.0,,-1.0,367.78,1.0,0.760055032,1.0,0.5226485989999999,0.0,0.21430818,1.0,0.5886190689999999,True,,5c730ca1f674750001df8d09,,988758,62,,evan-feature22,,1
34,823,63,,,,1,1,1.0,1.0,1.0,0.0,,0.0-60.0,,1.0,1065.255,1.0,0.766163824,1.0,0.501297504,0.0,0.270138439,0.0,0.61055715,True,,5c730ca1f674750001df8d09,,999604,63,,evan-feature22,,0
35,824,64,,,,2,2,0.0,1.0,1.0,0.0,,0.0-61.0,,0.0,638.9049999,1.0,0.745170882,0.0,0.461483376,0.0,0.2,1.0,0.6759266429999999,True,,5c730ca1f674750001df8d09,,1010024,64,,evan-feature22,,1
36,825,65,,,,2,2,0.0,0.0,1.0,0.0,,0.0-62.0,,0.0,371.9349997,1.0,0.735704894,0.0,0.56650936,0.0,0.2,0.0,0.649759555,True,,5c730ca1f674750001df8d09,,1020180,65,,evan-feature22,,0
37,826,66,,,,1,1,1.0,1.0,1.0,0.0,,0.0-63.0,,1.0,362.64500019999997,1.0,0.75135719,1.0,0.601996106,0.0,0.2,1.0,0.721739204,True,,5c730ca1f674750001df8d09,,1030328,66,,evan-feature22,,1
38,827,67,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-64.0,,0.0,355.6249999,1.0,0.8,0.0,0.577883646,1.0,0.227956694,1.0,0.7008504040000001,True,,5c730ca1f674750001df8d09,,1040464,67,,evan-feature22,,0
39,828,68,,,,1,1,1.0,1.0,1.0,0.0,,0.0-65.0,,1.0,474.8,1.0,0.782146585,1.0,0.5356383929999999,0.0,0.240522467,0.0,0.660896764,True,,5c730ca1f674750001df8d09,,1050722,68,,evan-feature22,,0
40,829,69,,,,1,1,1.0,1.0,1.0,0.0,,0.0-66.0,,1.0,430.71,1.0,0.695950925,1.0,0.51509141,0.0,0.33377865,1.0,0.6342836820000001,True,,5c730ca1f674750001df8d09,,1060931,69,,evan-feature22,,0
41,830,70,,,,2,2,1.0,0.0,1.0,0.0,,0.0-67.0,,1.0,665.1800005,1.0,0.726659747,1.0,0.48346054200000005,1.0,0.402086283,0.0,0.581694384,True,,5c730ca1f674750001df8d09,,1071372,70,,evan-feature22,,1
42,831,71,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-68.0,,-1.0,368.9299999,1.0,0.705913111,1.0,0.537600217,0.0,0.448943518,1.0,0.5952173510000001,True,,5c730ca1f674750001df8d09,,1081529,71,,evan-feature22,,0
43,832,72,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-69.0,,0.0,307.6649997,0.0,0.7562677179999999,0.0,0.559166276,1.0,0.5101973670000001,1.0,0.561023256,True,,5c730ca1f674750001df8d09,,1091621,72,,evan-feature22,,1
44,833,73,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-70.0,,-1.0,421.5550004,1.0,0.7109076440000001,1.0,0.613388908,1.0,0.45078569399999996,1.0,0.6265858,True,,5c730ca1f674750001df8d09,,1101832,73,,evan-feature22,,1
45,834,74,,,,2,2,1.0,0.0,1.0,0.0,,0.0-71.0,,1.0,339.3600006,1.0,0.7517263059999999,0.0,0.575132706,1.0,0.43515056,0.0,0.63871568,True,,5c730ca1f674750001df8d09,,1111957,74,,evan-feature22,,0
46,835,75,,,,2,2,0.0,1.0,1.0,0.0,,0.0-72.0,,0.0,365.1200002,1.0,0.757179437,1.0,0.593620551,0.0,0.454073093,1.0,0.626973291,True,,5c730ca1f674750001df8d09,,1122098,75,,evan-feature22,,0
47,836,76,,,,2,2,1.0,0.0,1.0,0.0,,0.0-73.0,,1.0,322.65499980000004,1.0,0.748038451,1.0,0.6098695,1.0,0.38327690299999995,0.0,0.684561392,True,,5c730ca1f674750001df8d09,,1132203,76,,evan-feature22,,0
48,837,77,,,,2,2,0.0,1.0,1.0,0.0,,0.0-74.0,,0.0,647.3249998,1.0,0.6785645929999999,1.0,0.6116548479999999,0.0,0.45625733799999996,1.0,0.619523947,True,,5c730ca1f674750001df8d09,,1142629,77,,evan-feature22,,0
49,838,78,,,,1,1,0.0,1.0,1.0,0.0,,0.0-75.0,,0.0,387.0050004,0.0,0.624895127,1.0,0.619112572,1.0,0.534506586,0.0,0.6286811,True,,5c730ca1f674750001df8d09,,1152789,78,,evan-feature22,,1
50,839,79,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-76.0,,-1.0,360.5899997,1.0,0.626598995,1.0,0.561681832,1.0,0.5338345529999999,1.0,0.699225106,True,,5c730ca1f674750001df8d09,,1162934,79,,evan-feature22,,0
51,840,80,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-77.0,,-1.0,276.7149992,0.0,0.619791351,1.0,0.648089067,0.0,0.554773755,1.0,0.719829837,True,,5c730ca1f674750001df8d09,,1172998,80,,evan-feature22,,1
52,841,81,,,,2,2,0.0,0.0,1.0,0.0,,0.0-78.0,,0.0,276.9450005,1.0,0.631881247,1.0,0.584052341,0.0,0.567943017,0.0,0.7417000229999999,True,,5c730ca1f674750001df8d09,,1183058,81,,evan-feature22,,0
53,842,82,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-79.0,,-1.0,289.1899999,1.0,0.64968251,0.0,0.568222121,0.0,0.629368633,1.0,0.8,True,,5c730ca1f674750001df8d09,,1193120,82,,evan-feature22,,0
54,844,84,,,,2,2,1.0,0.0,1.0,0.0,,0.0-81.0,,1.0,324.2150005,0.0,0.663645983,0.0,0.608852351,1.0,0.61806748,0.0,0.8,True,,5c730ca1f674750001df8d09,,1208668,84,,evan-feature22,,0
55,845,85,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-82.0,,0.0,388.735,1.0,0.667073374,1.0,0.622694241,1.0,0.605227886,0.0,0.783313017,True,,5c730ca1f674750001df8d09,,1218840,85,,evan-feature22,,0
56,846,86,,,,1,1,0.0,0.0,1.0,0.0,,0.0-83.0,,0.0,2046.155,0.0,0.7605589079999999,0.0,0.6334344160000001,0.0,0.59379959,1.0,0.73861361,True,,5c730ca1f674750001df8d09,,1230660,86,,evan-feature22,,1
57,847,87,,,,1,1,1.0,1.0,1.0,0.0,,0.0-84.0,,1.0,500.0,1.0,0.7544831240000001,1.0,0.660936699,0.0,0.509492795,1.0,0.6462146910000001,True,,5c730ca1f674750001df8d09,,1240945,87,,evan-feature22,,0
58,848,88,,,,1,1,1.0,1.0,1.0,0.0,,0.0-85.0,,1.0,556.8999993,1.0,0.7274789429999999,1.0,0.662769615,0.0,0.544926524,0.0,0.688483132,True,,5c730ca1f674750001df8d09,,1251284,88,,evan-feature22,,0
59,849,89,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-86.0,,-1.0,281.26499989999996,0.0,0.8,1.0,0.623524457,1.0,0.5648388320000001,1.0,0.681239038,True,,5c730ca1f674750001df8d09,,1261359,89,,evan-feature22,,1
60,850,90,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-87.0,,0.0,356.8000002,1.0,0.8,1.0,0.670753133,0.0,0.5158076,0.0,0.627836146,True,,5c730ca1f674750001df8d09,,1271491,90,,evan-feature22,,0
61,851,91,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-88.0,,-1.0,377.3699999,1.0,0.775527162,1.0,0.681016775,1.0,0.51377463,1.0,0.626808982,True,,5c730ca1f674750001df8d09,,1281649,91,,evan-feature22,,1
62,852,92,,,,1,1,1.0,1.0,1.0,0.0,,0.0-89.0,,1.0,350.90999960000005,1.0,0.7596868990000001,1.0,0.656386777,0.0,0.507155515,1.0,0.657587271,True,,5c730ca1f674750001df8d09,,1291774,92,,evan-feature22,,0
63,853,93,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-90.0,,-1.0,480.6299992,1.0,0.7697730429999999,1.0,0.6696294279999999,0.0,0.405621956,0.0,0.632466576,True,,5c730ca1f674750001df8d09,,1302034,93,,evan-feature22,,0
64,854,94,,,,1,1,1.0,1.0,1.0,0.0,,0.0-91.0,,1.0,998.7949999,1.0,0.733077865,1.0,0.589734488,0.0,0.35222996799999995,0.0,0.605848783,True,,5c730ca1f674750001df8d09,,1312805,94,,evan-feature22,,0
65,855,95,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-92.0,,-1.0,659.7899999,0.0,0.7516953259999999,1.0,0.571952819,0.0,0.35600478799999996,1.0,0.5556085629999999,True,,5c730ca1f674750001df8d09,,1323238,95,,evan-feature22,,1
66,856,96,,,,1,1,0.0,1.0,1.0,0.0,,0.0-93.0,,0.0,1263.81,0.0,0.7335224459999999,1.0,0.6532418560000001,0.0,0.343718615,1.0,0.494468134,True,,5c730ca1f674750001df8d09,,1334283,96,,evan-feature22,,1
67,857,97,,,,1,1,1.0,0.0,1.0,0.0,,0.0-94.0,,1.0,596.6800003999999,1.0,0.7124817590000001,0.0,0.6390774810000001,0.0,0.339057567,0.0,0.470845749,True,,5c730ca1f674750001df8d09,,1344652,97,,evan-feature22,,0
68,858,98,,,,1,1,1.0,0.0,1.0,0.0,,0.0-95.0,,1.0,723.2800005,1.0,0.6784382870000001,0.0,0.619313665,0.0,0.307093978,0.0,0.551459799,True,,5c730ca1f674750001df8d09,,1355164,98,,evan-feature22,,0
69,859,99,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-96.0,,0.0,755.38,0.0,0.6652083129999999,1.0,0.597460688,0.0,0.35021752799999994,0.0,0.539363545,True,,5c730ca1f674750001df8d09,,1365691,99,,evan-feature22,,1
70,860,100,,,,1,1,1.0,1.0,1.0,0.0,,0.0-97.0,,1.0,622.0250009,1.0,0.661769563,1.0,0.6237266220000001,1.0,0.43284700200000004,1.0,0.527128728,True,,5c730ca1f674750001df8d09,,1376095,100,,evan-feature22,,1
71,861,101,,,,1,1,1.0,0.0,1.0,0.0,,0.0-98.0,,1.0,880.5399992999999,1.0,0.655523738,0.0,0.630055609,1.0,0.430599471,0.0,0.516819818,True,,5c730ca1f674750001df8d09,,1386753,101,,evan-feature22,,0
72,862,102,,,,1,1,1.0,1.0,1.0,0.0,,0.0-99.0,,1.0,708.6149994,1.0,0.584426545,1.0,0.6294940170000001,0.0,0.482109399,0.0,0.49310232299999995,True,,5c730ca1f674750001df8d09,,1397243,102,,evan-feature22,,0
73,863,103,,,,1,1,1.0,0.0,1.0,0.0,,0.0-100.0,,1.0,707.0700005,1.0,0.593661942,0.0,0.598116517,0.0,0.49481257100000003,0.0,0.515932226,True,,5c730ca1f674750001df8d09,,1407729,103,,evan-feature22,,0
74,864,104,,,,1,1,1.0,1.0,1.0,0.0,,0.0-101.0,,1.0,656.8949996,1.0,0.592880538,1.0,0.621605935,1.0,0.38945895799999997,1.0,0.561640435,True,,5c730ca1f674750001df8d09,,1418170,104,,evan-feature22,,0
75,865,105,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-102.0,,-1.0,876.7499998,0.0,0.601007589,1.0,0.608277141,1.0,0.34376450299999994,1.0,0.470029965,True,,5c730ca1f674750001df8d09,,1428823,105,,evan-feature22,,1
76,866,106,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-103.0,,0.0,860.0300001,1.0,0.646855036,1.0,0.662806372,1.0,0.25660331399999997,0.0,0.519482362,True,,5c730ca1f674750001df8d09,,1439458,106,,evan-feature22,,0
77,867,107,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-104.0,,-1.0,620.875,0.0,0.642867724,0.0,0.632049246,0.0,0.25676069100000004,1.0,0.595191797,True,,5c730ca1f674750001df8d09,,1449858,107,,evan-feature22,,0
78,868,108,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-105.0,,-1.0,924.0149994999999,1.0,0.645698706,1.0,0.606934848,0.0,0.253726265,1.0,0.605564476,True,,5c730ca1f674750001df8d09,,1460560,108,,evan-feature22,,0
79,869,109,,,,1,1,0.0,0.0,1.0,0.0,,0.0-106.0,,0.0,905.2550001,0.0,0.57365172,0.0,0.644616344,0.0,0.235666944,1.0,0.542830548,True,,5c730ca1f674750001df8d09,,1471241,109,,evan-feature22,,1
80,870,110,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-107.0,,-1.0,492.9050002,0.0,0.57365172,1.0,0.644616344,0.0,0.235666944,1.0,0.542830548,True,,5c730ca1f674750001df8d09,,1481503,110,,evan-feature22,,1
81,871,111,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-108.0,,-1.0,535.3350006000001,1.0,0.571544656,0.0,0.605228935,0.0,0.254414551,1.0,0.54267317,True,,5c730ca1f674750001df8d09,,1491814,111,,evan-feature22,,0
82,872,112,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-109.0,,-1.0,2451.555,1.0,0.594079321,1.0,0.627731245,0.0,0.271045457,0.0,0.498184461,True,,5c730ca1f674750001df8d09,,1504041,112,,evan-feature22,,1
83,873,113,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-110.0,,0.0,537.025,1.0,0.581490524,1.0,0.61543522,1.0,0.28679829999999995,0.0,0.47334912100000004,True,,5c730ca1f674750001df8d09,,1514352,113,,evan-feature22,,1
84,874,114,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-111.0,,0.0,737.2600008,0.0,0.508659922,0.0,0.678348122,0.0,0.293557647,0.0,0.436686776,True,,5c730ca1f674750001df8d09,,1524867,114,,evan-feature22,,0
85,875,115,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-112.0,,-1.0,988.9150001,1.0,0.548020127,0.0,0.661356152,0.0,0.33939975200000005,1.0,0.43098076,True,,5c730ca1f674750001df8d09,,1535641,115,,evan-feature22,,0
86,876,116,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-113.0,,0.0,915.4699993999999,1.0,0.502987702,1.0,0.612211104,0.0,0.433915344,0.0,0.42255532700000004,True,,5c730ca1f674750001df8d09,,1546325,116,,evan-feature22,,0
87,877,117,,,,1,1,0.0,1.0,1.0,0.0,,0.0-114.0,,0.0,521.9250005,0.0,0.459245451,1.0,0.688192936,0.0,0.45663814700000005,0.0,0.458186455,True,,5c730ca1f674750001df8d09,,1556618,117,,evan-feature22,,1
88,878,118,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-115.0,,-1.0,358.1250003,1.0,0.421342325,1.0,0.739800042,1.0,0.42242872299999995,0.0,0.49445062100000003,True,,5c730ca1f674750001df8d09,,1566749,118,,evan-feature22,,0
89,879,119,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-116.0,,-1.0,547.3349998,1.0,0.471458304,1.0,0.640586494,1.0,0.412771813,1.0,0.41058669200000003,True,,5c730ca1f674750001df8d09,,1577062,119,,evan-feature22,,1
90,880,120,,,,2,2,0.0,0.0,1.0,0.0,,0.0-117.0,,0.0,716.3649993,0.0,0.528101475,0.0,0.657202834,0.0,0.439859203,0.0,0.40676324799999997,True,,5c730ca1f674750001df8d09,,1587555,120,,evan-feature22,,0
91,881,121,,,,2,2,0.0,0.0,1.0,0.0,,0.0-118.0,,0.0,1303.619999,0.0,0.46992311700000006,1.0,0.717492971,0.0,0.46719862100000004,0.0,0.395737313,True,,5c730ca1f674750001df8d09,,1598624,121,,evan-feature22,,0
92,882,122,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-119.0,,0.0,774.6299999,0.0,0.543261297,1.0,0.7229893009999999,0.0,0.534165048,0.0,0.44477015,True,,5c730ca1f674750001df8d09,,1609175,122,,evan-feature22,,0
93,883,123,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-120.0,,0.0,992.5850006000001,0.0,0.560921892,1.0,0.77155319,1.0,0.49136644,0.0,0.427878965,True,,5c730ca1f674750001df8d09,,1619945,123,,evan-feature22,,0
94,884,124,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-121.0,,0.0,837.2900002,1.0,0.589437632,1.0,0.7744310520000001,0.0,0.518505645,0.0,0.44518250600000003,True,,5c730ca1f674750001df8d09,,1630557,124,,evan-feature22,,0
95,885,125,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-122.0,,0.0,710.1450004,0.0,0.600165861,1.0,0.8,1.0,0.58903051,0.0,0.48487021700000005,True,,5c730ca1f674750001df8d09,,1641048,125,,evan-feature22,,0
96,886,126,,,,SLOW,SLOW,,,1.0,0.0,,0.0-123.0,,-3.0,,0.0,0.541751569,0.0,0.793817715,0.0,0.557327736,0.0,0.555026485,True,,5c730ca1f674750001df8d09,,1646858,126,,evan-feature22,,1
97,887,127,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-124.0,,0.0,1251.005,1.0,0.522867554,1.0,0.8,0.0,0.608505506,0.0,0.616047291,True,,5c730ca1f674750001df8d09,,1657874,127,,evan-feature22,,1
98,888,128,,,,1,1,1.0,1.0,1.0,0.0,,0.0-125.0,,1.0,1131.285,1.0,0.45351521100000003,1.0,0.78455201,0.0,0.670932262,0.0,0.5934649670000001,True,,5c730ca1f674750001df8d09,,1668776,128,,evan-feature22,,1
99,889,129,,,,1,1,1.0,0.0,1.0,0.0,,0.0-126.0,,1.0,475.7750006,1.0,0.450138637,0.0,0.736691069,1.0,0.702905088,0.0,0.596869092,True,,5c730ca1f674750001df8d09,,1679026,129,,evan-feature22,,0
100,890,130,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-127.0,,-1.0,595.0200007999999,1.0,0.44285792799999996,1.0,0.714711078,0.0,0.649779325,1.0,0.545811756,True,,5c730ca1f674750001df8d09,,1689396,130,,evan-feature22,,1
101,891,131,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-128.0,,-1.0,605.0450001,0.0,0.417312257,1.0,0.720948173,1.0,0.691894307,0.0,0.549258578,True,,5c730ca1f674750001df8d09,,1699781,131,,evan-feature22,,1
102,892,132,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-129.0,,0.0,406.1099999,0.0,0.420190754,0.0,0.689348107,1.0,0.705027363,0.0,0.58076903,True,,5c730ca1f674750001df8d09,,1709965,132,,evan-feature22,,1
103,893,133,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-130.0,,-1.0,572.5699998,0.0,0.41516356299999996,1.0,0.647513976,1.0,0.726234795,1.0,0.5798618529999999,True,,5c730ca1f674750001df8d09,,1720315,133,,evan-feature22,,0
104,894,134,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-131.0,,0.0,607.5900001,1.0,0.46818417,1.0,0.64492679,1.0,0.735142794,0.0,0.558277769,True,,5c730ca1f674750001df8d09,,1730692,134,,evan-feature22,,0
