,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
0,1378,24,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-26.0,,-1.0,1198.8,1.0,0.6,1.0,0.4,0.0,0.4,1.0,0.6,False,,5f179c9df58992147642ac71,,795316,24,,evan-feature22,,0
1,1379,25,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-27.0,,0.0,706.7,0.0,0.625928423,0.0,0.395903568,0.0,0.416361855,0.0,0.636279196,False,,5f179c9df58992147642ac71,,805801,25,,evan-feature22,,0
2,1380,26,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-28.0,,-1.0,749.68,1.0,0.632185889,1.0,0.37940999700000005,0.0,0.510461374,1.0,0.636053735,False,,5f179c9df58992147642ac71,,816320,26,,evan-feature22,,0
3,1381,27,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-29.0,,-1.0,468.01,1.0,0.650098956,1.0,0.437690015,1.0,0.513165207,0.0,0.594219782,False,,5f179c9df58992147642ac71,,826566,27,,evan-feature22,,0
4,1382,28,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-30.0,,0.0,266.525,0.0,0.718427004,1.0,0.461759895,1.0,0.466591374,0.0,0.557006706,False,,5f179c9df58992147642ac71,,836610,28,,evan-feature22,,1
5,1383,29,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-31.0,,-1.0,873.135,0.0,0.762929561,0.0,0.48747529100000003,0.0,0.43772942299999995,1.0,0.574463924,False,,5f179c9df58992147642ac71,,847262,29,,evan-feature22,,0
6,1384,30,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-32.0,,-1.0,500.185,1.0,0.763717037,1.0,0.435099549,1.0,0.465087572,1.0,0.60565513,False,,5f179c9df58992147642ac71,,857534,30,,evan-feature22,,1
7,1385,31,,,,1,1,1.0,0.0,1.0,0.0,,0.0-33.0,,1.0,394.35,1.0,0.77229152,0.0,0.364439775,0.0,0.401053115,1.0,0.658123444,False,,5f179c9df58992147642ac71,,867704,31,,evan-feature22,,0
8,1386,32,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-34.0,,-1.0,101.6599999,0.0,0.744772498,1.0,0.35348662700000005,0.0,0.357677552,1.0,0.6504213670000001,False,,5f179c9df58992147642ac71,,877583,32,,evan-feature22,,0
9,1387,33,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,325.2000001,1.0,0.674079628,1.0,0.34184177200000004,0.0,0.36487888399999996,0.0,0.720326902,False,,5f179c9df58992147642ac71,,887683,33,,evan-feature22,,1
10,1388,34,,,,2,2,0.0,1.0,1.0,0.0,,0.0-36.0,,0.0,518.21,1.0,0.661527729,0.0,0.347257661,0.0,0.301580406,1.0,0.7572792209999999,False,,5f179c9df58992147642ac71,,897977,34,,evan-feature22,,0
11,1389,35,,,,1,1,0.0,1.0,1.0,0.0,,0.0-37.0,,0.0,688.495,0.0,0.660815217,1.0,0.37948954700000004,0.0,0.266362694,0.0,0.8,False,,5f179c9df58992147642ac71,,908444,35,,evan-feature22,,1
12,1390,36,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-38.0,,-1.0,78.07000005,1.0,0.645840989,0.0,0.303961219,0.0,0.22727662199999998,1.0,0.8,False,,5f179c9df58992147642ac71,,918295,36,,evan-feature22,,1
13,1391,37,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-39.0,,0.0,408.575,0.0,0.653475024,0.0,0.330387001,0.0,0.216413453,1.0,0.761410571,False,,5f179c9df58992147642ac71,,928475,37,,evan-feature22,,1
14,1392,38,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-40.0,,0.0,194.1750001,0.0,0.641284007,0.0,0.3333084,0.0,0.240310726,1.0,0.8,False,,5f179c9df58992147642ac71,,938445,38,,evan-feature22,,0
15,1393,39,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-41.0,,-1.0,448.15,0.0,0.613358121,1.0,0.297219209,0.0,0.298906785,0.0,0.781296249,False,,5f179c9df58992147642ac71,,948667,39,,evan-feature22,,0
16,1394,40,,,,2,2,0.0,1.0,1.0,0.0,,0.0-42.0,,0.0,21.14499989,1.0,0.560222979,0.0,0.260871998,0.0,0.246708996,1.0,0.7928309459999999,False,,5f179c9df58992147642ac71,,958468,40,,evan-feature22,,1
17,1395,41,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-43.0,,0.0,149.02,0.0,0.5369121339999999,0.0,0.250417104,0.0,0.2,1.0,0.765101149,False,,5f179c9df58992147642ac71,,968388,41,,evan-feature22,,1
18,1396,42,,,,1,1,0.0,0.0,1.0,0.0,,0.0-44.0,,0.0,396.77,0.0,0.49919695,0.0,0.2,0.0,0.2,0.0,0.773279061,False,,5f179c9df58992147642ac71,,978559,42,,evan-feature22,,0
19,1397,43,,,,1,1,0.0,0.0,1.0,0.0,,0.0-45.0,,0.0,462.54,0.0,0.459627509,0.0,0.21221690899999998,0.0,0.2,0.0,0.662061311,False,,5f179c9df58992147642ac71,,988795,43,,evan-feature22,,0
20,1398,44,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-46.0,,0.0,313.2849999,1.0,0.417845724,0.0,0.22682277,1.0,0.2,0.0,0.709165356,False,,5f179c9df58992147642ac71,,998869,44,,evan-feature22,,0
21,1399,45,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-47.0,,0.0,403.0,0.0,0.494962775,0.0,0.2,0.0,0.2,1.0,0.716798403,False,,5f179c9df58992147642ac71,,1009047,45,,evan-feature22,,0
22,1400,46,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-48.0,,0.0,2458.895,0.0,0.5455069579999999,0.0,0.23543751300000001,0.0,0.2,1.0,0.645567591,False,,5f179c9df58992147642ac71,,1021272,46,,evan-feature22,,0
23,1401,47,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-49.0,,0.0,362.33,1.0,0.5888472370000001,0.0,0.274305745,1.0,0.2,1.0,0.6470111129999999,False,,5f179c9df58992147642ac71,,1031406,47,,evan-feature22,,0
24,1402,48,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-50.0,,0.0,454.3,0.0,0.541102968,0.0,0.22645371,0.0,0.236325635,1.0,0.667273806,False,,5f179c9df58992147642ac71,,1041635,48,,evan-feature22,,0
25,1403,49,,,,1,1,0.0,0.0,1.0,0.0,,0.0-51.0,,0.0,728.58,0.0,0.490387594,0.0,0.2,0.0,0.209906961,0.0,0.658487389,False,,5f179c9df58992147642ac71,,1052132,49,,evan-feature22,,0
26,1404,50,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-52.0,,-1.0,724.7,1.0,0.549336464,1.0,0.223311399,0.0,0.21542726899999998,1.0,0.699424853,False,,5f179c9df58992147642ac71,,1062627,50,,evan-feature22,,0
27,1405,51,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-53.0,,0.0,26.97999997,1.0,0.616387033,0.0,0.242050882,1.0,0.236831238,0.0,0.660702856,False,,5f179c9df58992147642ac71,,1072434,51,,evan-feature22,,0
28,1406,52,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-54.0,,0.0,495.855,1.0,0.632533083,0.0,0.236756329,1.0,0.239558776,1.0,0.626572575,False,,5f179c9df58992147642ac71,,1082706,52,,evan-feature22,,0
29,1407,53,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-55.0,,0.0,884.005,1.0,0.585128523,0.0,0.21108512699999998,0.0,0.242964243,0.0,0.646247017,False,,5f179c9df58992147642ac71,,1093362,53,,evan-feature22,,1
30,1408,54,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-56.0,,0.0,1549.87,0.0,0.631279052,0.0,0.208261881,0.0,0.2,0.0,0.598661374,False,,5f179c9df58992147642ac71,,1104679,54,,evan-feature22,,0
31,1409,55,,,,1,1,1.0,0.0,1.0,0.0,,0.0-57.0,,1.0,496.9349999,1.0,0.645601188,0.0,0.2,1.0,0.2,1.0,0.604309462,False,,5f179c9df58992147642ac71,,1114951,55,,evan-feature22,,1
32,1410,56,,,,1,1,1.0,0.0,1.0,0.0,,0.0-58.0,,1.0,710.3599998999999,1.0,0.618753278,0.0,0.2,0.0,0.2,1.0,0.59705541,False,,5f179c9df58992147642ac71,,1125441,56,,evan-feature22,,0
33,1411,57,,,,1,1,1.0,0.0,1.0,0.0,,0.0-59.0,,1.0,833.95,1.0,0.62382752,0.0,0.2,1.0,0.22363604899999998,0.0,0.6268096089999999,False,,5f179c9df58992147642ac71,,1136042,57,,evan-feature22,,0
34,1412,58,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-60.0,,-1.0,3318.03,1.0,0.673200992,1.0,0.2,0.0,0.24014272899999997,1.0,0.610360914,False,,5f179c9df58992147642ac71,,1149135,58,,evan-feature22,,0
35,1413,59,,,,2,2,0.0,1.0,1.0,0.0,,0.0-61.0,,0.0,197.4749999,1.0,0.610898111,0.0,0.250157064,0.0,0.25088427399999996,1.0,0.664171968,False,,5f179c9df58992147642ac71,,1159109,59,,evan-feature22,,1
36,1414,60,,,,1,1,1.0,0.0,1.0,0.0,,0.0-62.0,,1.0,809.3600001,1.0,0.598301898,0.0,0.248311053,1.0,0.296388488,0.0,0.63425056,False,,5f179c9df58992147642ac71,,1169696,60,,evan-feature22,,1
37,1415,61,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-63.0,,0.0,463.78,0.0,0.588894116,0.0,0.256357363,0.0,0.25300305100000003,0.0,0.5520326010000001,False,,5f179c9df58992147642ac71,,1179933,61,,evan-feature22,,0
38,1416,62,,,,1,1,1.0,1.0,1.0,0.0,,0.0-64.0,,1.0,415.54,1.0,0.568426,1.0,0.236770987,0.0,0.303107977,1.0,0.515870586,False,,5f179c9df58992147642ac71,,1190127,62,,evan-feature22,,0
39,1417,63,,,,1,1,1.0,0.0,1.0,0.0,,0.0-65.0,,1.0,1189.435,1.0,0.5790148829999999,0.0,0.22121494600000002,0.0,0.302005511,1.0,0.5441517579999999,False,,5f179c9df58992147642ac71,,1201093,63,,evan-feature22,,0
