,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
0,594,24,,,,1,1,0.0,0.0,1.0,0.0,,0.0-26.0,,0.0,967.28,0.0,0.758395892,0.0,0.666783589,1.0,0.39893396600000003,0.0,0.29433458,True,,5ae82944a0e4390001f090fd,,381168,24,,evan-feature22,,0
1,595,25,,,,1,1,1.0,0.0,1.0,0.0,,0.0-27.0,,1.0,698.93,1.0,0.749113302,0.0,0.6410334639999999,0.0,0.374554754,0.0,0.32429597,True,,5ae82944a0e4390001f090fd,,391655,25,,evan-feature22,,0
2,596,26,,,,1,1,1.0,1.0,1.0,0.0,,0.0-28.0,,1.0,453.975,1.0,0.7692293659999999,1.0,0.673489452,0.0,0.38936336299999996,1.0,0.40805484299999994,True,,5ae82944a0e4390001f090fd,,401926,26,,evan-feature22,,0
3,597,27,,,,2,2,1.0,0.0,1.0,0.0,,0.0-29.0,,1.0,466.025,1.0,0.794299593,0.0,0.7056914559999999,1.0,0.452628219,0.0,0.42653274,True,,5ae82944a0e4390001f090fd,,412219,27,,evan-feature22,,1
4,598,28,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-30.0,,0.0,537.13,1.0,0.8,0.0,0.7342765809999999,0.0,0.423370724,0.0,0.432069981,True,,5ae82944a0e4390001f090fd,,422571,28,,evan-feature22,,1
5,599,29,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-31.0,,-1.0,527.9,0.0,0.77615632,1.0,0.671157041,0.0,0.457156974,0.0,0.464632121,True,,5ae82944a0e4390001f090fd,,432897,29,,evan-feature22,,0
6,600,30,,,,1,1,1.0,0.0,1.0,0.0,,0.0-32.0,,1.0,484.485,1.0,0.760618163,0.0,0.6459397610000001,1.0,0.471572527,0.0,0.372324295,True,,5ae82944a0e4390001f090fd,,443196,30,,evan-feature22,,0
7,601,31,,,,2,2,0.0,0.0,1.0,0.0,,0.0-33.0,,0.0,411.26,1.0,0.747676711,1.0,0.596965425,0.0,0.46128409299999995,0.0,0.348031934,True,,5ae82944a0e4390001f090fd,,453387,31,,evan-feature22,,1
8,602,32,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-34.0,,-1.0,456.715,1.0,0.7589599690000001,0.0,0.576201125,0.0,0.508614774,1.0,0.366452805,True,,5ae82944a0e4390001f090fd,,463655,32,,evan-feature22,,0
9,603,33,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,448.115,1.0,0.8,0.0,0.561117359,0.0,0.552349312,0.0,0.38521346,True,,5ae82944a0e4390001f090fd,,473885,33,,evan-feature22,,0
10,604,34,,,,1,1,0.0,1.0,1.0,0.0,,0.0-36.0,,0.0,362.365,0.0,0.7713106559999999,1.0,0.61964539,0.0,0.596823475,0.0,0.42932164100000003,True,,5ae82944a0e4390001f090fd,,484062,34,,evan-feature22,,1
11,605,35,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-37.0,,-1.0,349.95,0.0,0.8,1.0,0.626226927,1.0,0.60332109,0.0,0.378687767,True,,5ae82944a0e4390001f090fd,,494233,35,,evan-feature22,,0
12,606,36,,,,1,1,0.0,1.0,1.0,0.0,,0.0-38.0,,0.0,444.105,0.0,0.8,1.0,0.625397042,1.0,0.6178893529999999,0.0,0.385361015,True,,5ae82944a0e4390001f090fd,,504489,36,,evan-feature22,,0
13,607,37,,,,1,1,0.0,1.0,1.0,0.0,,0.0-39.0,,0.0,431.035,0.0,0.8,1.0,0.634158766,1.0,0.593227747,0.0,0.347942274,True,,5ae82944a0e4390001f090fd,,514730,37,,evan-feature22,,0
14,608,38,,,,2,2,1.0,0.0,1.0,0.0,,0.0-40.0,,1.0,518.56,1.0,0.780131997,0.0,0.63264508,1.0,0.554391083,0.0,0.40680791200000005,True,,5ae82944a0e4390001f090fd,,525085,38,,evan-feature22,,1
15,609,39,,,,1,1,0.0,0.0,1.0,0.0,,0.0-41.0,,0.0,384.345,0.0,0.8,0.0,0.648202298,1.0,0.515718575,1.0,0.427451178,True,,5ae82944a0e4390001f090fd,,535266,39,,evan-feature22,,1
16,610,40,,,,2,2,0.0,1.0,1.0,0.0,,0.0-42.0,,0.0,441.665,1.0,0.78377078,1.0,0.67965253,0.0,0.537109201,1.0,0.43219395899999996,True,,5ae82944a0e4390001f090fd,,545504,40,,evan-feature22,,1
17,611,41,,,,1,1,1.0,0.0,1.0,0.0,,0.0-43.0,,1.0,333.24,1.0,0.8,0.0,0.6777571290000001,1.0,0.525795655,1.0,0.41902666299999997,True,,5ae82944a0e4390001f090fd,,555650,41,,evan-feature22,,1
18,612,42,,,,1,1,1.0,1.0,1.0,0.0,,0.0-44.0,,1.0,474.71,1.0,0.754949303,1.0,0.6501381039999999,1.0,0.528431942,0.0,0.404639057,True,,5ae82944a0e4390001f090fd,,565945,42,,evan-feature22,,0
19,613,43,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-45.0,,0.0,414.805,1.0,0.8,0.0,0.655926243,0.0,0.477718095,1.0,0.382683792,True,,5ae82944a0e4390001f090fd,,576182,43,,evan-feature22,,0
