,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
0,214,24,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-26.0,,-1.0,1635.42,1.0,0.6,1.0,0.4,1.0,0.4,1.0,0.6,False,,5e48650a58056201024f6ec6,,423322,24,,evan-feature22,,0
1,215,25,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-27.0,,-1.0,2080.485,1.0,0.625928423,1.0,0.395903568,1.0,0.416361855,1.0,0.636279196,False,,5e48650a58056201024f6ec6,,435179,25,,evan-feature22,,0
2,216,26,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-28.0,,0.0,1513.3,0.0,0.632185889,0.0,0.37940999700000005,1.0,0.510461374,1.0,0.636053735,False,,5e48650a58056201024f6ec6,,446458,26,,evan-feature22,,0
3,217,27,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-29.0,,-1.0,1026.04,0.0,0.650098956,1.0,0.437690015,0.0,0.513165207,1.0,0.594219782,False,,5e48650a58056201024f6ec6,,457253,27,,evan-feature22,,0
4,218,28,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-30.0,,0.0,1030.085,1.0,0.718427004,0.0,0.461759895,1.0,0.466591374,0.0,0.557006706,False,,5e48650a58056201024f6ec6,,468053,28,,evan-feature22,,0
5,219,29,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-31.0,,-1.0,343.67000010000004,1.0,0.762929561,1.0,0.48747529100000003,0.0,0.43772942299999995,1.0,0.574463924,False,,5e48650a58056201024f6ec6,,478172,29,,evan-feature22,,0
6,220,30,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-32.0,,0.0,647.135,1.0,0.763717037,0.0,0.435099549,0.0,0.465087572,0.0,0.60565513,False,,5e48650a58056201024f6ec6,,488583,30,,evan-feature22,,0
7,221,31,,,,1,1,1.0,1.0,1.0,0.0,,0.0-33.0,,1.0,936.4400001,1.0,0.77229152,1.0,0.364439775,1.0,0.401053115,1.0,0.658123444,False,,5e48650a58056201024f6ec6,,499291,31,,evan-feature22,,0
8,222,32,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-34.0,,0.0,373.58499989999996,0.0,0.744772498,0.0,0.35348662700000005,0.0,0.357677552,1.0,0.6504213670000001,False,,5e48650a58056201024f6ec6,,509429,32,,evan-feature22,,0
9,223,33,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,1620.655,1.0,0.674079628,0.0,0.34184177200000004,0.0,0.36487888399999996,1.0,0.720326902,False,,5e48650a58056201024f6ec6,,520815,33,,evan-feature22,,0
10,224,34,,,,1,1,0.0,0.0,1.0,0.0,,0.0-36.0,,0.0,422.8649999,0.0,0.661527729,0.0,0.347257661,0.0,0.301580406,0.0,0.7572792209999999,False,,5e48650a58056201024f6ec6,,531004,34,,evan-feature22,,0
11,225,35,,,,1,1,1.0,0.0,1.0,0.0,,0.0-37.0,,1.0,794.7600002,1.0,0.660815217,0.0,0.37948954700000004,0.0,0.266362694,1.0,0.8,False,,5e48650a58056201024f6ec6,,541565,35,,evan-feature22,,0
12,226,36,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-38.0,,0.0,410.9750001,1.0,0.645840989,0.0,0.303961219,0.0,0.22727662199999998,1.0,0.8,False,,5e48650a58056201024f6ec6,,551744,36,,evan-feature22,,0
13,227,37,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-39.0,,0.0,972.2699997999999,0.0,0.653475024,0.0,0.330387001,0.0,0.216413453,1.0,0.761410571,False,,5e48650a58056201024f6ec6,,562483,37,,evan-feature22,,0
14,228,38,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-40.0,,-1.0,929.2400002,0.0,0.641284007,1.0,0.3333084,0.0,0.240310726,1.0,0.8,False,,5e48650a58056201024f6ec6,,573179,38,,evan-feature22,,0
15,229,39,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-41.0,,-1.0,400.8450001,1.0,0.613358121,1.0,0.297219209,0.0,0.298906785,1.0,0.781296249,False,,5e48650a58056201024f6ec6,,583349,39,,evan-feature22,,0
16,230,40,,,,1,1,1.0,0.0,1.0,0.0,,0.0-42.0,,1.0,1067.125,1.0,0.560222979,0.0,0.260871998,0.0,0.246708996,1.0,0.7928309459999999,False,,5e48650a58056201024f6ec6,,594185,40,,evan-feature22,,0
17,231,41,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-43.0,,0.0,1454.76,0.0,0.5369121339999999,0.0,0.250417104,1.0,0.2,1.0,0.765101149,False,,5e48650a58056201024f6ec6,,605409,41,,evan-feature22,,0
18,232,42,,,,1,1,0.0,0.0,1.0,0.0,,0.0-44.0,,0.0,511.2399999,0.0,0.49919695,0.0,0.2,1.0,0.2,1.0,0.773279061,False,,5e48650a58056201024f6ec6,,615689,42,,evan-feature22,,0
19,233,43,,,,1,1,0.0,1.0,1.0,0.0,,0.0-45.0,,0.0,2515.53,0.0,0.459627509,1.0,0.21221690899999998,0.0,0.2,1.0,0.662061311,False,,5e48650a58056201024f6ec6,,627970,43,,evan-feature22,,0
20,234,44,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-46.0,,0.0,525.3899997999999,1.0,0.417845724,0.0,0.22682277,1.0,0.2,1.0,0.709165356,False,,5e48650a58056201024f6ec6,,638263,44,,evan-feature22,,0
21,235,45,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-47.0,,0.0,1074.275,1.0,0.494962775,0.0,0.2,0.0,0.2,0.0,0.716798403,False,,5e48650a58056201024f6ec6,,649110,45,,evan-feature22,,0
22,236,46,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-48.0,,0.0,2233.81,0.0,0.5455069579999999,0.0,0.23543751300000001,0.0,0.2,1.0,0.645567591,False,,5e48650a58056201024f6ec6,,661110,46,,evan-feature22,,0
23,237,47,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-49.0,,0.0,1114.425,1.0,0.5888472370000001,0.0,0.274305745,0.0,0.2,0.0,0.6470111129999999,False,,5e48650a58056201024f6ec6,,671988,47,,evan-feature22,,0
24,238,48,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-50.0,,-1.0,951.9450001,1.0,0.541102968,1.0,0.22645371,0.0,0.236325635,1.0,0.667273806,False,,5e48650a58056201024f6ec6,,682712,48,,evan-feature22,,0
