,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,view_history,switching
0,984,29,,,,1,1,1.0,1.0,1.0,0.0,,0.0-26.0,,1.0,832.0,1.0,0.758395892,1.0,0.666783589,0.0,0.39893396600000003,0.0,0.29433458,True,,5f5213ddca1734052a5f4f3a,,534486,29,,evan-feature22,,0
1,985,30,,,,1,1,1.0,1.0,1.0,0.0,,0.0-27.0,,1.0,672.0,1.0,0.749113302,1.0,0.6410334639999999,1.0,0.374554754,0.0,0.32429597,True,,5f5213ddca1734052a5f4f3a,,544951,30,,evan-feature22,,0
2,986,31,,,,1,1,1.0,1.0,1.0,0.0,,0.0-28.0,,1.0,1078.0,1.0,0.7692293659999999,1.0,0.673489452,0.0,0.38936336299999996,1.0,0.40805484299999994,True,,5f5213ddca1734052a5f4f3a,,555819,31,,evan-feature22,,0
3,987,32,,,,1,1,0.0,0.0,1.0,0.0,,0.0-29.0,,0.0,667.0,0.0,0.794299593,0.0,0.7056914559999999,1.0,0.452628219,1.0,0.42653274,True,,5f5213ddca1734052a5f4f3a,,566275,32,,evan-feature22,,0
4,988,33,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-30.0,,0.0,2195.0,0.0,0.8,0.0,0.7342765809999999,0.0,0.423370724,0.0,0.432069981,True,,5f5213ddca1734052a5f4f3a,,578255,33,,evan-feature22,,0
5,989,34,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-31.0,,-1.0,2081.0,0.0,0.77615632,1.0,0.671157041,1.0,0.457156974,0.0,0.464632121,True,,5f5213ddca1734052a5f4f3a,,590123,34,,evan-feature22,,0
6,990,35,,,,1,1,1.0,1.0,1.0,0.0,,0.0-32.0,,1.0,1254.0,1.0,0.760618163,1.0,0.6459397610000001,0.0,0.471572527,0.0,0.372324295,True,,5f5213ddca1734052a5f4f3a,,601168,35,,evan-feature22,,0
7,991,36,,,,1,1,1.0,1.0,1.0,0.0,,0.0-33.0,,1.0,549.0,1.0,0.747676711,1.0,0.596965425,0.0,0.46128409299999995,0.0,0.348031934,True,,5f5213ddca1734052a5f4f3a,,611491,36,,evan-feature22,,0
8,992,37,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-34.0,,0.0,1736.0,1.0,0.7589599690000001,0.0,0.576201125,0.0,0.508614774,0.0,0.366452805,True,,5f5213ddca1734052a5f4f3a,,623009,37,,evan-feature22,,0
9,993,38,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,1025.0,1.0,0.8,0.0,0.561117359,1.0,0.552349312,1.0,0.38521346,True,,5f5213ddca1734052a5f4f3a,,633818,38,,evan-feature22,,0
10,994,39,,,,1,1,1.0,0.0,1.0,0.0,,0.0-36.0,,1.0,730.0,1.0,0.7713106559999999,0.0,0.61964539,0.0,0.596823475,0.0,0.42932164100000003,True,,5f5213ddca1734052a5f4f3a,,644331,39,,evan-feature22,,0
11,995,40,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-37.0,,0.0,659.0,1.0,0.8,0.0,0.626226927,1.0,0.60332109,0.0,0.378687767,True,,5f5213ddca1734052a5f4f3a,,654771,40,,evan-feature22,,0
12,996,41,,,,1,1,1.0,1.0,1.0,0.0,,0.0-38.0,,1.0,848.0,1.0,0.8,1.0,0.625397042,1.0,0.6178893529999999,1.0,0.385361015,True,,5f5213ddca1734052a5f4f3a,,665402,41,,evan-feature22,,0
13,997,42,,,,1,1,1.0,1.0,1.0,0.0,,0.0-39.0,,1.0,805.0,1.0,0.8,1.0,0.634158766,0.0,0.593227747,1.0,0.347942274,True,,5f5213ddca1734052a5f4f3a,,675998,42,,evan-feature22,,0
14,998,43,,,,1,1,1.0,1.0,1.0,0.0,,0.0-40.0,,1.0,972.0,1.0,0.780131997,1.0,0.63264508,0.0,0.554391083,1.0,0.40680791200000005,True,,5f5213ddca1734052a5f4f3a,,686751,43,,evan-feature22,,0
15,999,44,,,,1,1,1.0,1.0,1.0,0.0,,0.0-41.0,,1.0,443.0,1.0,0.8,1.0,0.648202298,1.0,0.515718575,0.0,0.427451178,True,,5f5213ddca1734052a5f4f3a,,696977,44,,evan-feature22,,0
16,1000,45,,,,1,1,1.0,1.0,1.0,0.0,,0.0-42.0,,1.0,539.0,1.0,0.78377078,1.0,0.67965253,1.0,0.537109201,0.0,0.43219395899999996,True,,5f5213ddca1734052a5f4f3a,,707303,45,,evan-feature22,,0
17,1001,46,,,,1,1,1.0,0.0,1.0,0.0,,0.0-43.0,,1.0,1031.0,1.0,0.8,0.0,0.6777571290000001,1.0,0.525795655,1.0,0.41902666299999997,True,,5f5213ddca1734052a5f4f3a,,718121,46,,evan-feature22,,0
18,1002,47,,,,1,1,1.0,0.0,1.0,0.0,,0.0-44.0,,1.0,3105.0,1.0,0.754949303,0.0,0.6501381039999999,0.0,0.528431942,0.0,0.404639057,True,,5f5213ddca1734052a5f4f3a,,731008,47,,evan-feature22,,0
19,1003,48,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-45.0,,-1.0,724.0,0.0,0.8,1.0,0.655926243,1.0,0.477718095,0.0,0.382683792,True,,5f5213ddca1734052a5f4f3a,,741517,48,,evan-feature22,,0
