,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,32837,25,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-27.0,,0.0,1619.34,0.0,0.6,0.0,0.6,0.0,0.4,0.0,0.4,False,,5f54b7bc649418811db24711,,639906,25,,evan-feature22,full_pf_b,,0
1,32838,26,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-28.0,,-1.0,1967.885,1.0,0.608053294,0.0,0.63424552,0.0,0.397152172,0.0,0.347069101,False,,5f54b7bc649418811db24711,,651660,26,,evan-feature22,full_pf_b,,0
2,32839,27,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-29.0,,-1.0,1313.965,1.0,0.642237155,1.0,0.648566321,0.0,0.389407674,1.0,0.285525717,False,,5f54b7bc649418811db24711,,662762,27,,evan-feature22,full_pf_b,,0
3,32840,28,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-30.0,,-1.0,525.435,0.0,0.661086576,1.0,0.630492543,1.0,0.399058924,0.0,0.25,False,,5f54b7bc649418811db24711,,673074,28,,evan-feature22,full_pf_b,,1
4,32841,29,,,,1,1,0.0,1.0,0.0,1.0,,0.0-31.0,,1.0,1627.245,0.0,0.631324137,1.0,0.6269842929999999,1.0,0.38734784299999997,1.0,0.25,False,,5f54b7bc649418811db24711,,684487,29,,evan-feature22,full_pf_b,,1
5,32842,30,,,,2,2,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,637.52,1.0,0.6381991370000001,1.0,0.68987999,0.0,0.384107265,0.0,0.271332943,False,,5f54b7bc649418811db24711,,694908,30,,evan-feature22,full_pf_b,,1
6,32843,31,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-33.0,,0.0,1499.395,1.0,0.66034901,0.0,0.742641349,0.0,0.360225629,0.0,0.25,False,,5f54b7bc649418811db24711,,706182,31,,evan-feature22,full_pf_b,,0
7,32844,32,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-34.0,,-1.0,1086.965,1.0,0.638612418,1.0,0.75,1.0,0.367273939,0.0,0.25,False,,5f54b7bc649418811db24711,,717059,32,,evan-feature22,full_pf_b,,0
8,32845,33,,,,1,1,1.0,0.0,0.0,1.0,,0.0-35.0,,0.0,950.375,1.0,0.624340629,0.0,0.75,0.0,0.425829545,0.0,0.25,False,,5f54b7bc649418811db24711,,727785,33,,evan-feature22,full_pf_b,,1
9,32846,34,,,,1,1,1.0,1.0,0.0,1.0,,0.0-36.0,,1.0,1289.83,1.0,0.621999804,1.0,0.75,0.0,0.368609357,0.0,0.25,False,,5f54b7bc649418811db24711,,738854,34,,evan-feature22,full_pf_b,,0
10,32847,35,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-37.0,,-1.0,1545.025,1.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,False,,5f54b7bc649418811db24711,,750185,35,,evan-feature22,full_pf_b,,0
11,32848,36,,,,1,1,1.0,1.0,0.0,1.0,,0.0-38.0,,1.0,1356.845,1.0,0.6819650009999999,1.0,0.75,0.0,0.310763048,0.0,0.25,False,,5f54b7bc649418811db24711,,761329,36,,evan-feature22,full_pf_b,,0
12,32849,37,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-39.0,,-1.0,1498.11,1.0,0.740626951,1.0,0.75,1.0,0.25,0.0,0.25,False,,5f54b7bc649418811db24711,,772609,37,,evan-feature22,full_pf_b,,0
13,32850,38,,,,SLOW,SLOW,,,-1.0,0.0,,0.0-40.0,,-3.0,,1.0,0.739599242,0.0,0.742034978,0.0,0.25397114600000004,1.0,0.25,False,,5f54b7bc649418811db24711,,778423,38,,evan-feature22,full_pf_b,,1
14,32851,39,,,,2,2,1.0,1.0,-1.0,0.0,,0.0-41.0,,-1.0,313.875,1.0,0.732341315,0.0,0.72735643,1.0,0.25,1.0,0.25,False,,5f54b7bc649418811db24711,,788519,39,,evan-feature22,full_pf_b,,1
15,32852,40,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-42.0,,-1.0,416.41,1.0,0.7062287770000001,1.0,0.75,1.0,0.29002151,0.0,0.288256649,False,,5f54b7bc649418811db24711,,798718,40,,evan-feature22,full_pf_b,,1
