,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,8019,25,,,,1,1,1.0,0.0,0.0,1.0,,0.0-27.0,,0.0,2176.41,1.0,0.6,0.0,0.6,0.0,0.4,0.0,0.4,True,,5a37bc4150833c0001eea4f7,,1104435,25,,evan-feature22,full_rf_b,,0
1,8020,26,,,,SLOW,SLOW,,,0.0,1.0,,0.0-28.0,,-3.0,,1.0,0.608053294,1.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5a37bc4150833c0001eea4f7,,1110305,26,,evan-feature22,full_rf_b,,1
2,8021,27,,,,2,2,0.0,0.0,0.0,1.0,,0.0-29.0,,0.0,1128.065,1.0,0.642237155,1.0,0.648566321,0.0,0.389407674,0.0,0.285525717,True,,5a37bc4150833c0001eea4f7,,1121246,27,,evan-feature22,full_rf_b,,1
3,8022,28,,,,2,2,1.0,0.0,0.0,1.0,,0.0-30.0,,0.0,866.75,1.0,0.661086576,0.0,0.630492543,1.0,0.399058924,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1131909,28,,evan-feature22,full_rf_b,,0
4,8023,29,,,,1,1,0.0,1.0,0.0,1.0,,0.0-31.0,,1.0,1122.855,0.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1142853,29,,evan-feature22,full_rf_b,,1
5,8024,30,,,,2,2,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,1597.095,0.0,0.6381991370000001,0.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,5a37bc4150833c0001eea4f7,,1154231,30,,evan-feature22,full_rf_b,,1
6,8025,31,,,,1,1,0.0,1.0,0.0,1.0,,0.0-33.0,,1.0,552.985,0.0,0.66034901,1.0,0.742641349,0.0,0.360225629,1.0,0.25,True,,5a37bc4150833c0001eea4f7,,1164573,31,,evan-feature22,full_rf_b,,1
7,8026,32,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-34.0,,0.0,750.345,1.0,0.638612418,1.0,0.75,0.0,0.367273939,1.0,0.25,True,,5a37bc4150833c0001eea4f7,,1175123,32,,evan-feature22,full_rf_b,,1
8,8027,33,,,,SLOW,SLOW,,,0.0,1.0,,0.0-35.0,,-3.0,,0.0,0.624340629,1.0,0.75,1.0,0.425829545,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1180949,33,,evan-feature22,full_rf_b,,1
9,8028,34,,,,1,1,0.0,1.0,0.0,1.0,,0.0-36.0,,1.0,28.64,0.0,0.621999804,1.0,0.75,0.0,0.368609357,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1190804,34,,evan-feature22,full_rf_b,,1
10,8029,35,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-37.0,,0.0,1180.465,1.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1201781,35,,evan-feature22,full_rf_b,,1
11,8030,36,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-38.0,,-1.0,986.33,1.0,0.6819650009999999,1.0,0.75,0.0,0.310763048,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1212570,36,,evan-feature22,full_rf_b,,1
12,8031,37,,,,2,2,0.0,1.0,0.0,1.0,,0.0-39.0,,1.0,1109.77,1.0,0.740626951,0.0,0.75,0.0,0.25,1.0,0.25,True,,5a37bc4150833c0001eea4f7,,1223492,37,,evan-feature22,full_rf_b,,1
13,8032,38,,,,1,1,1.0,1.0,0.0,1.0,,0.0-40.0,,1.0,1272.255,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1234555,38,,evan-feature22,full_rf_b,,1
14,8033,39,,,,2,2,0.0,0.0,0.0,1.0,,0.0-41.0,,0.0,969.845,1.0,0.732341315,1.0,0.72735643,0.0,0.25,0.0,0.25,True,,5a37bc4150833c0001eea4f7,,1245314,39,,evan-feature22,full_rf_b,,1
15,8034,40,,,,1,1,0.0,0.0,0.0,1.0,,0.0-42.0,,0.0,2083.445,0.0,0.7062287770000001,0.0,0.75,0.0,0.29002151,0.0,0.288256649,True,,5a37bc4150833c0001eea4f7,,1257186,40,,evan-feature22,full_rf_b,,1
16,8035,41,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-43.0,,0.0,2045.635,0.0,0.7086029209999999,1.0,0.75,0.0,0.274129113,0.0,0.262851608,True,,5a37bc4150833c0001eea4f7,,1269034,41,,evan-feature22,full_rf_b,,0
17,8036,42,,,,2,2,0.0,1.0,0.0,1.0,,0.0-44.0,,1.0,596.925,0.0,0.669189651,0.0,0.727614338,0.0,0.298444036,1.0,0.296944518,True,,5a37bc4150833c0001eea4f7,,1279432,42,,evan-feature22,full_rf_b,,1
18,8037,43,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-45.0,,0.0,1065.26,0.0,0.6819912929999999,1.0,0.7179434290000001,1.0,0.265003961,0.0,0.28157921199999997,True,,5a37bc4150833c0001eea4f7,,1290296,43,,evan-feature22,full_rf_b,,1
19,8038,44,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-46.0,,0.0,644.8,1.0,0.665275002,1.0,0.723065271,0.0,0.260414971,1.0,0.30973870000000003,True,,5a37bc4150833c0001eea4f7,,1300733,44,,evan-feature22,full_rf_b,,1
20,8039,45,,,,1,1,1.0,1.0,0.0,1.0,,0.0-47.0,,1.0,163.915,1.0,0.6660593260000001,1.0,0.728032907,1.0,0.30922817,0.0,0.338778608,True,,5a37bc4150833c0001eea4f7,,1310702,45,,evan-feature22,full_rf_b,,1
21,8040,46,,,,2,2,0.0,0.0,0.0,1.0,,0.0-48.0,,0.0,604.89,1.0,0.702068785,1.0,0.6528750879999999,0.0,0.287329608,0.0,0.35789613200000003,True,,5a37bc4150833c0001eea4f7,,1321094,46,,evan-feature22,full_rf_b,,1
22,8041,47,,,,1,1,0.0,0.0,0.0,1.0,,0.0-49.0,,0.0,317.795,0.0,0.651939787,0.0,0.636725589,0.0,0.284834488,1.0,0.358563756,True,,5a37bc4150833c0001eea4f7,,1331213,47,,evan-feature22,full_rf_b,,1
23,8042,48,,,,2,2,0.0,0.0,0.0,1.0,,0.0-50.0,,0.0,1133.52,1.0,0.67573929,0.0,0.612550049,0.0,0.37130387600000003,0.0,0.383542402,True,,5a37bc4150833c0001eea4f7,,1342118,48,,evan-feature22,full_rf_b,,1
24,8043,49,,,,2,2,0.0,0.0,0.0,1.0,,0.0-51.0,,0.0,50.44,1.0,0.620753801,0.0,0.60513644,0.0,0.385529434,0.0,0.340361743,True,,5a37bc4150833c0001eea4f7,,1352030,49,,evan-feature22,full_rf_b,,0
25,8044,50,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-52.0,,-1.0,1114.88,1.0,0.673564893,1.0,0.672437924,1.0,0.292955382,0.0,0.337633795,True,,5a37bc4150833c0001eea4f7,,1362960,50,,evan-feature22,full_rf_b,,0
