,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,6667,30,,,,1,1,1.0,1.0,1.0,0.0,,0.0-27.0,,1.0,1339.365,1.0,0.6,1.0,0.6,0.0,0.4,0.0,0.4,True,,5f443f239d4eda77437dae01,,909666,30,,evan-feature22,full_rf_a,,0
1,6668,31,,,,2,2,0.0,0.0,1.0,0.0,,0.0-28.0,,0.0,1623.475,0.0,0.608053294,1.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5f443f239d4eda77437dae01,,921118,31,,evan-feature22,full_rf_a,,1
2,6669,32,,,,2,2,1.0,1.0,1.0,0.0,,0.0-29.0,,1.0,1778.81,1.0,0.642237155,0.0,0.648566321,1.0,0.389407674,1.0,0.285525717,True,,5f443f239d4eda77437dae01,,932728,32,,evan-feature22,full_rf_a,,0
3,6670,33,,,,2,2,0.0,0.0,1.0,0.0,,0.0-30.0,,0.0,1655.745,0.0,0.661086576,1.0,0.630492543,0.0,0.399058924,0.0,0.25,True,,5f443f239d4eda77437dae01,,944208,33,,evan-feature22,full_rf_a,,0
4,6671,34,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-31.0,,0.0,3948.23,1.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,True,,5f443f239d4eda77437dae01,,957960,34,,evan-feature22,full_rf_a,,0
5,6672,35,,,,SLOW,SLOW,,,0.0,-1.0,,0.0-32.0,,-3.0,,1.0,0.6381991370000001,1.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,5f443f239d4eda77437dae01,,963792,35,,evan-feature22,full_rf_a,,1
6,6673,36,,,,2,2,0.0,1.0,1.0,0.0,,0.0-33.0,,0.0,2300.19,1.0,0.66034901,1.0,0.742641349,0.0,0.360225629,1.0,0.25,True,,5f443f239d4eda77437dae01,,975883,36,,evan-feature22,full_rf_a,,1
7,6674,37,,,,1,1,1.0,1.0,1.0,0.0,,0.0-34.0,,1.0,418.55000010000003,1.0,0.638612418,1.0,0.75,0.0,0.367273939,0.0,0.25,True,,5f443f239d4eda77437dae01,,986132,37,,evan-feature22,full_rf_a,,1
8,6675,38,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,731.745,1.0,0.624340629,1.0,0.75,0.0,0.425829545,0.0,0.25,True,,5f443f239d4eda77437dae01,,996672,38,,evan-feature22,full_rf_a,,1
9,6676,39,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-36.0,,0.0,1326.905,1.0,0.621999804,1.0,0.75,0.0,0.368609357,0.0,0.25,True,,5f443f239d4eda77437dae01,,1007801,39,,evan-feature22,full_rf_a,,0
10,6677,40,,,,1,1,1.0,1.0,1.0,0.0,,0.0-37.0,,1.0,1035.685,1.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,True,,5f443f239d4eda77437dae01,,1018654,40,,evan-feature22,full_rf_a,,1
11,6678,41,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-38.0,,-1.0,920.2599999,0.0,0.6819650009999999,1.0,0.75,1.0,0.310763048,0.0,0.25,True,,5f443f239d4eda77437dae01,,1029386,41,,evan-feature22,full_rf_a,,0
12,6679,42,,,,2,2,0.0,0.0,1.0,0.0,,0.0-39.0,,0.0,490.03,1.0,0.740626951,1.0,0.75,0.0,0.25,0.0,0.25,True,,5f443f239d4eda77437dae01,,1039691,42,,evan-feature22,full_rf_a,,1
13,6680,43,,,,2,2,0.0,0.0,1.0,0.0,,0.0-40.0,,0.0,1399.9,1.0,0.739599242,0.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,True,,5f443f239d4eda77437dae01,,1050897,43,,evan-feature22,full_rf_a,,0
14,6681,44,,,,1,1,0.0,1.0,1.0,0.0,,0.0-41.0,,0.0,1408.32,0.0,0.732341315,1.0,0.72735643,0.0,0.25,0.0,0.25,True,,5f443f239d4eda77437dae01,,1062114,44,,evan-feature22,full_rf_a,,1
15,6682,45,,,,2,2,0.0,0.0,1.0,0.0,,0.0-42.0,,0.0,1471.13,1.0,0.7062287770000001,1.0,0.75,0.0,0.29002151,0.0,0.288256649,True,,5f443f239d4eda77437dae01,,1073418,45,,evan-feature22,full_rf_a,,1
16,6683,46,,,,2,2,1.0,0.0,1.0,0.0,,0.0-43.0,,1.0,1023.245,1.0,0.7086029209999999,1.0,0.75,1.0,0.274129113,0.0,0.262851608,True,,5f443f239d4eda77437dae01,,1084255,46,,evan-feature22,full_rf_a,,0
17,6684,47,,,,2,2,1.0,0.0,1.0,0.0,,0.0-44.0,,1.0,963.12,0.0,0.669189651,1.0,0.727614338,1.0,0.298444036,0.0,0.296944518,True,,5f443f239d4eda77437dae01,,1095037,47,,evan-feature22,full_rf_a,,0
18,6685,48,,,,1,1,1.0,1.0,1.0,0.0,,0.0-45.0,,1.0,927.935,1.0,0.6819912929999999,1.0,0.7179434290000001,0.0,0.265003961,0.0,0.28157921199999997,True,,5f443f239d4eda77437dae01,,1105801,48,,evan-feature22,full_rf_a,,1
19,6686,49,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-46.0,,0.0,818.305,0.0,0.665275002,1.0,0.723065271,0.0,0.260414971,0.0,0.30973870000000003,True,,5f443f239d4eda77437dae01,,1116409,49,,evan-feature22,full_rf_a,,1
20,6687,50,,,,2,2,0.0,0.0,1.0,0.0,,0.0-47.0,,0.0,1594.11,1.0,0.6660593260000001,1.0,0.728032907,0.0,0.30922817,0.0,0.338778608,True,,5f443f239d4eda77437dae01,,1127806,50,,evan-feature22,full_rf_a,,0
21,6688,51,,,,2,2,0.0,1.0,1.0,0.0,,0.0-48.0,,0.0,619.2450001,0.0,0.702068785,0.0,0.6528750879999999,0.0,0.287329608,1.0,0.35789613200000003,True,,5f443f239d4eda77437dae01,,1138248,51,,evan-feature22,full_rf_a,,0
22,6689,52,,,,2,2,0.0,0.0,1.0,0.0,,0.0-49.0,,0.0,2026.755,1.0,0.651939787,0.0,0.636725589,0.0,0.284834488,0.0,0.358563756,True,,5f443f239d4eda77437dae01,,1150092,52,,evan-feature22,full_rf_a,,0
23,6690,53,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-50.0,,0.0,1381.615,1.0,0.67573929,0.0,0.612550049,0.0,0.37130387600000003,0.0,0.383542402,True,,5f443f239d4eda77437dae01,,1161306,53,,evan-feature22,full_rf_a,,1
24,6691,54,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-51.0,,0.0,1113.58,0.0,0.620753801,1.0,0.60513644,1.0,0.385529434,0.0,0.340361743,True,,5f443f239d4eda77437dae01,,1172239,54,,evan-feature22,full_rf_a,,1
25,6692,55,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-52.0,,0.0,2049.615,0.0,0.673564893,1.0,0.672437924,1.0,0.292955382,0.0,0.337633795,True,,5f443f239d4eda77437dae01,,1184097,55,,evan-feature22,full_rf_a,,0
26,6693,56,,,,2,2,0.0,0.0,1.0,0.0,,0.0-53.0,,0.0,1347.805,1.0,0.6749427,0.0,0.724197502,0.0,0.32391132100000003,0.0,0.350995264,True,,5f443f239d4eda77437dae01,,1195253,56,,evan-feature22,full_rf_a,,0
27,6694,57,,,,1,1,1.0,1.0,1.0,0.0,,0.0-54.0,,1.0,701.545,1.0,0.6940159379999999,1.0,0.75,0.0,0.31710554399999996,1.0,0.413450341,True,,5f443f239d4eda77437dae01,,1205787,57,,evan-feature22,full_rf_a,,1
28,6695,58,,,,2,2,0.0,1.0,1.0,0.0,,0.0-55.0,,0.0,2169.625,1.0,0.6916018270000001,1.0,0.69001187,0.0,0.261817804,1.0,0.40038635,True,,5f443f239d4eda77437dae01,,1217782,58,,evan-feature22,full_rf_a,,1
29,6696,59,,,,1,1,0.0,0.0,1.0,0.0,,0.0-56.0,,0.0,1105.07,0.0,0.641061544,0.0,0.71337992,0.0,0.277296461,0.0,0.47372791700000005,True,,5f443f239d4eda77437dae01,,1228703,59,,evan-feature22,full_rf_a,,1
30,6697,60,,,,2,2,0.0,0.0,1.0,0.0,,0.0-57.0,,0.0,1147.155,0.0,0.6082438520000001,0.0,0.708471106,0.0,0.28745137,0.0,0.564174476,True,,5f443f239d4eda77437dae01,,1239676,60,,evan-feature22,full_rf_a,,1
31,6698,61,,,,2,2,0.0,1.0,1.0,0.0,,0.0-58.0,,0.0,1177.385,1.0,0.6051112120000001,0.0,0.7118147229999999,0.0,0.272390611,1.0,0.5595149939999999,True,,5f443f239d4eda77437dae01,,1250678,61,,evan-feature22,full_rf_a,,0
32,6699,62,,,,2,2,0.0,1.0,1.0,0.0,,0.0-59.0,,0.0,1134.07,1.0,0.582420852,1.0,0.635867583,0.0,0.31089574,1.0,0.5227206520000001,True,,5f443f239d4eda77437dae01,,1261630,62,,evan-feature22,full_rf_a,,0
33,6700,63,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-60.0,,0.0,1001.175,1.0,0.623195575,0.0,0.655026044,1.0,0.25,1.0,0.560387538,True,,5f443f239d4eda77437dae01,,1272468,63,,evan-feature22,full_rf_a,,1
34,6701,64,,,,2,2,1.0,1.0,1.0,0.0,,0.0-61.0,,1.0,833.28,0.0,0.601889598,1.0,0.678198724,1.0,0.25,1.0,0.559922936,True,,5f443f239d4eda77437dae01,,1283112,64,,evan-feature22,full_rf_a,,1
35,6702,65,,,,1,1,0.0,1.0,1.0,0.0,,0.0-62.0,,0.0,1972.125,0.0,0.601259914,1.0,0.704681482,0.0,0.33908969299999997,0.0,0.505003715,True,,5f443f239d4eda77437dae01,,1294906,65,,evan-feature22,full_rf_a,,1
36,6703,66,,,,2,2,1.0,0.0,1.0,0.0,,0.0-63.0,,1.0,1371.69,1.0,0.59645454,1.0,0.710437172,1.0,0.327441879,0.0,0.391749613,True,,5f443f239d4eda77437dae01,,1306099,66,,evan-feature22,full_rf_a,,1
37,6704,67,,,,1,1,0.0,0.0,1.0,0.0,,0.0-64.0,,0.0,972.265,0.0,0.529473,0.0,0.636758527,1.0,0.301338063,0.0,0.365661481,True,,5f443f239d4eda77437dae01,,1316875,67,,evan-feature22,full_rf_a,,1
38,6705,68,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-65.0,,-1.0,1855.535,0.0,0.541657162,0.0,0.634541962,0.0,0.343535366,1.0,0.371763742,True,,5f443f239d4eda77437dae01,,1328555,68,,evan-feature22,full_rf_a,,1
39,6706,69,,,,SLOW,SLOW,,,1.0,0.0,,0.0-66.0,,-3.0,,1.0,0.5707533260000001,1.0,0.589121171,0.0,0.326428396,0.0,0.43961622899999997,True,,5f443f239d4eda77437dae01,,1334387,69,,evan-feature22,full_rf_a,,1
40,6707,70,,,,1,1,0.0,0.0,1.0,0.0,,0.0-67.0,,0.0,1255.895,0.0,0.5707533260000001,0.0,0.589121171,0.0,0.326428396,1.0,0.43961622899999997,True,,5f443f239d4eda77437dae01,,1345450,70,,evan-feature22,full_rf_a,,1
41,6708,71,,,,2,2,1.0,1.0,1.0,0.0,,0.0-68.0,,1.0,727.33,1.0,0.506271295,1.0,0.641775594,1.0,0.37149690700000004,1.0,0.404330166,True,,5f443f239d4eda77437dae01,,1355968,71,,evan-feature22,full_rf_a,,1
42,6709,72,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-69.0,,0.0,400.895,1.0,0.455642565,1.0,0.623605825,0.0,0.358753011,0.0,0.346174041,True,,5f443f239d4eda77437dae01,,1366199,72,,evan-feature22,full_rf_a,,0
43,6710,73,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-70.0,,0.0,491.1249999,0.0,0.483677308,1.0,0.5904681070000001,0.0,0.402218411,0.0,0.35344697,True,,5f443f239d4eda77437dae01,,1376515,73,,evan-feature22,full_rf_a,,0
44,6711,74,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-71.0,,-1.0,411.89,0.0,0.394210977,1.0,0.558925494,0.0,0.540052017,0.0,0.35182128700000004,True,,5f443f239d4eda77437dae01,,1386734,74,,evan-feature22,full_rf_a,,1
45,6712,75,,,,2,2,0.0,1.0,1.0,0.0,,0.0-72.0,,0.0,505.9000001,1.0,0.382300414,0.0,0.577670603,0.0,0.607608448,1.0,0.378261578,True,,5f443f239d4eda77437dae01,,1397062,75,,evan-feature22,full_rf_a,,1
46,6713,76,,,,1,1,0.0,1.0,1.0,0.0,,0.0-73.0,,0.0,676.145,0.0,0.357596762,1.0,0.5929076529999999,1.0,0.6579790010000001,1.0,0.401326777,True,,5f443f239d4eda77437dae01,,1407574,76,,evan-feature22,full_rf_a,,1
47,6714,77,,,,1,1,1.0,1.0,1.0,0.0,,0.0-74.0,,1.0,1367.91,1.0,0.362033495,1.0,0.582308608,1.0,0.649195052,1.0,0.355158505,True,,5f443f239d4eda77437dae01,,1418750,77,,evan-feature22,full_rf_a,,0
48,6715,78,,,,2,2,1.0,0.0,1.0,0.0,,0.0-75.0,,1.0,930.5,1.0,0.369620635,1.0,0.669100864,1.0,0.706059111,0.0,0.362516241,True,,5f443f239d4eda77437dae01,,1429501,78,,evan-feature22,full_rf_a,,1
49,6716,79,,,,1,1,1.0,1.0,1.0,0.0,,0.0-76.0,,1.0,1690.855,1.0,0.41477751399999996,1.0,0.7284416779999999,1.0,0.7182656940000001,0.0,0.36228040899999997,True,,5f443f239d4eda77437dae01,,1441023,79,,evan-feature22,full_rf_a,,1
50,6717,80,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-77.0,,0.0,1121.235,1.0,0.37675460299999997,0.0,0.703250285,0.0,0.75,0.0,0.461979164,True,,5f443f239d4eda77437dae01,,1451974,80,,evan-feature22,full_rf_a,,1
51,6718,81,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-78.0,,-1.0,1386.99,1.0,0.398716075,1.0,0.6723864890000001,1.0,0.674153818,0.0,0.519029516,True,,5f443f239d4eda77437dae01,,1463191,81,,evan-feature22,full_rf_a,,1
52,6719,82,,,,2,2,1.0,1.0,1.0,0.0,,0.0-79.0,,1.0,623.765,0.0,0.34677856700000004,1.0,0.69057175,1.0,0.6822438540000001,1.0,0.477292237,True,,5f443f239d4eda77437dae01,,1473627,82,,evan-feature22,full_rf_a,,1
53,6720,83,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-80.0,,-1.0,1299.2,0.0,0.28580469199999997,1.0,0.68408818,1.0,0.684207565,1.0,0.49780448299999996,True,,5f443f239d4eda77437dae01,,1484734,83,,evan-feature22,full_rf_a,,1
54,6722,85,,,,1,1,1.0,1.0,1.0,0.0,,0.0-82.0,,1.0,1852.94,1.0,0.25,1.0,0.7405808970000001,0.0,0.679614108,0.0,0.436436964,True,,5f443f239d4eda77437dae01,,1499369,85,,evan-feature22,full_rf_a,,0
55,6723,86,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-83.0,,0.0,951.51,1.0,0.29890393,1.0,0.730505706,1.0,0.7328203320000001,0.0,0.439256938,True,,5f443f239d4eda77437dae01,,1510149,86,,evan-feature22,full_rf_a,,1
56,6724,87,,,,2,2,1.0,0.0,1.0,0.0,,0.0-84.0,,1.0,1054.08,0.0,0.326762398,1.0,0.7148059609999999,1.0,0.75,0.0,0.44389608799999997,True,,5f443f239d4eda77437dae01,,1521018,87,,evan-feature22,full_rf_a,,0
57,6725,88,,,,1,1,1.0,0.0,1.0,0.0,,0.0-85.0,,1.0,1182.745,1.0,0.295168515,0.0,0.739760854,1.0,0.719947008,1.0,0.35277284600000003,True,,5f443f239d4eda77437dae01,,1532044,88,,evan-feature22,full_rf_a,,1
58,6726,89,,,,1,1,0.0,0.0,1.0,0.0,,0.0-86.0,,0.0,1366.52,0.0,0.25,0.0,0.70781482,0.0,0.75,0.0,0.286095925,True,,5f443f239d4eda77437dae01,,1543199,89,,evan-feature22,full_rf_a,,0
59,6727,90,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-87.0,,0.0,570.525,1.0,0.25638190899999996,1.0,0.704088163,0.0,0.75,0.0,0.26872601399999996,True,,5f443f239d4eda77437dae01,,1553579,90,,evan-feature22,full_rf_a,,1
60,6728,91,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-88.0,,-1.0,488.135,0.0,0.271581126,1.0,0.669760107,0.0,0.733896663,0.0,0.273244572,True,,5f443f239d4eda77437dae01,,1563871,91,,evan-feature22,full_rf_a,,1
61,6729,92,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-89.0,,0.0,1303.835,0.0,0.257144401,1.0,0.600575706,1.0,0.74488122,0.0,0.25,True,,5f443f239d4eda77437dae01,,1574991,92,,evan-feature22,full_rf_a,,1
62,6730,93,,,,1,1,1.0,0.0,1.0,0.0,,0.0-90.0,,1.0,1560.595,1.0,0.25,0.0,0.616870026,1.0,0.723610234,1.0,0.25,True,,5f443f239d4eda77437dae01,,1586372,93,,evan-feature22,full_rf_a,,1
63,6731,94,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-91.0,,0.0,1178.72,0.0,0.25,1.0,0.583540187,0.0,0.7041042559999999,0.0,0.285961995,True,,5f443f239d4eda77437dae01,,1597361,94,,evan-feature22,full_rf_a,,1
64,6732,95,,,,1,1,0.0,0.0,1.0,0.0,,0.0-92.0,,0.0,1477.43,0.0,0.27254536,0.0,0.53875765,1.0,0.693783448,0.0,0.284961652,True,,5f443f239d4eda77437dae01,,1608656,95,,evan-feature22,full_rf_a,,1
65,6733,96,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-93.0,,0.0,3330.1,0.0,0.25,0.0,0.548431252,1.0,0.734221895,0.0,0.279445214,True,,5f443f239d4eda77437dae01,,1621799,96,,evan-feature22,full_rf_a,,1
66,6734,97,,,,1,1,1.0,0.0,1.0,0.0,,0.0-94.0,,1.0,1028.175,1.0,0.258640684,0.0,0.545878066,1.0,0.725245965,0.0,0.31487537,True,,5f443f239d4eda77437dae01,,1632625,97,,evan-feature22,full_rf_a,,1
67,6735,98,,,,2,2,1.0,0.0,1.0,0.0,,0.0-95.0,,1.0,735.745,1.0,0.251103711,1.0,0.5776290629999999,1.0,0.696320133,0.0,0.317831047,True,,5f443f239d4eda77437dae01,,1643161,98,,evan-feature22,full_rf_a,,1
68,6736,99,,,,2,2,1.0,0.0,1.0,0.0,,0.0-96.0,,1.0,412.25999989999997,1.0,0.276630292,0.0,0.617329858,1.0,0.73838088,0.0,0.261471582,True,,5f443f239d4eda77437dae01,,1653391,99,,evan-feature22,full_rf_a,,0
69,6737,100,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-97.0,,-1.0,381.9149999,0.0,0.297716424,1.0,0.618863717,1.0,0.7402358259999999,0.0,0.262600834,True,,5f443f239d4eda77437dae01,,1663612,100,,evan-feature22,full_rf_a,,1
70,6738,101,,,,2,2,1.0,0.0,1.0,0.0,,0.0-98.0,,1.0,879.265,1.0,0.290935512,1.0,0.695370945,1.0,0.706570507,0.0,0.280030553,True,,5f443f239d4eda77437dae01,,1674307,101,,evan-feature22,full_rf_a,,1
71,6739,102,,,,1,1,0.0,1.0,1.0,0.0,,0.0-99.0,,0.0,581.4350001,0.0,0.25,1.0,0.6465277079999999,1.0,0.67766682,0.0,0.25,True,,5f443f239d4eda77437dae01,,1684701,102,,evan-feature22,full_rf_a,,1
72,6740,103,,,,2,2,1.0,0.0,1.0,0.0,,0.0-100.0,,1.0,678.0749999,0.0,0.26463816,0.0,0.636100213,1.0,0.646048507,0.0,0.265607101,True,,5f443f239d4eda77437dae01,,1695197,103,,evan-feature22,full_rf_a,,1
73,6741,104,,,,SLOW,SLOW,,,1.0,0.0,,0.0-101.0,,-3.0,,1.0,0.314340707,0.0,0.667795927,1.0,0.613630805,0.0,0.25,True,,5f443f239d4eda77437dae01,,1701019,104,,evan-feature22,full_rf_a,,1
74,6742,105,,,,2,2,0.0,0.0,1.0,0.0,,0.0-102.0,,0.0,1182.78,1.0,0.28685784,1.0,0.6622549529999999,0.0,0.652154117,0.0,0.25,True,,5f443f239d4eda77437dae01,,1711993,105,,evan-feature22,full_rf_a,,1
75,6743,106,,,,2,2,1.0,0.0,0.0,-1.0,,0.0-103.0,,0.0,1161.07,0.0,0.304106554,1.0,0.631289538,1.0,0.707041942,0.0,0.29314237,True,,5f443f239d4eda77437dae01,,1722949,106,,evan-feature22,full_rf_a,,0
76,6744,107,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-104.0,,-1.0,1204.555,0.0,0.304806932,1.0,0.571167718,1.0,0.680472346,1.0,0.25,True,,5f443f239d4eda77437dae01,,1733965,107,,evan-feature22,full_rf_a,,0
