,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,18082,25,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-27.0,,-1.0,969.3749999,0.0,0.6,1.0,0.6,1.0,0.4,0.0,0.4,False,,5f045b6fc017076b9360eef5,,654763,25,,evan-feature22,full_pf_a,,0
1,18083,26,,,,1,1,1.0,0.0,0.0,-1.0,,0.0-28.0,,0.0,1272.425,1.0,0.608053294,0.0,0.63424552,1.0,0.397152172,0.0,0.347069101,False,,5f045b6fc017076b9360eef5,,665798,26,,evan-feature22,full_pf_a,,0
2,18084,27,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-29.0,,-1.0,2462.4,1.0,0.642237155,1.0,0.648566321,0.0,0.389407674,0.0,0.285525717,False,,5f045b6fc017076b9360eef5,,678022,27,,evan-feature22,full_pf_a,,0
3,18085,28,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-30.0,,-1.0,1573.14,1.0,0.661086576,1.0,0.630492543,1.0,0.399058924,0.0,0.25,False,,5f045b6fc017076b9360eef5,,689358,28,,evan-feature22,full_pf_a,,0
4,18086,29,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-31.0,,0.0,1475.385,0.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,False,,5f045b6fc017076b9360eef5,,700596,29,,evan-feature22,full_pf_a,,1
5,18087,30,,,,2,2,1.0,1.0,0.0,-1.0,,0.0-32.0,,-1.0,1112.04,1.0,0.6381991370000001,0.0,0.68987999,1.0,0.384107265,1.0,0.271332943,False,,5f045b6fc017076b9360eef5,,711472,30,,evan-feature22,full_pf_a,,0
6,18088,31,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-33.0,,0.0,1608.155,0.0,0.66034901,1.0,0.742641349,0.0,0.360225629,0.0,0.25,False,,5f045b6fc017076b9360eef5,,722840,31,,evan-feature22,full_pf_a,,0
7,18089,32,,,,2,2,0.0,0.0,1.0,0.0,,0.0-34.0,,0.0,840.4000001,1.0,0.638612418,1.0,0.75,0.0,0.367273939,0.0,0.25,False,,5f045b6fc017076b9360eef5,,733442,32,,evan-feature22,full_pf_a,,0
8,18090,33,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-35.0,,0.0,1745.6,0.0,0.624340629,0.0,0.75,0.0,0.425829545,0.0,0.25,False,,5f045b6fc017076b9360eef5,,744948,33,,evan-feature22,full_pf_a,,0
9,18091,34,,,,1,1,1.0,1.0,0.0,-1.0,,0.0-36.0,,-1.0,1917.42,1.0,0.621999804,1.0,0.75,1.0,0.368609357,0.0,0.25,False,,5f045b6fc017076b9360eef5,,756627,34,,evan-feature22,full_pf_a,,1
10,18092,35,,,,2,2,0.0,1.0,1.0,0.0,,0.0-37.0,,0.0,2246.795,1.0,0.62666403,1.0,0.75,0.0,0.311151498,1.0,0.25,False,,5f045b6fc017076b9360eef5,,768639,35,,evan-feature22,full_pf_a,,1
