,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,4541,30,,,,2,2,0.0,0.0,1.0,0.0,,0.0-27.0,,0.0,1222.055003,1.0,0.6,0.0,0.6,0.0,0.4,0.0,0.4,True,,5f3d18ef9b85490197cc41fb,,803161,30,,evan-feature22,full_rf_a,,0
1,4542,31,,,,1,1,0.0,1.0,1.0,0.0,,0.0-28.0,,0.0,1354.235001,0.0,0.608053294,1.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5f3d18ef9b85490197cc41fb,,814297,31,,evan-feature22,full_rf_a,,1
2,4543,32,,,,1,1,1.0,0.0,1.0,0.0,,0.0-29.0,,1.0,1793.784998,1.0,0.642237155,0.0,0.648566321,1.0,0.389407674,0.0,0.285525717,True,,5f3d18ef9b85490197cc41fb,,825869,32,,evan-feature22,full_rf_a,,0
3,4544,33,,,,2,2,0.0,0.0,1.0,0.0,,0.0-30.0,,0.0,1610.73,1.0,0.661086576,0.0,0.630492543,0.0,0.399058924,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,837249,33,,evan-feature22,full_rf_a,,1
4,4545,34,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-31.0,,0.0,2543.965001,0.0,0.631324137,0.0,0.6269842929999999,0.0,0.38734784299999997,1.0,0.25,True,,5f3d18ef9b85490197cc41fb,,849557,34,,evan-feature22,full_rf_a,,1
5,4546,35,,,,2,2,0.0,0.0,0.0,-1.0,,0.0-32.0,,0.0,3149.315,1.0,0.6381991370000001,1.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,5f3d18ef9b85490197cc41fb,,862484,35,,evan-feature22,full_rf_a,,1
6,4547,36,,,,2,2,0.0,0.0,1.0,0.0,,0.0-33.0,,0.0,1538.585003,1.0,0.66034901,1.0,0.742641349,0.0,0.360225629,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,873801,36,,evan-feature22,full_rf_a,,0
7,4548,37,,,,1,1,1.0,1.0,1.0,0.0,,0.0-34.0,,1.0,749.4550012,1.0,0.638612418,1.0,0.75,1.0,0.367273939,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,884334,37,,evan-feature22,full_rf_a,,1
8,4549,38,,,,1,1,0.0,1.0,0.0,-1.0,,0.0-35.0,,-1.0,2083.445001,0.0,0.624340629,1.0,0.75,0.0,0.425829545,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,896192,38,,evan-feature22,full_rf_a,,0
9,4550,39,,,,1,1,0.0,0.0,0.0,-1.0,,0.0-36.0,,0.0,1116.590001,0.0,0.621999804,0.0,0.75,0.0,0.368609357,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,907081,39,,evan-feature22,full_rf_a,,0
10,4551,40,,,,2,2,1.0,0.0,1.0,0.0,,0.0-37.0,,1.0,1166.254997,1.0,0.62666403,0.0,0.75,1.0,0.311151498,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,918031,40,,evan-feature22,full_rf_a,,1
11,4552,41,,,,2,2,0.0,1.0,0.0,-1.0,,0.0-38.0,,-1.0,2348.845001,1.0,0.6819650009999999,1.0,0.75,0.0,0.310763048,1.0,0.25,True,,5f3d18ef9b85490197cc41fb,,930164,41,,evan-feature22,full_rf_a,,0
12,4553,42,,,,1,1,1.0,1.0,1.0,0.0,,0.0-39.0,,1.0,523.0299978999999,1.0,0.740626951,1.0,0.75,1.0,0.25,1.0,0.25,True,,5f3d18ef9b85490197cc41fb,,940471,42,,evan-feature22,full_rf_a,,1
13,4554,43,,,,2,2,0.0,0.0,1.0,0.0,,0.0-40.0,,0.0,746.4400007999999,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,950995,43,,evan-feature22,full_rf_a,,1
14,4555,44,,,,1,1,1.0,1.0,1.0,0.0,,0.0-41.0,,1.0,682.6450005,1.0,0.732341315,1.0,0.72735643,0.0,0.25,0.0,0.25,True,,5f3d18ef9b85490197cc41fb,,961462,44,,evan-feature22,full_rf_a,,1
