,i,r,p,g,mbrew,mbpun,mfrew,mfpun,subject,switching
35,1,-1,1,-1,0,1,-1,0,90,1
36,1,-1,0,1,-1,0,0,1,90,0
37,1,-1,0,-1,0,0,-1,0,90,0
38,1,-1,-1,1,-1,0,0,-1,90,0
39,1,1,0,-1,0,0,1,0,90,0
40,1,1,-1,1,1,0,0,-1,90,0
41,1,1,0,-1,0,0,1,0,90,1
42,1,0,1,1,0,0,0,1,90,0
43,1,0,1,-1,0,1,1,0,90,1
44,1,0,0,1,0,0,0,1,90,1
45,1,-1,0,-1,0,0,-1,0,90,0
46,1,0,1,1,0,0,0,1,90,0
47,1,-1,0,-1,0,0,-1,0,90,1
48,1,1,1,1,1,0,0,1,90,1
49,1,0,-1,-1,0,-1,-1,0,90,0
50,1,1,0,1,1,0,0,1,90,0
51,1,-1,-1,-1,0,-1,-1,0,90,0
52,1,-1,-1,1,-1,0,0,-1,90,1
53,1,0,0,-1,0,0,1,0,90,1
54,1,0,0,1,0,0,0,1,90,0
55,1,-1,1,-1,0,1,-1,0,90,1
56,1,-1,-1,1,-1,0,0,-1,90,0
57,1,-1,-1,-1,0,-1,-1,0,90,0
58,1,-1,-1,1,-1,0,0,-1,90,0
59,1,0,0,-1,0,0,-1,0,90,0
60,1,0,-1,1,0,0,0,-1,90,0
61,1,-1,0,-1,0,0,-1,0,90,0
62,1,0,-1,1,0,0,0,-1,90,0
63,1,-1,0,-1,0,0,-1,0,90,1
64,1,1,0,1,1,0,0,1,90,0
65,1,1,0,-1,0,0,1,0,90,1
66,1,0,-1,1,0,0,0,-1,90,1
67,1,-1,0,-1,0,0,-1,0,90,0
1,1,0,0,-1,0,0,-1,0,91,1
2,1,-1,0,1,-1,0,0,1,91,1
3,1,-1,-1,-1,0,-1,-1,0,91,1
4,1,-1,-1,1,-1,0,0,-1,91,1
5,1,0,1,-1,0,1,1,0,91,0
6,1,0,-1,1,0,0,0,-1,91,0
7,1,0,-1,-1,0,-1,-1,0,91,0
8,1,0,0,1,0,0,0,-1,91,1
9,1,1,1,-1,0,1,1,0,91,0
10,1,0,0,1,0,0,0,-1,91,0
11,1,0,0,-1,0,0,-1,0,91,0
12,1,1,1,1,1,0,0,1,91,0
13,1,1,0,-1,0,0,1,0,91,0
14,1,0,0,1,0,0,0,1,91,0
15,1,0,1,-1,0,1,-1,0,91,1
16,1,0,-1,1,0,0,0,-1,91,0
17,1,1,-1,-1,0,-1,1,0,91,1
18,1,0,0,1,0,0,0,1,91,1
19,1,0,-1,-1,0,-1,-1,0,91,1
20,1,0,1,1,0,0,0,1,91,1
21,1,0,-1,-1,0,-1,-1,0,91,1
22,1,0,0,1,0,0,0,1,91,1
23,1,0,1,-1,0,1,1,0,91,1
24,1,1,0,1,1,0,0,1,91,1
25,1,0,-1,-1,0,-1,1,0,91,0
26,1,-1,0,1,-1,0,0,1,91,1
27,1,1,-1,-1,0,-1,1,0,91,0
28,1,0,0,1,0,0,0,-1,91,0
29,1,1,0,-1,0,0,1,0,91,1
30,1,1,-1,1,1,0,0,-1,91,0
31,1,0,0,-1,0,0,-1,0,91,1
32,1,-1,1,1,-1,0,0,1,91,1
33,1,0,-1,-1,0,-1,1,0,91,1
34,1,-1,-1,1,-1,0,0,-1,91,0
35,1,-1,0,-1,0,0,-1,0,91,1
36,1,1,0,1,1,0,0,1,91,0
37,1,-1,-1,-1,0,-1,-1,0,91,0
38,1,1,-1,1,1,0,0,-1,91,0
39,1,1,-1,-1,0,-1,1,0,91,0
40,1,0,1,1,0,0,0,1,91,0
41,1,1,-1,-1,0,-1,1,0,91,0
42,1,1,0,1,1,0,0,1,91,0
43,1,-1,0,-1,0,0,-1,0,91,0
44,1,0,-1,1,0,0,0,-1,91,0
45,1,1,-1,-1,0,-1,1,0,91,0
46,1,-1,0,1,-1,0,0,1,91,0
47,1,1,0,-1,0,0,1,0,91,0
48,1,0,0,1,0,0,0,-1,91,0
49,1,-1,0,-1,0,0,-1,0,91,0
50,1,-1,0,1,-1,0,0,-1,91,0
51,1,0,1,-1,0,1,-1,0,91,0
52,1,1,0,1,1,0,0,-1,91,0
53,1,-1,0,-1,0,0,-1,0,91,1
54,1,-1,-1,1,-1,0,0,-1,91,0
55,1,-1,0,-1,0,0,-1,0,91,0
56,1,-1,0,1,-1,0,0,1,91,1
57,1,-1,1,-1,0,1,-1,0,91,0
58,1,1,-1,1,1,0,0,-1,91,1
59,1,1,0,-1,0,0,1,0,91,1
60,1,0,0,1,0,0,0,-1,91,1
61,1,0,1,-1,0,1,1,0,91,1
62,1,0,0,1,0,0,0,1,91,1
63,1,1,1,-1,0,1,1,0,91,1
64,1,-1,1,1,-1,0,0,1,91,0
65,1,-1,-1,-1,0,-1,-1,0,91,0
66,1,0,1,1,0,0,0,1,91,1
67,1,-1,0,-1,0,0,-1,0,91,0
1,1,-1,-1,-1,0,-1,-1,0,92,1
2,1,0,1,1,0,0,0,1,92,1
3,1,0,0,-1,0,0,-1,0,92,0
4,1,1,1,1,1,0,0,1,92,1
5,1,1,1,-1,0,1,1,0,92,0
6,1,-1,-1,1,-1,0,0,-1,92,0
7,1,0,-1,-1,0,-1,1,0,92,1
8,1,0,1,1,0,0,0,1,92,1
9,1,0,1,-1,0,1,-1,0,92,1
10,1,0,0,1,0,0,0,1,92,1
11,1,1,1,-1,0,1,1,0,92,1
12,1,-1,0,1,-1,0,0,-1,92,1
13,1,1,1,-1,0,1,1,0,92,1
14,1,-1,1,1,-1,0,0,1,92,1
15,1,0,0,-1,0,0,-1,0,92,1
16,1,0,0,1,0,0,0,-1,92,1
17,1,0,0,-1,0,0,1,0,92,1
18,1,0,0,1,0,0,0,-1,92,0
19,1,1,0,-1,0,0,1,0,92,0
20,1,0,-1,1,0,0,0,-1,92,0
21,1,1,-1,-1,0,-1,1,0,92,1
22,1,-1,1,1,-1,0,0,1,92,0
23,1,0,0,-1,0,0,1,0,92,1
24,1,-1,1,1,-1,0,0,1,92,0
25,1,1,-1,-1,0,-1,1,0,92,1
26,1,-1,1,1,-1,0,0,1,92,1
27,1,1,1,-1,0,1,1,0,92,0
28,1,0,0,1,0,0,0,-1,92,0
29,1,-1,1,-1,0,1,-1,0,92,1
30,1,1,1,1,1,0,0,1,92,1
31,1,-1,1,-1,0,1,-1,0,92,0
32,1,1,0,1,1,0,0,-1,92,1
33,1,-1,1,-1,0,1,-1,0,92,1
34,1,0,-1,1,0,0,0,-1,92,1
35,1,-1,0,-1,0,0,-1,0,92,0
36,1,0,1,1,0,0,0,1,92,1
37,1,1,0,-1,0,0,1,0,92,1
38,1,0,0,1,0,0,0,-1,92,0
39,1,0,1,-1,0,1,1,0,92,1
40,1,-1,0,1,-1,0,0,1,92,1
41,1,1,-1,-1,0,-1,1,0,92,1
42,1,-1,0,1,-1,0,0,1,92,0
43,1,-1,0,-1,0,0,-1,0,92,1
44,1,0,0,1,0,0,0,1,92,1
45,1,-1,0,-1,0,0,-1,0,92,0
46,1,1,0,1,1,0,0,-1,92,0
47,1,1,-1,-1,0,-1,1,0,92,0
48,1,0,1,1,0,0,0,1,92,1
49,1,-1,1,-1,0,1,-1,0,92,1
50,1,1,1,1,1,0,0,1,92,1
51,1,0,0,-1,0,0,1,0,92,1
52,1,-1,0,1,-1,0,0,1,92,0
53,1,0,1,-1,0,1,1,0,92,1
54,1,0,1,1,0,0,0,1,92,0
55,1,-1,-1,-1,0,-1,-1,0,92,0
56,1,1,0,1,1,0,0,1,92,1
57,1,0,1,-1,0,1,1,0,92,1
58,1,0,0,1,0,0,0,-1,92,0
59,1,1,1,-1,0,1,1,0,92,0
60,1,-1,-1,1,-1,0,0,-1,92,1
61,1,-1,1,-1,0,1,-1,0,92,1
62,1,1,0,1,1,0,0,1,92,1
63,1,0,0,-1,0,0,-1,0,92,0
64,1,0,0,0,0,0,0,0,92,1
65,1,0,0,0,0,0,0,0,92,1
66,1,0,0,0,0,0,0,0,92,1
67,1,0,0,0,0,0,0,0,92,1
1,1,1,1,1,1,0,0,1,93,1
2,1,0,0,-1,0,0,-1,0,93,1
3,1,-1,0,1,-1,0,0,1,93,1
4,1,0,0,-1,0,0,-1,0,93,0
5,1,1,0,1,1,0,0,-1,93,1
6,1,-1,-1,-1,0,-1,-1,0,93,1
7,1,1,1,1,1,0,0,1,93,1
8,1,1,-1,-1,0,-1,1,0,93,0
9,1,0,0,1,0,0,0,-1,93,1
10,1,0,-1,-1,0,-1,1,0,93,0
11,1,-1,-1,1,-1,0,0,-1,93,1
12,1,0,0,-1,0,0,1,0,93,1
13,1,0,0,1,0,0,0,1,93,1
14,1,-1,1,-1,0,1,-1,0,93,1
15,1,-1,0,1,-1,0,0,-1,93,1
16,1,0,1,-1,0,1,-1,0,93,0
17,1,-1,-1,1,-1,0,0,-1,93,0
18,1,0,0,-1,0,0,-1,0,93,1
19,1,1,0,1,1,0,0,-1,93,1
20,1,1,0,-1,0,0,1,0,93,0
21,1,-1,0,1,-1,0,0,-1,93,1
22,1,-1,1,-1,0,1,-1,0,93,1
23,1,1,0,1,1,0,0,1,93,1
24,1,1,0,-1,0,0,1,0,93,0
25,1,1,0,1,1,0,0,1,93,0
26,1,1,1,-1,0,1,1,0,93,0
27,1,1,0,1,1,0,0,-1,93,0
28,1,-1,-1,-1,0,-1,-1,0,93,0
29,1,1,0,1,1,0,0,1,93,1
30,1,-1,0,-1,0,0,-1,0,93,1
31,1,0,-1,1,0,0,0,-1,93,0
32,1,-1,0,-1,0,0,-1,0,93,1
33,1,1,-1,1,1,0,0,-1,93,1
34,1,-1,0,-1,0,0,-1,0,93,1
35,1,-1,1,1,-1,0,0,1,93,0
36,1,-1,0,-1,0,0,-1,0,93,1
37,1,-1,1,1,-1,0,0,1,93,1
38,1,-1,0,-1,0,0,-1,0,93,0
39,1,1,-1,1,1,0,0,-1,93,1
40,1,-1,-1,-1,0,-1,-1,0,93,0
41,1,1,1,1,1,0,0,1,93,1
42,1,-1,-1,-1,0,-1,-1,0,93,0
43,1,0,-1,1,0,0,0,-1,93,1
44,1,0,0,-1,0,0,1,0,93,0
45,1,-1,0,1,-1,0,0,1,93,0
46,1,-1,0,-1,0,0,-1,0,93,1
47,1,0,0,1,0,0,0,1,93,1
48,1,-1,0,-1,0,0,-1,0,93,1
49,1,1,0,1,1,0,0,1,93,0
50,1,0,0,-1,0,0,1,0,93,1
51,1,0,0,1,0,0,0,1,93,1
52,1,1,0,-1,0,0,1,0,93,1
53,1,1,1,1,1,0,0,1,93,1
54,1,1,0,-1,0,0,1,0,93,0
55,1,1,0,1,1,0,0,-1,93,1
56,1,-1,1,-1,0,1,-1,0,93,1
57,1,0,0,1,0,0,0,-1,93,1
58,1,1,0,-1,0,0,1,0,93,1
59,1,-1,1,1,-1,0,0,1,93,0
60,1,1,1,-1,0,1,1,0,93,1
61,1,-1,0,1,-1,0,0,1,93,1
62,1,0,0,-1,0,0,1,0,93,1
63,1,-1,0,1,-1,0,0,1,93,1
64,1,0,1,-1,0,1,-1,0,93,1
65,1,0,1,1,0,0,0,1,93,1
66,1,0,0,0,0,0,0,0,93,1
67,1,0,0,0,0,0,0,0,93,1
1,1,-1,0,1,-1,0,0,1,94,0
2,1,0,1,-1,0,1,-1,0,94,0
3,1,0,-1,1,0,0,0,-1,94,0
4,1,0,0,-1,0,0,1,0,94,0
5,1,-1,0,1,-1,0,0,1,94,0
6,1,-1,-1,-1,0,-1,-1,0,94,0
7,1,-1,0,1,-1,0,0,1,94,0
8,1,-1,0,-1,0,0,-1,0,94,0
9,1,-1,-1,1,-1,0,0,-1,94,0
10,1,0,0,-1,0,0,1,0,94,0
11,1,0,-1,1,0,0,0,-1,94,0
12,1,0,0,-1,0,0,1,0,94,0
13,1,0,0,1,0,0,0,1,94,0
14,1,0,-1,-1,0,-1,-1,0,94,0
15,1,-1,0,1,-1,0,0,1,94,0
16,1,0,0,-1,0,0,1,0,94,0
17,1,-1,-1,1,-1,0,0,-1,94,0
18,1,-1,0,-1,0,0,-1,0,94,0
19,1,0,0,1,0,0,0,-1,94,0
20,1,1,-1,-1,0,-1,1,0,94,0
21,1,1,-1,1,1,0,0,-1,94,0
22,1,1,1,-1,0,1,1,0,94,0
23,1,1,0,1,1,0,0,-1,94,0
24,1,1,-1,-1,0,-1,1,0,94,0
25,1,1,0,1,1,0,0,-1,94,0
26,1,1,-1,-1,0,-1,1,0,94,0
27,1,1,-1,1,1,0,0,-1,94,0
28,1,0,-1,-1,0,-1,1,0,94,0
29,1,1,-1,1,1,0,0,-1,94,0
30,1,0,0,-1,0,0,1,0,94,0
31,1,0,0,1,0,0,0,1,94,0
32,1,0,0,-1,0,0,-1,0,94,0
33,1,-1,-1,1,-1,0,0,-1,94,0
34,1,1,-1,-1,0,-1,1,0,94,0
35,1,1,1,1,1,0,0,1,94,0
36,1,1,0,-1,0,0,1,0,94,0
37,1,1,0,1,1,0,0,-1,94,0
38,1,0,0,-1,0,0,-1,0,94,0
39,1,-1,-1,1,-1,0,0,-1,94,0
40,1,1,-1,-1,0,-1,1,0,94,0
41,1,1,-1,1,1,0,0,-1,94,0
42,1,-1,0,-1,0,0,-1,0,94,0
43,1,1,0,1,1,0,0,-1,94,0
44,1,1,1,-1,0,1,1,0,94,0
45,1,0,-1,1,0,0,0,-1,94,0
46,1,-1,-1,-1,0,-1,-1,0,94,0
47,1,-1,-1,1,-1,0,0,-1,94,0
48,1,0,1,-1,0,1,-1,0,94,0
49,1,1,1,1,1,0,0,1,94,0
50,1,1,-1,-1,0,-1,1,0,94,0
51,1,1,0,1,1,0,0,1,94,0
52,1,-1,-1,-1,0,-1,-1,0,94,0
53,1,0,0,1,0,0,0,1,94,0
54,1,1,0,-1,0,0,1,0,94,0
55,1,0,0,1,0,0,0,1,94,0
56,1,1,0,-1,0,0,1,0,94,0
57,1,0,0,1,0,0,0,-1,94,0
58,1,-1,1,-1,0,1,-1,0,94,0
59,1,-1,0,1,-1,0,0,1,94,0
60,1,-1,-1,-1,0,-1,-1,0,94,0
61,1,0,0,1,0,0,0,1,94,0
62,1,-1,0,-1,0,0,-1,0,94,0
63,1,0,-1,1,0,0,0,-1,94,0
64,1,1,-1,-1,0,-1,1,0,94,0
65,1,-1,-1,1,-1,0,0,-1,94,0
66,1,0,0,0,0,0,0,0,94,0
67,1,0,0,0,0,0,0,0,94,0
1,1,0,0,1,0,0,0,1,95,1
2,1,0,1,-1,0,1,-1,0,95,0
3,1,1,-1,1,1,0,0,-1,95,1
4,1,-1,0,-1,0,0,-1,0,95,1
5,1,1,0,1,1,0,0,-1,95,0
6,1,1,1,-1,0,1,1,0,95,1
7,1,1,1,1,1,0,0,1,95,1
8,1,0,0,-1,0,0,-1,0,95,0
9,1,-1,0,1,-1,0,0,1,95,0
10,1,1,0,-1,0,0,1,0,95,1
11,1,0,-1,1,0,0,0,-1,95,1
12,1,1,1,-1,0,1,1,0,95,0
13,1,-1,0,1,-1,0,0,-1,95,0
14,1,1,0,-1,0,0,1,0,95,0
15,1,-1,0,1,-1,0,0,-1,95,1
16,1,-1,1,-1,0,1,-1,0,95,1
17,1,0,-1,1,0,0,0,-1,95,1
18,1,-1,1,-1,0,1,-1,0,95,1
19,1,-1,0,1,-1,0,0,1,95,1
20,1,1,0,-1,0,0,1,0,95,1
21,1,1,-1,1,1,0,0,-1,95,1
22,1,-1,1,-1,0,1,-1,0,95,0
23,1,0,0,1,0,0,0,1,95,0
24,1,-1,1,-1,0,1,-1,0,95,0
25,1,0,1,1,0,0,0,1,95,0
26,1,-1,0,-1,0,0,-1,0,95,1
27,1,0,-1,1,0,0,0,-1,95,1
28,1,0,0,-1,0,0,1,0,95,1
29,1,1,-1,1,1,0,0,-1,95,1
30,1,-1,1,-1,0,1,-1,0,95,1
31,1,0,-1,1,0,0,0,-1,95,1
32,1,0,1,-1,0,1,1,0,95,1
33,1,0,-1,1,0,0,0,-1,95,1
34,1,0,1,-1,0,1,1,0,95,1
35,1,1,1,1,1,0,0,1,95,1
36,1,-1,0,-1,0,0,-1,0,95,1
37,1,0,-1,1,0,0,0,-1,95,1
38,1,-1,1,-1,0,1,-1,0,95,1
39,1,1,-1,1,1,0,0,-1,95,1
40,1,-1,1,-1,0,1,-1,0,95,1
41,1,1,0,1,1,0,0,-1,95,1
42,1,0,1,-1,0,1,1,0,95,1
43,1,0,-1,1,0,0,0,-1,95,1
44,1,0,0,-1,0,0,-1,0,95,1
45,1,0,-1,1,0,0,0,-1,95,0
46,1,1,0,-1,0,0,1,0,95,1
47,1,-1,-1,1,-1,0,0,-1,95,1
48,1,0,1,-1,0,1,1,0,95,1
49,1,1,-1,1,1,0,0,-1,95,1
50,1,-1,0,-1,0,0,-1,0,95,1
51,1,-1,0,1,-1,0,0,1,95,1
52,1,0,1,-1,0,1,1,0,95,1
53,1,1,0,1,1,0,0,1,95,1
54,1,0,0,-1,0,0,-1,0,95,1
55,1,0,0,1,0,0,0,1,95,1
56,1,0,0,-1,0,0,1,0,95,1
57,1,-1,1,1,-1,0,0,1,95,1
58,1,0,-1,-1,0,-1,1,0,95,1
59,1,1,1,1,1,0,0,1,95,1
60,1,1,0,-1,0,0,1,0,95,0
61,1,-1,1,1,-1,0,0,1,95,1
62,1,-1,0,-1,0,0,-1,0,95,1
63,1,1,0,1,1,0,0,-1,95,1
64,1,0,-1,-1,0,-1,1,0,95,0
65,1,0,0,1,0,0,0,1,95,1
66,1,1,1,-1,0,1,1,0,95,1
67,1,0,1,1,0,0,0,1,95,1
1,1,-1,-1,1,-1,0,0,-1,96,1
2,1,1,1,-1,0,1,1,0,96,1
3,1,1,1,1,1,0,0,1,96,1
4,1,1,1,-1,0,1,1,0,96,0
5,1,1,0,1,1,0,0,1,96,1
6,1,-1,-1,-1,0,-1,-1,0,96,1
7,1,-1,0,1,-1,0,0,1,96,1
8,1,1,0,-1,0,0,1,0,96,0
9,1,0,0,1,0,0,0,-1,96,1
10,1,1,0,-1,0,0,1,0,96,0
11,1,0,0,1,0,0,0,-1,96,1
12,1,1,0,-1,0,0,1,0,96,0
13,1,0,-1,1,0,0,0,-1,96,0
14,1,0,0,-1,0,0,1,0,96,1
15,1,0,-1,1,0,0,0,-1,96,0
16,1,0,-1,-1,0,-1,-1,0,96,1
17,1,-1,0,1,-1,0,0,1,96,1
18,1,0,-1,-1,0,-1,1,0,96,0
19,1,0,0,1,0,0,0,-1,96,0
20,1,0,0,-1,0,0,1,0,96,0
21,1,1,0,1,1,0,0,-1,96,0
22,1,0,-1,-1,0,-1,1,0,96,0
23,1,0,0,1,0,0,0,1,96,1
24,1,0,1,-1,0,1,-1,0,96,1
25,1,1,-1,1,1,0,0,-1,96,0
26,1,0,-1,-1,0,-1,-1,0,96,0
27,1,1,0,1,1,0,0,-1,96,0
28,1,1,-1,-1,0,-1,1,0,96,0
29,1,0,0,1,0,0,0,-1,96,0
30,1,0,1,-1,0,1,-1,0,96,0
31,1,1,0,1,1,0,0,-1,96,1
32,1,-1,-1,-1,0,-1,-1,0,96,0
33,1,1,-1,1,1,0,0,-1,96,1
34,1,0,-1,-1,0,-1,-1,0,96,1
35,1,-1,1,1,-1,0,0,1,96,1
36,1,0,-1,-1,0,-1,-1,0,96,0
37,1,0,-1,1,0,0,0,-1,96,0
38,1,-1,0,-1,0,0,-1,0,96,1
39,1,0,0,1,0,0,0,1,96,0
40,1,0,-1,-1,0,-1,1,0,96,1
41,1,0,0,1,0,0,0,1,96,0
42,1,1,-1,-1,0,-1,1,0,96,0
43,1,-1,0,1,-1,0,0,-1,96,1
44,1,0,0,-1,0,0,-1,0,96,1
45,1,0,0,1,0,0,0,1,96,0
46,1,0,-1,-1,0,-1,1,0,96,0
47,1,-1,1,1,-1,0,0,1,96,0
48,1,-1,0,-1,0,0,-1,0,96,1
49,1,0,-1,1,0,0,0,-1,96,0
50,1,0,0,-1,0,0,1,0,96,0
51,1,1,0,1,1,0,0,1,96,0
52,1,-1,0,-1,0,0,-1,0,96,1
53,1,1,-1,1,1,0,0,-1,96,0
54,1,-1,-1,-1,0,-1,-1,0,96,0
55,1,0,1,1,0,0,0,1,96,1
56,1,1,0,-1,0,0,1,0,96,0
57,1,1,0,1,1,0,0,1,96,1
58,1,-1,-1,-1,0,-1,-1,0,96,1
59,1,1,-1,1,1,0,0,-1,96,0
60,1,0,1,-1,0,1,1,0,96,0
61,1,-1,0,1,-1,0,0,1,96,0
62,1,-1,-1,-1,0,-1,-1,0,96,1
63,1,0,1,1,0,0,0,1,96,0
64,1,0,1,-1,0,1,-1,0,96,0
65,1,1,0,1,1,0,0,1,96,1
66,1,-1,-1,-1,0,-1,-1,0,96,0
67,1,0,-1,1,0,0,0,-1,96,1
1,1,-1,-1,1,-1,0,0,-1,97,0
2,1,-1,0,-1,0,0,-1,0,97,0
3,1,-1,-1,1,-1,0,0,-1,97,0
4,1,0,1,-1,0,1,1,0,97,0
5,1,-1,-1,1,-1,0,0,-1,97,0
6,1,0,1,-1,0,1,-1,0,97,0
7,1,1,0,1,1,0,0,1,97,0
8,1,0,0,-1,0,0,1,0,97,0
9,1,-1,-1,1,-1,0,0,-1,97,0
10,1,-1,0,-1,0,0,-1,0,97,0
11,1,0,-1,1,0,0,0,-1,97,1
12,1,1,0,-1,0,0,1,0,97,0
13,1,1,0,1,1,0,0,1,97,0
14,1,1,0,-1,0,0,1,0,97,0
15,1,1,1,1,1,0,0,1,97,0
16,1,0,-1,-1,0,-1,1,0,97,0
17,1,1,0,1,1,0,0,-1,97,0
18,1,0,0,-1,0,0,-1,0,97,0
19,1,0,-1,1,0,0,0,-1,97,0
20,1,1,1,-1,0,1,1,0,97,0
21,1,-1,0,1,-1,0,0,1,97,0
22,1,0,1,-1,0,1,1,0,97,0
23,1,0,0,1,0,0,0,1,97,0
24,1,0,1,-1,0,1,1,0,97,0
25,1,0,0,1,0,0,0,1,97,0
26,1,0,-1,-1,0,-1,-1,0,97,0
27,1,0,-1,1,0,0,0,-1,97,0
28,1,1,-1,-1,0,-1,1,0,97,0
29,1,1,-1,1,1,0,0,-1,97,0
30,1,-1,-1,-1,0,-1,-1,0,97,0
31,1,0,-1,1,0,0,0,-1,97,0
32,1,1,-1,-1,0,-1,1,0,97,0
33,1,1,-1,1,1,0,0,-1,97,0
34,1,1,-1,-1,0,-1,1,0,97,0
35,1,1,-1,1,1,0,0,-1,97,0
36,1,1,-1,-1,0,-1,1,0,97,0
37,1,0,0,1,0,0,0,1,97,1
38,1,-1,0,-1,0,0,-1,0,97,0
39,1,0,0,1,0,0,0,1,97,1
40,1,0,0,-1,0,0,1,0,97,0
41,1,-1,-1,1,-1,0,0,-1,97,0
42,1,-1,-1,-1,0,-1,-1,0,97,0
43,1,0,-1,1,0,0,0,-1,97,0
44,1,0,1,-1,0,1,1,0,97,0
45,1,1,0,1,1,0,0,1,97,1
46,1,0,0,-1,0,0,1,0,97,0
47,1,0,0,1,0,0,0,1,97,0
48,1,0,0,-1,0,0,1,0,97,0
49,1,1,1,1,1,0,0,1,97,0
50,1,0,0,-1,0,0,1,0,97,0
51,1,-1,0,1,-1,0,0,1,97,0
52,1,1,-1,-1,0,-1,1,0,97,0
53,1,0,1,1,0,0,0,1,97,0
54,1,-1,-1,-1,0,-1,-1,0,97,0
55,1,-1,1,1,-1,0,0,1,97,0
56,1,0,0,-1,0,0,1,0,97,0
57,1,0,1,1,0,0,0,1,97,0
58,1,-1,0,-1,0,0,-1,0,97,0
59,1,0,0,1,0,0,0,-1,97,0
60,1,-1,0,-1,0,0,-1,0,97,0
61,1,-1,0,1,-1,0,0,-1,97,0
62,1,-1,0,-1,0,0,-1,0,97,0
63,1,0,0,1,0,0,0,1,97,0
64,1,0,-1,-1,0,-1,-1,0,97,0
65,1,0,0,1,0,0,0,1,97,0
66,1,-1,1,-1,0,1,-1,0,97,0
67,1,-1,-1,1,-1,0,0,-1,97,0
1,1,-1,-1,1,-1,0,0,-1,98,1
2,1,1,0,-1,0,0,1,0,98,0
3,1,-1,0,1,-1,0,0,1,98,1
4,1,0,-1,-1,0,-1,1,0,98,0
5,1,0,1,1,0,0,0,1,98,1
6,1,0,0,-1,0,0,-1,0,98,1
7,1,0,1,1,0,0,0,1,98,0
8,1,-1,-1,-1,0,-1,-1,0,98,1
9,1,1,1,1,1,0,0,1,98,1
10,1,0,1,-1,0,1,1,0,98,0
11,1,0,0,1,0,0,0,-1,98,1
12,1,0,0,-1,0,0,1,0,98,1
13,1,-1,-1,1,-1,0,0,-1,98,1
14,1,-1,0,-1,0,0,-1,0,98,0
15,1,0,-1,1,0,0,0,-1,98,1
16,1,1,0,-1,0,0,1,0,98,1
17,1,1,0,1,1,0,0,1,98,1
18,1,0,0,-1,0,0,-1,0,98,1
19,1,0,0,1,0,0,0,-1,98,1
20,1,1,0,-1,0,0,1,0,98,1
21,1,1,-1,1,1,0,0,-1,98,1
22,1,-1,-1,-1,0,-1,-1,0,98,1
23,1,-1,1,1,-1,0,0,1,98,1
24,1,0,0,-1,0,0,1,0,98,1
25,1,-1,0,1,-1,0,0,-1,98,1
26,1,0,1,-1,0,1,1,0,98,1
27,1,0,0,1,0,0,0,-1,98,1
28,1,0,1,-1,0,1,1,0,98,1
29,1,1,1,1,1,0,0,1,98,1
30,1,-1,-1,-1,0,-1,-1,0,98,0
31,1,0,0,1,0,0,0,1,98,1
32,1,-1,0,-1,0,0,-1,0,98,0
33,1,0,0,1,0,0,0,1,98,1
34,1,-1,1,-1,0,1,-1,0,98,1
35,1,1,-1,1,1,0,0,-1,98,1
36,1,-1,0,-1,0,0,-1,0,98,1
37,1,1,0,1,1,0,0,1,98,1
38,1,-1,1,-1,0,1,-1,0,98,1
39,1,0,1,1,0,0,0,1,98,1
40,1,0,-1,-1,0,-1,-1,0,98,0
41,1,1,-1,1,1,0,0,-1,98,1
42,1,-1,0,-1,0,0,-1,0,98,1
43,1,-1,1,1,-1,0,0,1,98,1
44,1,1,-1,-1,0,-1,1,0,98,0
45,1,-1,0,1,-1,0,0,1,98,1
46,1,0,0,-1,0,0,-1,0,98,1
47,1,0,-1,1,0,0,0,-1,98,1
48,1,0,0,-1,0,0,1,0,98,1
49,1,0,0,1,0,0,0,-1,98,0
50,1,0,0,-1,0,0,1,0,98,1
51,1,0,0,1,0,0,0,-1,98,0
52,1,0,-1,-1,0,-1,1,0,98,1
53,1,-1,0,1,-1,0,0,-1,98,1
54,1,1,0,-1,0,0,1,0,98,1
55,1,0,0,1,0,0,0,-1,98,0
56,1,0,1,-1,0,1,1,0,98,1
57,1,-1,1,1,-1,0,0,1,98,1
58,1,0,-1,-1,0,-1,1,0,98,1
59,1,-1,0,1,-1,0,0,1,98,1
60,1,-1,-1,-1,0,-1,-1,0,98,1
61,1,1,1,1,1,0,0,1,98,1
62,1,0,-1,-1,0,-1,-1,0,98,1
63,1,1,0,1,1,0,0,1,98,1
64,1,-1,-1,-1,0,-1,-1,0,98,1
65,1,0,1,1,0,0,0,1,98,1
66,1,0,1,-1,0,1,-1,0,98,1
67,1,0,1,1,0,0,0,1,98,1
1,1,0,-1,1,0,0,0,-1,99,0
2,1,1,0,-1,0,0,1,0,99,1
3,1,-1,-1,1,-1,0,0,-1,99,1
4,1,1,1,-1,0,1,1,0,99,1
5,1,-1,0,1,-1,0,0,1,99,1
6,1,0,1,-1,0,1,1,0,99,1
7,1,1,0,1,1,0,0,1,99,0
8,1,0,0,-1,0,0,-1,0,99,1
9,1,1,-1,1,1,0,0,-1,99,0
10,1,0,1,-1,0,1,-1,0,99,1
11,1,0,-1,1,0,0,0,-1,99,1
12,1,-1,1,-1,0,1,-1,0,99,1
13,1,0,0,1,0,0,0,-1,99,0
14,1,1,0,-1,0,0,1,0,99,0
15,1,1,1,1,1,0,0,1,99,1
16,1,0,0,-1,0,0,1,0,99,0
