,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,6089,25,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-27.0,,-1.0,578.0,1.0,0.6,1.0,0.6,1.0,0.4,0.0,0.4,False,,5ee61c6204aef93753868325,,530049,25,,evan-feature22,full_pf_b,,0
1,6090,26,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-28.0,,-1.0,700.0,1.0,0.608053294,1.0,0.63424552,1.0,0.397152172,0.0,0.347069101,False,,5ee61c6204aef93753868325,,540598,26,,evan-feature22,full_pf_b,,1
2,6091,27,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-29.0,,0.0,616.0,0.0,0.642237155,1.0,0.648566321,0.0,0.389407674,1.0,0.285525717,False,,5ee61c6204aef93753868325,,551087,27,,evan-feature22,full_pf_b,,1
3,6092,28,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-30.0,,-1.0,375.0,1.0,0.661086576,1.0,0.630492543,0.0,0.399058924,1.0,0.25,False,,5ee61c6204aef93753868325,,561328,28,,evan-feature22,full_pf_b,,0
4,6093,29,,,,2,2,1.0,0.0,0.0,1.0,,0.0-31.0,,0.0,477.0,1.0,0.631324137,1.0,0.6269842929999999,1.0,0.38734784299999997,0.0,0.25,False,,5ee61c6204aef93753868325,,571637,29,,evan-feature22,full_pf_b,,1
5,6094,30,,,,1,1,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,742.0,0.0,0.6381991370000001,0.0,0.68987999,1.0,0.384107265,1.0,0.271332943,False,,5ee61c6204aef93753868325,,582229,30,,evan-feature22,full_pf_b,,1
6,6095,31,,,,1,1,1.0,0.0,-1.0,0.0,,0.0-33.0,,-1.0,783.0,1.0,0.66034901,0.0,0.742641349,0.0,0.360225629,0.0,0.25,False,,5ee61c6204aef93753868325,,592859,31,,evan-feature22,full_pf_b,,0
7,6096,32,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-34.0,,-1.0,300.0,0.0,0.638612418,1.0,0.75,1.0,0.367273939,0.0,0.25,False,,5ee61c6204aef93753868325,,603009,32,,evan-feature22,full_pf_b,,1
8,6097,33,,,,1,1,1.0,1.0,0.0,1.0,,0.0-35.0,,1.0,628.0,1.0,0.624340629,1.0,0.75,0.0,0.425829545,0.0,0.25,False,,5ee61c6204aef93753868325,,613478,33,,evan-feature22,full_pf_b,,1
9,6098,34,,,,1,1,1.0,1.0,0.0,1.0,,0.0-36.0,,1.0,661.0,1.0,0.621999804,1.0,0.75,1.0,0.368609357,0.0,0.25,False,,5ee61c6204aef93753868325,,624028,34,,evan-feature22,full_pf_b,,0
10,6099,35,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-37.0,,0.0,877.0,1.0,0.62666403,1.0,0.75,0.0,0.311151498,0.0,0.25,False,,5ee61c6204aef93753868325,,634778,35,,evan-feature22,full_pf_b,,1
11,6100,36,,,,1,1,1.0,0.0,0.0,1.0,,0.0-38.0,,0.0,1033.0,1.0,0.6819650009999999,0.0,0.75,1.0,0.310763048,0.0,0.25,False,,5ee61c6204aef93753868325,,645678,36,,evan-feature22,full_pf_b,,1
12,6101,37,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-39.0,,-1.0,893.0,1.0,0.740626951,1.0,0.75,1.0,0.25,0.0,0.25,False,,5ee61c6204aef93753868325,,656458,37,,evan-feature22,full_pf_b,,1
13,6102,38,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-40.0,,0.0,803.0,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,0.0,0.25,False,,5ee61c6204aef93753868325,,667097,38,,evan-feature22,full_pf_b,,0
14,6103,39,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-41.0,,0.0,978.0,1.0,0.732341315,1.0,0.72735643,0.0,0.25,0.0,0.25,False,,5ee61c6204aef93753868325,,677958,39,,evan-feature22,full_pf_b,,0
15,6104,40,,,,2,2,1.0,1.0,-1.0,0.0,,0.0-42.0,,-1.0,830.0,1.0,0.7062287770000001,0.0,0.75,1.0,0.29002151,1.0,0.288256649,False,,5ee61c6204aef93753868325,,688637,40,,evan-feature22,full_pf_b,,0
16,6105,41,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-43.0,,-1.0,863.0,1.0,0.7086029209999999,0.0,0.75,1.0,0.274129113,0.0,0.262851608,False,,5ee61c6204aef93753868325,,699358,41,,evan-feature22,full_pf_b,,0
17,6106,42,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-44.0,,0.0,735.0,1.0,0.669189651,1.0,0.727614338,0.0,0.298444036,1.0,0.296944518,False,,5ee61c6204aef93753868325,,709968,42,,evan-feature22,full_pf_b,,0
18,6107,43,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-45.0,,0.0,775.0,1.0,0.6819912929999999,1.0,0.7179434290000001,0.0,0.265003961,0.0,0.28157921199999997,False,,5ee61c6204aef93753868325,,720597,43,,evan-feature22,full_pf_b,,0
19,6108,44,,,,1,1,1.0,1.0,0.0,1.0,,0.0-46.0,,1.0,592.0,1.0,0.665275002,1.0,0.723065271,0.0,0.260414971,1.0,0.30973870000000003,False,,5ee61c6204aef93753868325,,731078,44,,evan-feature22,full_pf_b,,1
20,6109,45,,,,2,2,0.0,1.0,-1.0,0.0,,0.0-47.0,,0.0,923.0,1.0,0.6660593260000001,0.0,0.728032907,0.0,0.30922817,1.0,0.338778608,False,,5ee61c6204aef93753868325,,741867,45,,evan-feature22,full_pf_b,,1
