,index,Unnamed: 0,Q_name,button_pressed,choice_idxs,chosen_pos,chosen_state,chosen_state_f_1_outcome,chosen_state_f_2_outcome,f_1_reward,f_2_reward,incor_questions,internal_node_id,responses,reward_received,rt,s_1_f_1_outcome,s_1_f_1_prob,s_1_f_2_outcome,s_1_f_2_prob,s_2_f_1_outcome,s_2_f_1_prob,s_2_f_2_outcome,s_2_f_2_prob,safe_first,stimulus,subjectID,success,time_elapsed,trial_index,trial_num,trial_type,version,view_history,switching
0,45452,25,,,,1,1,0.0,0.0,0.0,1.0,,0.0-27.0,,0.0,2963.835,0.0,0.6,0.0,0.6,1.0,0.4,0.0,0.4,True,,5e0cbe8919232d467b08ac4c,,515108,25,,evan-feature22,full_rf_b,,0
1,45453,26,,,,1,1,1.0,0.0,0.0,1.0,,0.0-28.0,,0.0,1750.4,1.0,0.608053294,0.0,0.63424552,0.0,0.397152172,0.0,0.347069101,True,,5e0cbe8919232d467b08ac4c,,526631,26,,evan-feature22,full_rf_b,,0
2,45454,27,,,,SLOW,SLOW,,,0.0,1.0,,0.0-29.0,,-3.0,,1.0,0.642237155,0.0,0.648566321,1.0,0.389407674,0.0,0.285525717,True,,5e0cbe8919232d467b08ac4c,,532440,27,,evan-feature22,full_rf_b,,1
3,45455,28,,,,1,1,0.0,1.0,0.0,1.0,,0.0-30.0,,1.0,834.795,0.0,0.661086576,1.0,0.630492543,1.0,0.399058924,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,543042,28,,evan-feature22,full_rf_b,,1
4,45456,29,,,,1,1,1.0,1.0,0.0,1.0,,0.0-31.0,,1.0,3155.45,1.0,0.631324137,1.0,0.6269842929999999,0.0,0.38734784299999997,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,555970,29,,evan-feature22,full_rf_b,,0
5,45457,30,,,,2,2,0.0,0.0,0.0,1.0,,0.0-32.0,,0.0,2061.53,0.0,0.6381991370000001,1.0,0.68987999,0.0,0.384107265,0.0,0.271332943,True,,5e0cbe8919232d467b08ac4c,,567796,30,,evan-feature22,full_rf_b,,1
6,45458,31,,,,1,1,0.0,0.0,0.0,1.0,,0.0-33.0,,0.0,683.0350002,0.0,0.66034901,0.0,0.742641349,0.0,0.360225629,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,578243,31,,evan-feature22,full_rf_b,,1
7,45459,32,,,,2,2,1.0,0.0,-1.0,0.0,,0.0-34.0,,-1.0,1232.51,1.0,0.638612418,1.0,0.75,1.0,0.367273939,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,589247,32,,evan-feature22,full_rf_b,,1
8,45460,33,,,,1,1,0.0,1.0,0.0,1.0,,0.0-35.0,,1.0,1268.07,0.0,0.624340629,1.0,0.75,1.0,0.425829545,1.0,0.25,True,,5e0cbe8919232d467b08ac4c,,600282,33,,evan-feature22,full_rf_b,,1
9,45461,34,,,,2,2,0.0,0.0,0.0,1.0,,0.0-36.0,,0.0,2826.295,1.0,0.621999804,1.0,0.75,0.0,0.368609357,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,612873,34,,evan-feature22,full_rf_b,,1
10,45462,35,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-37.0,,-1.0,2000.33,1.0,0.62666403,1.0,0.75,0.0,0.311151498,1.0,0.25,True,,5e0cbe8919232d467b08ac4c,,624646,35,,evan-feature22,full_rf_b,,1
11,45463,36,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-38.0,,0.0,1849.98,1.0,0.6819650009999999,1.0,0.75,0.0,0.310763048,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,636264,36,,evan-feature22,full_rf_b,,1
12,45464,37,,,,1,1,1.0,1.0,0.0,1.0,,0.0-39.0,,1.0,2039.24,1.0,0.740626951,1.0,0.75,0.0,0.25,1.0,0.25,True,,5e0cbe8919232d467b08ac4c,,648076,37,,evan-feature22,full_rf_b,,1
13,45465,38,,,,SLOW,SLOW,,,0.0,1.0,,0.0-40.0,,-3.0,,1.0,0.739599242,1.0,0.742034978,0.0,0.25397114600000004,1.0,0.25,True,,5e0cbe8919232d467b08ac4c,,653885,38,,evan-feature22,full_rf_b,,1
14,45466,39,,,,1,1,1.0,1.0,0.0,1.0,,0.0-41.0,,1.0,1126.885,1.0,0.732341315,1.0,0.72735643,0.0,0.25,0.0,0.25,True,,5e0cbe8919232d467b08ac4c,,664781,39,,evan-feature22,full_rf_b,,1
15,45467,40,,,,1,1,1.0,1.0,0.0,1.0,,0.0-42.0,,1.0,356.6950001,1.0,0.7062287770000001,1.0,0.75,0.0,0.29002151,1.0,0.288256649,True,,5e0cbe8919232d467b08ac4c,,674907,40,,evan-feature22,full_rf_b,,0
16,45468,41,,,,1,1,0.0,0.0,-1.0,0.0,,0.0-43.0,,0.0,1523.455,0.0,0.7086029209999999,0.0,0.75,1.0,0.274129113,0.0,0.262851608,True,,5e0cbe8919232d467b08ac4c,,686197,41,,evan-feature22,full_rf_b,,0
17,45469,42,,,,1,1,0.0,0.0,0.0,1.0,,0.0-44.0,,0.0,1089.7,0.0,0.669189651,0.0,0.727614338,1.0,0.298444036,0.0,0.296944518,True,,5e0cbe8919232d467b08ac4c,,697052,42,,evan-feature22,full_rf_b,,0
18,45470,43,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-45.0,,-1.0,858.3849999,1.0,0.6819912929999999,1.0,0.7179434290000001,0.0,0.265003961,0.0,0.28157921199999997,True,,5e0cbe8919232d467b08ac4c,,707680,43,,evan-feature22,full_rf_b,,0
19,45471,44,,,,2,2,0.0,0.0,-1.0,0.0,,0.0-46.0,,0.0,1620.925,0.0,0.665275002,0.0,0.723065271,0.0,0.260414971,0.0,0.30973870000000003,True,,5e0cbe8919232d467b08ac4c,,719063,44,,evan-feature22,full_rf_b,,1
20,45472,45,,,,1,1,0.0,1.0,0.0,1.0,,0.0-47.0,,1.0,695.3400001,0.0,0.6660593260000001,1.0,0.728032907,0.0,0.30922817,1.0,0.338778608,True,,5e0cbe8919232d467b08ac4c,,729528,45,,evan-feature22,full_rf_b,,1
21,45473,46,,,,1,1,0.0,0.0,0.0,1.0,,0.0-48.0,,0.0,1192.37,0.0,0.702068785,0.0,0.6528750879999999,0.0,0.287329608,0.0,0.35789613200000003,True,,5e0cbe8919232d467b08ac4c,,740483,46,,evan-feature22,full_rf_b,,0
22,45474,47,,,,2,2,1.0,0.0,0.0,1.0,,0.0-49.0,,0.0,945.1049998999999,1.0,0.651939787,1.0,0.636725589,1.0,0.284834488,0.0,0.358563756,True,,5e0cbe8919232d467b08ac4c,,751198,47,,evan-feature22,full_rf_b,,1
23,45475,48,,,,1,1,1.0,1.0,0.0,1.0,,0.0-50.0,,1.0,879.6850001,1.0,0.67573929,1.0,0.612550049,0.0,0.37130387600000003,0.0,0.383542402,True,,5e0cbe8919232d467b08ac4c,,761848,48,,evan-feature22,full_rf_b,,1
24,45476,49,,,,1,1,1.0,1.0,0.0,1.0,,0.0-51.0,,1.0,412.6750003,1.0,0.620753801,1.0,0.60513644,0.0,0.385529434,0.0,0.340361743,True,,5e0cbe8919232d467b08ac4c,,772029,49,,evan-feature22,full_rf_b,,0
25,45477,50,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-52.0,,0.0,726.485,0.0,0.673564893,1.0,0.672437924,0.0,0.292955382,1.0,0.337633795,True,,5e0cbe8919232d467b08ac4c,,782526,50,,evan-feature22,full_rf_b,,0
26,45478,51,,,,1,1,1.0,1.0,0.0,1.0,,0.0-53.0,,1.0,806.165,1.0,0.6749427,1.0,0.724197502,0.0,0.32391132100000003,1.0,0.350995264,True,,5e0cbe8919232d467b08ac4c,,793105,51,,evan-feature22,full_rf_b,,0
27,45479,52,,,,1,1,1.0,1.0,0.0,1.0,,0.0-54.0,,1.0,512.1999998,1.0,0.6940159379999999,1.0,0.75,0.0,0.31710554399999996,1.0,0.413450341,True,,5e0cbe8919232d467b08ac4c,,803388,52,,evan-feature22,full_rf_b,,0
28,45480,53,,,,1,1,1.0,1.0,0.0,1.0,,0.0-55.0,,1.0,562.6450004,1.0,0.6916018270000001,1.0,0.69001187,0.0,0.261817804,1.0,0.40038635,True,,5e0cbe8919232d467b08ac4c,,813725,53,,evan-feature22,full_rf_b,,0
29,45481,54,,,,1,1,0.0,0.0,0.0,1.0,,0.0-56.0,,0.0,664.235,0.0,0.641061544,0.0,0.71337992,0.0,0.277296461,0.0,0.47372791700000005,True,,5e0cbe8919232d467b08ac4c,,824155,54,,evan-feature22,full_rf_b,,0
30,45482,55,,,,1,1,1.0,0.0,0.0,1.0,,0.0-57.0,,0.0,691.5799999,1.0,0.6082438520000001,0.0,0.708471106,1.0,0.28745137,0.0,0.564174476,True,,5e0cbe8919232d467b08ac4c,,834616,55,,evan-feature22,full_rf_b,,0
31,45483,56,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-58.0,,0.0,756.8999999,0.0,0.6051112120000001,1.0,0.7118147229999999,0.0,0.272390611,0.0,0.5595149939999999,True,,5e0cbe8919232d467b08ac4c,,845146,56,,evan-feature22,full_rf_b,,0
32,45484,57,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-59.0,,-1.0,1632.33,1.0,0.582420852,1.0,0.635867583,1.0,0.31089574,1.0,0.5227206520000001,True,,5e0cbe8919232d467b08ac4c,,856550,57,,evan-feature22,full_rf_b,,0
33,45485,58,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-60.0,,-1.0,966.7099998,1.0,0.623195575,1.0,0.655026044,0.0,0.25,0.0,0.560387538,True,,5e0cbe8919232d467b08ac4c,,867289,58,,evan-feature22,full_rf_b,,0
34,45486,59,,,,1,1,0.0,1.0,0.0,1.0,,0.0-61.0,,1.0,1246.78,0.0,0.601889598,1.0,0.678198724,0.0,0.25,0.0,0.559922936,True,,5e0cbe8919232d467b08ac4c,,878306,59,,evan-feature22,full_rf_b,,0
35,45487,60,,,,1,1,0.0,1.0,-1.0,0.0,,0.0-62.0,,0.0,1407.785,0.0,0.601259914,1.0,0.704681482,1.0,0.33908969299999997,1.0,0.505003715,True,,5e0cbe8919232d467b08ac4c,,889480,60,,evan-feature22,full_rf_b,,0
36,45488,61,,,,1,1,1.0,1.0,-1.0,0.0,,0.0-63.0,,-1.0,1598.265,1.0,0.59645454,1.0,0.710437172,1.0,0.327441879,1.0,0.391749613,True,,5e0cbe8919232d467b08ac4c,,900848,61,,evan-feature22,full_rf_b,,0
37,45489,62,,,,1,1,1.0,0.0,0.0,1.0,,0.0-64.0,,0.0,725.505,1.0,0.529473,0.0,0.636758527,0.0,0.301338063,0.0,0.365661481,True,,5e0cbe8919232d467b08ac4c,,911342,62,,evan-feature22,full_rf_b,,0
